Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Places,city,B1,most frequent,big;small;old;new;busy;modern;quiet;famous;rich;clean,big;small;old;new;busy;quiet;modern;clean;dirty;famous,big;busy;clean;famous;modern;new;old;quiet;small,rich,dirty,0.017351999878883362,0.18181818181818177
AR # Arabic,BN # Bengali,Places,desert,B1,most frequent,big;small;hot;dry;old;new;empty;open;quiet;sandy,big;small;hot;dry;old;new;empty;wide;open;sandy,big;dry;empty;hot;new;old;open;sandy;small,quiet,wide,0.021987000480294228,0.18181818181818177
AR # Arabic,BN # Bengali,Places,forest,B1,most frequent,big;small;old;new;green;dark;deep;quiet;wild;thick,big;small;green;dark;old;new;deep;wild;quiet;thick,big;dark;deep;green;new;old;quiet;small;thick;wild,,,0.0,0.0
AR # Arabic,BN # Bengali,Places,island,B1,most frequent,big;small;old;new;green;quiet;beautiful;open;famous;rich,big;small;new;old;green;quiet;wild;empty;beautiful;far,beautiful;big;green;new;old;quiet;small,famous;open;rich,empty;far;wild,0.050804998725652695,0.46153846153846156
AR # Arabic,BN # Bengali,Places,lake,B1,most frequent,big;small;deep;old;new;blue;quiet;clear;fresh;round,big;small;deep;blue;clear;quiet;new;old;clean;round,big;blue;clear;deep;new;old;quiet;round;small,fresh,clean,0.011772999539971352,0.18181818181818177
AR # Arabic,BN # Bengali,Places,mountain,B1,most frequent,big;small;high;low;old;new;green;rocky;famous;quiet,big;small;high;low;old;new;green;white;tall;cold,big;green;high;low;new;old;small,famous;quiet;rocky,cold;tall;white,0.055553000420331955,0.46153846153846156
AR # Arabic,BN # Bengali,Places,ocean,B1,most frequent,big;small;deep;blue;old;new;open;wild;quiet;strong,big;small;deep;blue;wide;open;new;old;wild;strong,big;blue;deep;new;old;open;small;strong;wild,quiet,wide,0.02070700004696846,0.18181818181818177
AR # Arabic,BN # Bengali,Places,plain,B1,most frequent,big;small;green;open;flat;quiet;old;new;wide;dry,big;small;wide;open;green;flat;new;old;empty;quiet,big;flat;green;new;old;open;quiet;small;wide,dry,empty,0.012263000011444092,0.18181818181818177
AR # Arabic,BN # Bengali,Places,plateau,B1,most frequent,big;small;high;flat;old;new;dry;open;quiet;wide,big;small;high;low;flat;wide;open;new;old;dry,big;dry;flat;high;new;old;open;small;wide,quiet,low,0.015393000096082687,0.18181818181818177
AR # Arabic,BN # Bengali,Places,river,B1,most frequent,big;small;long;short;deep;old;new;blue;quiet;clear,big;small;long;short;deep;wide;clean;dirty;new;old,big;deep;long;new;old;short;small,blue;clear;quiet,clean;dirty;wide,0.0460360012948513,0.46153846153846156
AR # Arabic,BN # Bengali,Places,valley,B1,most frequent,big;small;deep;green;old;new;quiet;open;long;wide,big;small;deep;green;quiet;wide;open;new;old;long,big;deep;green;long;new;old;open;quiet;small;wide,,,0.0,0.0
AR # Arabic,BN # Bengali,Places,village,B1,most frequent,small;big;old;new;quiet;simple;green;friendly;clean;open,small;big;old;new;quiet;simple;clean;poor;friendly;far,big;clean;friendly;new;old;quiet;simple;small,green;open,far;poor,0.04292599856853485,0.33333333333333337
AR # Arabic,DE # German,Places,city,B1,most frequent,big;small;old;new;busy;modern;quiet;famous;rich;clean,big;small;old;new;busy;quiet;famous;clean;dirty;modern,big;busy;clean;famous;modern;new;old;quiet;small,rich,dirty,0.017351999878883362,0.18181818181818177
AR # Arabic,DE # German,Places,desert,B1,most frequent,big;small;hot;dry;old;new;empty;open;quiet;sandy,big;small;hot;dry;old;new;empty;quiet;wide;sandy,big;dry;empty;hot;new;old;quiet;sandy;small,open,wide,0.013275999575853348,0.18181818181818177
AR # Arabic,DE # German,Places,forest,B1,most frequent,big;small;old;new;green;dark;deep;quiet;wild;thick,big;small;green;dark;old;new;quiet;deep;thick;wild,big;dark;deep;green;new;old;quiet;small;thick;wild,,,0.0,0.0
AR # Arabic,DE # German,Places,island,B1,most frequent,big;small;old;new;green;quiet;beautiful;open;famous;rich,small;big;new;old;green;quiet;far;near;beautiful;empty,beautiful;big;green;new;old;quiet;small,famous;open;rich,empty;far;near,0.04799000173807144,0.46153846153846156
AR # Arabic,DE # German,Places,lake,B1,most frequent,big;small;deep;old;new;blue;quiet;clear;fresh;round,big;small;deep;blue;clear;quiet;old;new;round;fresh,big;blue;clear;deep;fresh;new;old;quiet;round;small,,,0.0,0.0
AR # Arabic,DE # German,Places,mountain,B1,most frequent,big;small;high;low;old;new;green;rocky;famous;quiet,big;small;high;low;old;new;green;white;strong;quiet,big;green;high;low;new;old;quiet;small,famous;rocky,strong;white,0.03864099830389023,0.33333333333333337
AR # Arabic,DE # German,Places,ocean,B1,most frequent,big;small;deep;blue;old;new;open;wild;quiet;strong,big;small;deep;blue;wide;quiet;old;new;strong;real,big;blue;deep;new;old;quiet;small;strong,open;wild,real;wide,0.030132999643683434,0.33333333333333337
