Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Human Roles,artist,B1,most frequent,good;great;young;old;new;famous;modern;creative;talented;real,good;great;young;old;new;famous;real;true;big;creative,creative;famous;good;great;new;old;real;young,modern;talented,big;true,0.030719000846147537,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,athlete,B1,most frequent,strong;fast;young;old;good;great;new;famous;tall;big,good;great;young;old;new;strong;fast;famous;real;true,famous;fast;good;great;new;old;strong;young,big;tall,real;true,0.053063999861478806,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,chef,B1,most frequent,good;great;young;old;new;famous;real;creative;talented;big,good;great;young;old;new;famous;real;true;big;creative,big;creative;famous;good;great;new;old;real;young,talented,true,0.017085000872612,0.18181818181818177
AR # Arabic,BN # Bengali,Human Roles,doctor,B1,most frequent,good;great;young;old;new;famous;real;kind;smart;busy,good;great;young;old;new;famous;real;true;big;kind,famous;good;great;kind;new;old;real;young,busy;smart,big;true,0.03193800151348114,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,engineer,B1,most frequent,good;great;young;old;new;smart;real;busy;famous;talented,good;great;young;old;new;real;true;big;smart;famous,famous;good;great;new;old;real;smart;young,busy;talented,big;true,0.03424699977040291,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,farmer,B1,most frequent,good;old;young;new;hard;busy;real;great;simple;strong,good;great;young;old;new;real;true;big;hard;simple,good;great;hard;new;old;real;simple;young,busy;strong,big;true,0.026712000370025635,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,lawyer,B1,most frequent,good;great;young;old;new;smart;real;busy;famous;strong,good;great;young;old;new;real;true;big;smart;famous,famous;good;great;new;old;real;smart;young,busy;strong,big;true,0.026069000363349915,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,musician,B1,most frequent,good;great;young;old;new;famous;real;talented;creative;busy,good;great;young;old;new;famous;real;true;big;creative,creative;famous;good;great;new;old;real;young,busy;talented,big;true,0.03474299982190132,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,scientist,B1,most frequent,good;great;young;old;new;smart;real;famous;busy;talented,good;great;young;old;new;real;true;big;smart;famous,famous;good;great;new;old;real;smart;young,busy;talented,big;true,0.03424699977040291,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,soldier,B1,most frequent,strong;brave;young;old;good;great;new;real;busy;famous,good;great;young;old;new;strong;real;true;big;brave,brave;good;great;new;old;real;strong;young,busy;famous,big;true,0.027722999453544617,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,teacher,B1,most frequent,good;great;young;old;new;real;smart;busy;kind;famous,good;great;young;old;new;real;true;big;kind;smart,good;great;kind;new;old;real;smart;young,busy;famous,big;true,0.02779100090265274,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,writer,B1,most frequent,good;great;young;old;new;famous;real;creative;talented;busy,good;great;young;old;new;famous;real;true;big;creative,creative;famous;good;great;new;old;real;young,busy;talented,big;true,0.03474299982190132,0.33333333333333337
AR # Arabic,DE # German,Human Roles,artist,B1,most frequent,good;great;young;old;new;famous;modern;creative;talented;real,good;young;old;new;famous;great;big;small;quiet;real,famous;good;great;new;old;real;young,creative;modern;talented,big;quiet;small,0.07655700296163559,0.46153846153846156
AR # Arabic,DE # German,Human Roles,athlete,B1,most frequent,strong;fast;young;old;good;great;new;famous;tall;big,strong;good;young;old;new;fast;big;small;famous;great,big;famous;fast;good;great;new;old;strong;young,tall,small,0.014534000307321548,0.18181818181818177
AR # Arabic,DE # German,Human Roles,chef,B1,most frequent,good;great;young;old;new;famous;real;creative;talented;big,good;young;old;new;famous;great;big;small;quiet;real,big;famous;good;great;new;old;real;young,creative;talented,quiet;small,0.05411799997091293,0.33333333333333337
AR # Arabic,DE # German,Human Roles,doctor,B1,most frequent,good;great;young;old;new;famous;real;kind;smart;busy,good;young;old;new;famous;great;big;small;quiet;real,famous;good;great;new;old;real;young,busy;kind;smart,big;quiet;small,0.05184999853372574,0.46153846153846156
