Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
century,Time Concepts,AR # Arabic,BN # Bengali,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;great;long;short;modern
century,Time Concepts,AR # Arabic,DE # German,0.0,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;great;long;short;modern;important
century,Time Concepts,AR # Arabic,ES # Spanish,0.01120019,last;new;old;next;past;great;long;short;important;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,FA # Persian,0.009103715,last;new;old;next;past;great;long;short;important;modern,new;old;last;past;present;next;great;long;short;important
century,Time Concepts,AR # Arabic,FR # French,0.0,last;new;old;next;past;great;long;short;important;modern,last;new;old;next;past;great;long;short;modern;important
century,Time Concepts,AR # Arabic,GA # Irish,0.024039924,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;great;long;short;past;present;future
century,Time Concepts,AR # Arabic,HE # Hebrew,0.024039924,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;great;long;short;past;present;future
century,Time Concepts,AR # Arabic,HI # Hindi,0.01120019,last;new;old;next;past;great;long;short;important;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,IT # Italian,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,JA # Japanese,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;great;long;short;modern
century,Time Concepts,AR # Arabic,KO # Korean,0.056399167,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,AR # Arabic,LV # Latvian,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;great;long;short;modern
century,Time Concepts,AR # Arabic,PL # Polish,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,PS # Pashto,0.009103715,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;great;long;short;important
century,Time Concepts,AR # Arabic,PT # Portuguese,0.009103715,last;new;old;next;past;great;long;short;important;modern,new;old;last;past;present;next;great;long;short;important
century,Time Concepts,AR # Arabic,RU # Russian,0.043505907,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;real;true;great;long;short;important
century,Time Concepts,AR # Arabic,SQ # Albanian,0.009103715,last;new;old;next;past;great;long;short;important;modern,last;new;old;past;present;next;great;long;short;important
century,Time Concepts,AR # Arabic,SW # Swahili,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;great;long;short;modern
century,Time Concepts,AR # Arabic,TH # Thai,0.009103715,last;new;old;next;past;great;long;short;important;modern,new;old;last;past;present;next;great;long;short;important
century,Time Concepts,AR # Arabic,TR # Turkish,0.009103715,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;present;great;long;short;important
century,Time Concepts,AR # Arabic,UR # Urdu,0.01120019,last;new;old;next;past;great;long;short;important;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,VI # Vietnamese,0.0,last;new;old;next;past;great;long;short;important;modern,new;old;last;next;past;great;long;short;important;modern
century,Time Concepts,AR # Arabic,ZH # Mandarin,0.009103715,last;new;old;next;past;great;long;short;important;modern,last;new;old;past;present;next;great;long;short;important
century,Time Concepts,BN # Bengali,DE # German,0.01120007,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;past;great;long;short;modern;important
century,Time Concepts,BN # Bengali,ES # Spanish,1.1920929e-07,new;old;last;next;past;present;great;long;short;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,FA # Persian,0.010810912,new;old;last;next;past;present;great;long;short;modern,new;old;last;past;present;next;great;long;short;important
century,Time Concepts,BN # Bengali,FR # French,0.01120007,new;old;last;next;past;present;great;long;short;modern,last;new;old;next;past;great;long;short;modern;important
century,Time Concepts,BN # Bengali,GA # Irish,0.01090312,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;great;long;short;past;present;future
century,Time Concepts,BN # Bengali,HE # Hebrew,0.01090312,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;great;long;short;past;present;future
century,Time Concepts,BN # Bengali,HI # Hindi,1.1920929e-07,new;old;last;next;past;present;great;long;short;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,IT # Italian,1.1920929e-07,new;old;last;next;past;present;great;long;short;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,JA # Japanese,1.1920929e-07,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;past;present;great;long;short;modern
century,Time Concepts,BN # Bengali,KO # Korean,0.040413678,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,BN # Bengali,LV # Latvian,1.1920929e-07,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;past;present;great;long;short;modern
century,Time Concepts,BN # Bengali,PL # Polish,1.1920929e-07,new;old;last;next;past;present;great;long;short;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,PS # Pashto,0.010811031,new;old;last;next;past;present;great;long;short;modern,new;old;last;next;past;present;great;long;short;important
