GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.019050845285853428,0.016668500378727913,0.012496109092215685,84
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.022315781647567937,0.019487000070512295,0.014469991441594382,252
Dual-Gendered-Tri-Gendered,Cosine,0.026174738349201143,0.02186499908566475,0.018128552228017635,600
Minimal-Gendered-Tri-Gendered,Cosine,0.027130550110797458,0.021336999721825123,0.019041699222379853,60
Dual-Gendered-Minimal-Gendered,Cosine,0.027487533331735866,0.023871999233961105,0.01882941309609592,120
Tri-Gendered-Tri-Gendered,Cosine,0.02778125835647529,0.025162000209093094,0.016269884356874452,120
Dual-Gendered-Dual-Gendered,Cosine,0.027841961130236455,0.023463500663638115,0.01791151246765975,540
Fully Non-Gendered-Tri-Gendered,Cosine,0.02843019038355746,0.024473000317811966,0.018868777754242113,420
Dual-Gendered-Fully Non-Gendered,Cosine,0.02863764516904033,0.024178999476134777,0.019578912183330164,840
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2009102009102009,0.18181818181818177,0.12045606325233946,84
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.22545311831026116,0.18181818181818177,0.12746211734479967,252
Dual-Gendered-Tri-Gendered,Jaccard,0.24715340215340215,0.18181818181818177,0.13792372633227282,600
Minimal-Gendered-Tri-Gendered,Jaccard,0.257037407037407,0.18181818181818177,0.1416666054827238,60
Tri-Gendered-Tri-Gendered,Jaccard,0.26033688533688537,0.33333333333333337,0.11985178270973468,120
Dual-Gendered-Minimal-Gendered,Jaccard,0.2658036408036408,0.33333333333333337,0.1479904104175767,120
Dual-Gendered-Dual-Gendered,Jaccard,0.2681664014997348,0.33333333333333337,0.1406403615360133,540
Fully Non-Gendered-Tri-Gendered,Jaccard,0.269718376861234,0.33333333333333337,0.13767610267073527,420
Dual-Gendered-Fully Non-Gendered,Jaccard,0.272272965130108,0.33333333333333337,0.14293013905706264,840
