Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Human Roles,artist,C2,most frequent,famous;young;old;talented;great;modern;creative;local;new;skilled,famous;young;talented;great;modern;creative;local;new;old;skilled,creative;famous;great;local;modern;new;old;skilled;talented;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Human Roles,athlete,C2,most frequent,young;strong;famous;great;professional;talented;fast;skilled;top;successful,young;great;strong;professional;talented;famous;fast;skilled;top;successful,famous;fast;great;professional;skilled;strong;successful;talented;top;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Human Roles,chef,C2,most frequent,famous;great;young;talented;professional;skilled;creative;local;new;top,famous;great;young;talented;skilled;professional;creative;local;new;experienced,creative;famous;great;local;new;professional;skilled;talented;young,top,experienced,0.01607700064778328,0.18181818181818177
AR # Arabic,BN # Bengali,Human Roles,doctor,C2,most frequent,good;young;old;famous;great;skilled;local;new;experienced;professional,good;young;old;experienced;famous;skilled;local;professional;caring;busy,experienced;famous;good;local;old;professional;skilled;young,great;new,busy;caring,0.03748700022697449,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,engineer,C2,most frequent,young;skilled;experienced;good;professional;talented;great;local;new;senior,skilled;young;talented;experienced;professional;good;senior;junior;creative;successful,experienced;good;professional;senior;skilled;talented;young,great;local;new,creative;junior;successful,0.04347600042819977,0.46153846153846156
AR # Arabic,BN # Bengali,Human Roles,farmer,C2,most frequent,local;old;young;small;big;poor;rich;hard-working;skilled;experienced,local;small;poor;rich;old;young;hardworking;successful;skilled;experienced,experienced;local;old;poor;rich;skilled;small;young,big;hard-working,hardworking;successful,0.019634999334812164,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,lawyer,C2,most frequent,good;young;old;famous;great;skilled;local;new;experienced;professional,good;young;old;famous;skilled;experienced;successful;local;professional;top,experienced;famous;good;local;old;professional;skilled;young,great;new,successful;top,0.029152000322937965,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,musician,C2,most frequent,famous;young;old;talented;great;skilled;local;new;creative;professional,famous;young;talented;great;skilled;local;professional;creative;new;old,creative;famous;great;local;new;old;professional;skilled;talented;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Human Roles,scientist,C2,most frequent,famous;young;old;great;skilled;talented;local;new;top;experienced,famous;great;young;old;talented;skilled;leading;top;local;successful,famous;great;local;old;skilled;talented;top;young,experienced;new,leading;successful,0.0364839993417263,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,soldier,C2,most frequent,brave;young;old;strong;good;skilled;experienced;loyal;new;professional,brave;young;old;strong;good;experienced;loyal;skilled;professional;wounded,brave;experienced;good;loyal;old;professional;skilled;strong;young,new,wounded,0.021771999076008797,0.18181818181818177
AR # Arabic,BN # Bengali,Human Roles,teacher,C2,most frequent,good;young;old;great;skilled;experienced;local;new;kind;patient,good;young;old;experienced;great;skilled;caring;local;new;strict,experienced;good;great;local;new;old;skilled;young,kind;patient,caring;strict,0.02165899984538555,0.33333333333333337
AR # Arabic,BN # Bengali,Human Roles,writer,C2,most frequent,famous;young;old;great;talented;skilled;local;new;creative;successful,famous;great;young;old;talented;skilled;creative;local;new;successful,creative;famous;great;local;new;old;skilled;successful;talented;young,,,0.0,0.0
AR # Arabic,DE # German,Human Roles,artist,C2,most frequent,famous;young;old;talented;great;modern;creative;local;new;skilled,famous;young;talented;great;modern;creative;new;old;local;successful,creative;famous;great;local;modern;new;old;talented;young,skilled,successful,0.009353999979794025,0.18181818181818177
AR # Arabic,DE # German,Human Roles,athlete,C2,most frequent,young;strong;famous;great;professional;talented;fast;skilled;top;successful,young;strong;great;professional;famous;talented;fast;top;successful;skilled,famous;fast;great;professional;skilled;strong;successful;talented;top;young,,,0.0,0.0
AR # Arabic,DE # German,Human Roles,chef,C2,most frequent,famous;great;young;talented;professional;skilled;creative;local;new;top,famous;great;young;talented;professional;French;Italian;skilled;creative;top,creative;famous;great;professional;skilled;talented;top;young,local;new,French;Italian,0.04219900071620941,0.33333333333333337
AR # Arabic,DE # German,Human Roles,doctor,C2,most frequent,good;young;old;famous;great;skilled;local;new;experienced;professional,good;young;old;famous;skilled;local;experienced;family;new;professional,experienced;famous;good;local;new;old;professional;skilled;young,great,family,0.020503999665379524,0.18181818181818177
