Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,anger,strong;deep;sudden;blind;intense;great;terrible;bitter;hot;raw
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,courage,brave;strong;great;true;bold;heroic;quiet;big;good;moral
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,fear,strong;deep;sudden;blind;intense;great;terrible;big;cold;quick
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,freedom,great;true;big;good;new;full;open;strong;quick;real
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,happiness,great;true;big;good;new;full;warm;bright;simple;pure
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,hate,strong;deep;sudden;blind;intense;great;terrible;bitter;hot;pure
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,honesty,true;good;big;strong;simple;clear;full;real;brave;pure
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,justice,true;good;big;strong;fair;quick;real;great;clear;blind
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,knowledge,great;true;big;good;new;deep;full;simple;clear;wide
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,love,great;true;big;good;new;deep;warm;pure;strong;blind
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,peace,great;true;big;good;new;quiet;full;warm;simple;real
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,wisdom,great;true;big;good;new;deep;old;clear;strong;simple
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,bell,big;small;loud;old;new;golden;shiny;heavy;round;broken
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,candle,big;small;bright;old;new;white;red;warm;soft;long
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,carpet,big;small;soft;old;new;red;blue;thick;dirty;clean
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,coin,small;old;new;shiny;gold;silver;heavy;round;dirty;rare
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,crown,big;old;new;gold;shiny;heavy;royal;beautiful;simple;broken
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;red;blue;national;proud;high;bright
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;black;white;scary;fun;soft;broken
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,necklace,big;small;old;new;gold;shiny;beautiful;long;heavy;simple
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;bright;colorful;simple;clear;broken
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,ring,small;old;new;gold;shiny;beautiful;heavy;simple;broken;rare
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;stone;metal;beautiful;tall;strong;broken
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;glass;colorful;beautiful;tall;broken;simple
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,cloud,big;small;white;dark;high;soft;light;fast;cold;rainy
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,earthquake,big;strong;sudden;deep;terrible;fast;powerful;rare;scary;long
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,fog,thick;white;cold;heavy;slow;dark;wet;morning;quiet;mysterious
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,lightning,bright;fast;strong;sudden;scary;hot;powerful;white;high;dangerous
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,rain,heavy;light;cold;wet;fast;steady;soft;long;fresh;gray
grok-3-mini,think-in-native,1.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,rainbow,bright;colorful;beautiful;high;wide;rare;magical;short;clear;happy
