Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,anger,strong;hot;blind;deep;sudden;great;intense;raw;bitter;fierce
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,courage,brave;great;strong;bold;true;quiet;sudden;inner;real;firm
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,fear,great;deep;sudden;dark;real;strong;cold;quiet;old;big
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,freedom,great;true;full;new;real;big;hard;sweet;strong;clear
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,happiness,great;true;full;pure;simple;bright;real;warm;deep;strong
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,hate,strong;deep;blind;bitter;pure;cold;dark;real;great;hot
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,honesty,true;full;simple;real;great;pure;clear;strong;bright;deep
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,justice,true;fair;great;blind;real;strong;pure;clear;deep;full
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,knowledge,great;deep;wide;true;real;simple;strong;clear;pure;full
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,love,true;great;deep;pure;strong;real;warm;sweet;big;blind
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,peace,great;true;deep;quiet;real;full;strong;clear;warm;pure
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,wisdom,great;deep;true;old;real;strong;clear;pure;full;quiet
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,bell,big;small;old;loud;clear;shiny;broken;golden;heavy;round
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,candle,small;long;white;burning;old;bright;warm;soft;red;new
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,carpet,big;soft;old;new;red;thick;clean;dirty;heavy;warm
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,coin,small;old;shiny;gold;silver;heavy;new;rare;round;dirty
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,crown,big;gold;royal;heavy;shiny;old;new;beautiful;strong;fake
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,flag,big;old;new;national;colorful;waving;high;red;blue;white
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,mask,old;new;black;scary;funny;plastic;heavy;light;big;small
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,necklace,beautiful;gold;silver;long;short;shiny;old;new;heavy;light
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,painting,beautiful;old;new;big;small;colorful;famous;simple;dark;bright
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,ring,gold;silver;small;big;shiny;old;new;beautiful;heavy;light
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,statue,big;old;new;stone;tall;beautiful;broken;famous;heavy;strong
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,vase,beautiful;old;new;big;small;glass;broken;colorful;heavy;simple
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,cloud,white;big;dark;light;fluffy;high;moving;rainy;soft;grey
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,earthquake,strong;big;sudden;deep;dangerous;rare;long;bad;violent;minor
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,fog,thick;white;heavy;cold;dense;early;light;wet;morning;grey
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,lightning,bright;fast;dangerous;sudden;strong;white;hot;rare;long;wild
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rain,heavy;light;cold;warm;hard;soft;long;short;wet;fresh
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rainbow,beautiful;colorful;bright;rare;big;clear;wet;full;simple;natural
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;heavy;fresh;deep;wet;light;pure;quiet
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,storm,strong;big;wild;dangerous;loud;sudden;dark;long;cold;wet
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,thunder,loud;strong;sudden;deep;scary;long;distant;heavy;dark;wild
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,tide,high;low;strong;fast;big;calm;dangerous;rising;falling;wet
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,volcano,big;active;dangerous;old;hot;tall;sleeping;rare;deep;wild
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,wind,strong;cold;warm;fast;light;wild;fresh;quiet;hot;dry
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,apple,red;green;big;small;fresh;sweet;juicy;hard;ripe;bad
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,banana,yellow;long;sweet;fresh;ripe;big;small;soft;green;bad
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,beef,fresh;cooked;red;tough;juicy;bad;lean;fatty;hot;cold
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,bread,fresh;soft;warm;white;brown;hard;bad;big;small;sweet
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,broccoli,green;fresh;big;small;hard;soft;cooked;raw;bad;healthy
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,cheese,yellow;soft;hard;fresh;bad;strong;mild;creamy;cold;warm
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,chicken,fresh;cooked;white;big;small;bad;juicy;hot;cold;tender
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,egg,fresh;big;small;white;brown;hard;soft;bad;cooked;raw
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,fish,fresh;big;small;wild;cooked;bad;silver;red;cold;tasty
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,pasta,hot;cooked;soft;fresh;bad;long;short;white;dry;tasty
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,rice,white;cooked;hot;soft;dry;bad;long;short;fresh;sticky
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Food Items,soup,hot;cold;thick;thin;fresh;bad;tasty;creamy;clear;spicy
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,artist,great;young;old;talented;famous;creative;good;bad;skilled;new
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,athlete,strong;fast;young;old;good;bad;famous;fit;skilled;active
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,chef,great;young;old;skilled;famous;good;bad;creative;busy;talented
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,doctor,good;bad;young;old;skilled;busy;famous;kind;smart;helpful
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,engineer,smart;good;bad;young;old;skilled;busy;creative;famous;helpful
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,farmer,hard;old;young;good;bad;busy;strong;skilled;poor;rich
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,lawyer,good;bad;smart;busy;famous;young;old;skilled;honest;tough
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,musician,great;young;old;talented;famous;good;bad;skilled;creative;busy
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,scientist,smart;good;bad;young;old;famous;skilled;creative;busy;helpful
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,soldier,strong;brave;young;old;good;bad;skilled;tough;loyal
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,teacher,good;bad;young;old;skilled;kind;busy;helpful;smart;patient
grok-3-mini,think-in-native,1.0,ES # Spanish,B1,most frequent,Human Roles,writer,great;young;old;talented;famous;good;bad;skilled;creative;busy
