Language1,Language2,Noun,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,cactus,0.014894999563694,0.18181818181818177
AR # Arabic,DE # German,cactus,0.0172520000487566,0.18181818181818177
AR # Arabic,ES # Spanish,cactus,0.04583299905061722,0.33333333333333337
AR # Arabic,FA # Persian,cactus,0.0172520000487566,0.18181818181818177
AR # Arabic,FR # French,cactus,0.08077900111675262,0.46153846153846156
AR # Arabic,GA # Irish,cactus,0.03572100028395653,0.33333333333333337
AR # Arabic,HE # Hebrew,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,HI # Hindi,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,IT # Italian,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,JA # Japanese,cactus,0.0172520000487566,0.18181818181818177
AR # Arabic,KO # Korean,cactus,0.0417339988052845,0.33333333333333337
AR # Arabic,LV # Latvian,cactus,0.018262000754475594,0.18181818181818177
AR # Arabic,PL # Polish,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,PS # Pashto,cactus,0.0172520000487566,0.18181818181818177
AR # Arabic,PT # Portuguese,cactus,0.037330999970436096,0.33333333333333337
AR # Arabic,RU # Russian,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,SQ # Albanian,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,SW # Swahili,cactus,0.0172520000487566,0.18181818181818177
AR # Arabic,TH # Thai,cactus,0.0417339988052845,0.33333333333333337
AR # Arabic,TR # Turkish,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,UR # Urdu,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,VI # Vietnamese,cactus,0.014894000254571438,0.18181818181818177
AR # Arabic,ZH # Mandarin,cactus,0.0172520000487566,0.18181818181818177
BN # Bengali,DE # German,cactus,0.018042000010609627,0.18181818181818177
BN # Bengali,ES # Spanish,cactus,0.03981500118970871,0.33333333333333337
BN # Bengali,FA # Persian,cactus,0.018042000010609627,0.18181818181818177
BN # Bengali,FR # French,cactus,0.07774700224399567,0.46153846153846156
BN # Bengali,GA # Irish,cactus,0.020664000883698463,0.18181818181818177
BN # Bengali,HE # Hebrew,cactus,0.0,0.0
BN # Bengali,HI # Hindi,cactus,0.0,0.0
BN # Bengali,IT # Italian,cactus,0.0,0.0
BN # Bengali,JA # Japanese,cactus,0.018042000010609627,0.18181818181818177
BN # Bengali,KO # Korean,cactus,0.021707000210881233,0.18181818181818177
BN # Bengali,LV # Latvian,cactus,0.01737299934029579,0.18181818181818177
BN # Bengali,PL # Polish,cactus,0.0,0.0
BN # Bengali,PS # Pashto,cactus,0.018042000010609627,0.18181818181818177
BN # Bengali,PT # Portuguese,cactus,0.022386999800801277,0.18181818181818177
BN # Bengali,RU # Russian,cactus,0.0,0.0
BN # Bengali,SQ # Albanian,cactus,0.0,0.0
BN # Bengali,SW # Swahili,cactus,0.018042000010609627,0.18181818181818177
BN # Bengali,TH # Thai,cactus,0.021707000210881233,0.18181818181818177
BN # Bengali,TR # Turkish,cactus,0.0,0.0
BN # Bengali,UR # Urdu,cactus,0.0,0.0
BN # Bengali,VI # Vietnamese,cactus,0.0,0.0
BN # Bengali,ZH # Mandarin,cactus,0.018042000010609627,0.18181818181818177
DE # German,ES # Spanish,cactus,0.039138998836278915,0.33333333333333337
DE # German,FA # Persian,cactus,0.0,0.0
DE # German,FR # French,cactus,0.07753899693489075,0.46153846153846156
DE # German,GA # Irish,cactus,0.014379999600350857,0.18181818181818177
DE # German,HE # Hebrew,cactus,0.018042000010609627,0.18181818181818177
DE # German,HI # Hindi,cactus,0.018042000010609627,0.18181818181818177
DE # German,IT # Italian,cactus,0.018042000010609627,0.18181818181818177
DE # German,JA # Japanese,cactus,0.0,0.0
DE # German,KO # Korean,cactus,0.01957700029015541,0.18181818181818177
DE # German,LV # Latvian,cactus,0.03360699862241745,0.33333333333333337
DE # German,PL # Polish,cactus,0.018042000010609627,0.18181818181818177
DE # German,PS # Pashto,cactus,0.0,0.0
DE # German,PT # Portuguese,cactus,0.0177180003374815,0.18181818181818177
DE # German,RU # Russian,cactus,0.018042000010609627,0.18181818181818177
DE # German,SQ # Albanian,cactus,0.018042000010609627,0.18181818181818177
DE # German,SW # Swahili,cactus,0.0,0.0
DE # German,TH # Thai,cactus,0.01957700029015541,0.18181818181818177
DE # German,TR # Turkish,cactus,0.018042000010609627,0.18181818181818177
DE # German,UR # Urdu,cactus,0.018042000010609627,0.18181818181818177
DE # German,VI # Vietnamese,cactus,0.018042000010609627,0.18181818181818177
DE # German,ZH # Mandarin,cactus,0.0,0.0
ES # Spanish,FA # Persian,cactus,0.0391400009393692,0.33333333333333337
ES # Spanish,FR # French,cactus,0.036497000604867935,0.33333333333333337
ES # Spanish,GA # Irish,cactus,0.03550799936056137,0.33333333333333337
ES # Spanish,HE # Hebrew,cactus,0.03981500118970871,0.33333333333333337
ES # Spanish,HI # Hindi,cactus,0.03981500118970871,0.33333333333333337
ES # Spanish,IT # Italian,cactus,0.03981500118970871,0.33333333333333337
ES # Spanish,JA # Japanese,cactus,0.039138998836278915,0.33333333333333337
ES # Spanish,KO # Korean,cactus,0.02008800022304058,0.18181818181818177
ES # Spanish,LV # Latvian,cactus,0.04108100011944771,0.33333333333333337
ES # Spanish,PL # Polish,cactus,0.03981500118970871,0.33333333333333337
ES # Spanish,PS # Pashto,cactus,0.039138998836278915,0.33333333333333337
ES # Spanish,PT # Portuguese,cactus,0.036187998950481415,0.33333333333333337
ES # Spanish,RU # Russian,cactus,0.03981500118970871,0.33333333333333337
ES # Spanish,SQ # Albanian,cactus,0.03981500118970871,0.33333333333333337
ES # Spanish,SW # Swahili,cactus,0.039138998836278915,0.33333333333333337
