Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,anger,bad;big;hot;strong;hard;much;real;long;new;same
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,courage,good;big;real;strong;long;hard;much;new;right;same
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,fear,big;bad;strong;much;long;real;hard;same;new;little
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,freedom,good;big;much;real;long;new;right;hard;same;important
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,happiness,good;big;much;real;long;new;right;hard;same;little
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,hate,bad;big;much;strong;real;long;hard;new;same
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,honesty,good;big;real;long;new;much;right;hard;same;little
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,justice,good;big;real;long;new;much;right;hard;same;important
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,knowledge,good;big;much;real;long;new;right;hard;same;important
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,love,good;big;much;real;long;new;right;hard;same;little
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,peace,good;big;real;long;new;much;right;hard;same;little
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,wisdom,good;big;much;real;long;new;right;hard;same;important
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;bad;loud;much;same;long
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,candle,big;small;old;new;good;bad;long;white;same;hot
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;good;bad;long;same;soft;red
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,coin,big;small;old;new;good;bad;much;same;gold;silver
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,crown,big;small;old;new;good;bad;gold;much;same;long
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;good;bad;red;white;same;long
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,necklace,big;small;old;new;good;bad;gold;silver;same;long
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,ring,big;small;old;new;good;bad;gold;silver;same;long
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,cloud,big;small;old;new;good;bad;white;gray;same;long
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,earthquake,big;small;old;new;good;bad;strong;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,fog,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,lightning,big;small;old;new;good;bad;fast;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,rain,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,rainbow,big;small;old;new;good;bad;much;same;long;color
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,snow,big;small;old;new;good;bad;white;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,storm,big;small;old;new;good;bad;strong;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,thunder,big;small;old;new;good;bad;loud;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,tide,big;small;old;new;good;bad;much;same;long;hard
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,volcano,big;small;old;new;good;bad;strong;same;long;hot
gemini-2.0-flash,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,wind,big;small;old;new;good;bad;strong;same;long;cold
