Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,anger,big;hot;bad;strong;long;real;other;much;same;own
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,courage,big;strong;good;much;real;great;little;same;other;right
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,fear,big;bad;much;strong;little;great;same;other;new;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,freedom,big;real;much;great;good;new;same;own;other;little
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,happiness,big;good;much;real;great;little;same;other;long;new
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,hate,big;bad;strong;much;real;other;little;great;same;own
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,honesty,big;real;good;much;great;little;same;new;other;own
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,justice,big;real;good;much;great;same;other;little;new;own
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,knowledge,big;good;much;real;great;little;same;other;new;own
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,love,big;good;much;real;strong;great;little;same;other;new
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,peace,big;real;good;much;great;little;same;new;other;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Abstract Concepts,wisdom,big;good;much;real;great;little;same;other;new;own
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;loud;other;same;little;right
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,candle,big;small;old;new;white;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;red;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,coin,big;small;old;new;gold;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,crown,big;small;old;new;gold;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;red;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;white;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,necklace,big;small;old;new;gold;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;good;nice;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,ring,big;small;old;new;gold;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;white;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;white;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,cloud,big;white;grey;dark;new;little;other;same;long;good
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,earthquake,big;strong;bad;new;other;same;little;great;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,fog,big;thick;white;grey;new;little;other;same;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,lightning,big;bright;new;other;same;little;great;long;real;good
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,rain,big;hard;heavy;new;little;other;same;long;real;good
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,rainbow,big;beautiful;new;other;same;little;good;long;real;right
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,snow,big;white;new;little;other;same;good;long;real;cold
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,storm,big;strong;bad;new;other;same;little;great;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,thunder,big;loud;strong;new;other;same;little;great;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,tide,big;high;low;new;little;other;same;long;real;good
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,volcano,big;hot;new;other;same;little;great;long;real;good
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Environmental Phenomena,wind,big;strong;cold;new;little;other;same;long;real;good
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,apple,big;small;red;green;new;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,banana,big;small;yellow;new;good;other;same;little;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,beef,big;good;new;other;same;little;long;real;hot;cold
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,bread,big;small;old;new;good;other;same;little;long;white
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,broccoli,big;small;green;new;good;other;same;little;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,cheese,big;small;old;new;yellow;good;other;same;little;long
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,chicken,big;small;new;good;other;same;little;long;real;white
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,egg,big;small;white;new;good;other;same;little;long;real
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,fish,big;small;new;good;other;same;little;long;real;white
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,pasta,big;small;new;good;other;same;little;long;real;yellow
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,rice,big;small;new;good;other;same;little;long;real;white
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Food Items,soup,big;hot;new;good;other;same;little;long;real;white
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,artist,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,athlete,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,chef,big;good;new;other;same;little;great;long;real;famous
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,doctor,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,engineer,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,farmer,big;good;new;other;same;little;great;long;real;old
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,lawyer,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,musician,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,scientist,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,soldier,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,teacher,big;good;new;other;same;little;great;long;real;young
gemini-2.0-flash,basic,1.0,JA # Japanese,B1,most frequent,Human Roles,writer,big;good;new;other;same;little;great;long;real;young
