Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,anger,big;bad;hot;red;strong;other;some;little;true;open
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,courage,big;good;strong;great;true;more;some;other;little;hard
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,fear,big;bad;new;great;more;strong;some;other;little;real
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,freedom,big;good;new;great;more;some;other;little;real;important
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,happiness,big;good;great;real;some;other;little;true;more;new
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,hate,big;bad;great;new;more;some;other;little;real;true
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,honesty,big;good;real;true;more;some;other;little;great;new
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,justice,big;good;real;true;more;some;other;little;great;new
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,knowledge,big;good;new;great;more;some;other;little;hard;important
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,love,big;good;new;great;more;some;other;little;real;true
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,peace,big;good;new;great;more;some;other;little;real;true
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Abstract Concepts,wisdom,big;good;new;great;more;some;other;little;real;true
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,bell,big;small;good;new;old;loud;some;other;little;metal
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,candle,big;small;good;new;old;some;other;little;white;red
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,carpet,big;small;good;new;old;some;other;little;red;blue
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,coin,big;small;good;new;old;some;other;little;gold;silver
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,crown,big;small;good;new;old;some;other;little;gold;silver
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,flag,big;small;good;new;old;some;other;little;red;blue
gemini-2.0-flash,basic,1.0,FR # French,B1,most frequent,Cultural Artifacts,mask,big;small;good;new;old;some;other;little;black;white
