Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,anger,strong;sudden;deep;real;great;hot;quick;silent;wild;cold
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,courage,great;true;real;strong;quiet;big;much;little;new;brave
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,fear,great;deep;real;sudden;strong;big;cold;silent;little;true
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,freedom,full;real;true;great;new;personal;complete;political;much;total
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,happiness,great;real;true;full;much;simple;big;deep;new;complete
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,hate,deep;strong;real;great;cold;true;silent;sudden;big;much
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,honesty,true;real;great;full;complete;simple;much;deep;open;clear
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,justice,true;real;great;social;full;complete;fair;equal;much;new
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,knowledge,great;deep;real;true;much;new;full;complete;little;wide
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,love,true;real;great;deep;strong;big;new;first;much;pure
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,peace,true;real;great;full;complete;new;much;long;deep;quiet
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Abstract Concepts,wisdom,great;true;real;deep;much;old;new;full;complete;little
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;loud;golden;silver;round;heavy;clear
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,candle,small;big;white;red;new;old;long;short;thin;bright
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;red;blue;soft;thick;long;clean
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,coin,old;new;small;big;gold;silver;round;rare;shiny;clean
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,crown,gold;silver;big;small;old;new;heavy;light;royal;beautiful
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,flag,red;blue;white;green;big;small;old;new;national;colorful
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,mask,white;black;red;big;small;old;new;scary;funny;colorful
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,necklace,gold;silver;long;short;new;old;beautiful;small;big;colorful
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,painting,old;new;big;small;beautiful;colorful;famous;simple;modern;bright
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,ring,gold;silver;small;big;new;old;round;beautiful;simple;shiny
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;white;stone;gold;silver;beautiful;famous
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;white;blue;beautiful;simple;round;clean
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,cloud,white;big;small;dark;gray;light;high;low;soft;thick
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;sudden;real;great;bad;quick;natural
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,fog,thick;white;gray;heavy;light;cold;morning;low;soft;wet
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,lightning,bright;quick;strong;sudden;white;big;loud;fast;real;natural
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,rain,heavy;light;cold;warm;big;small;strong;soft;sudden;hard
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,rainbow,big;small;bright;beautiful;colorful;real;new;clear;high;wide
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;heavy;light;deep;fresh;clean;new;thick
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,storm,big;strong;heavy;bad;sudden;real;great;cold;quick;hard
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,thunder,loud;big;strong;sudden;real;great;quick;heavy;deep;hard
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,tide,high;low;strong;big;small;fast;slow;real;new;natural
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,volcano,big;small;old;new;active;quiet;strong;high;real;natural
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Environmental Phenomena,wind,strong;weak;cold;warm;big;small;fast;slow;soft;light
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,apple,red;green;big;small;sweet;fresh;round;juicy;ripe;new
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,banana,yellow;ripe;big;small;sweet;fresh;long;soft;new;green
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,beef,fresh;cooked;raw;red;soft;hard;new;old;good;tasty
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,bread,fresh;white;brown;soft;hard;new;old;big;small;warm
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,broccoli,green;fresh;cooked;raw;small;big;soft;hard;new;healthy
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,cheese,yellow;white;soft;hard;fresh;old;new;big;small;tasty
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,chicken,cooked;raw;fresh;big;small;white;soft;hard;new;tasty
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,egg,fresh;raw;cooked;white;brown;big;small;new;old;round
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,fish,fresh;cooked;raw;big;small;white;new;old;tasty;soft
gpt-4.1,basic,0.0,VI # Vietnamese,B1,most frequent,Food Items,pasta,cooked;fresh;soft;hard;hot;cold;new;old;tasty;long
