Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,anger,strong;sudden;deep;great;real;silent;open;quick;wild;hot
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,courage,great;true;real;strong;quiet;big;much;little;new;brave
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,fear,great;deep;real;sudden;big;strong;little;open;silent;cold
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,freedom,full;real;true;great;new;complete;personal;political;much;total
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,happiness,great;real;true;much;full;deep;simple;big;new;complete
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,hate,deep;strong;real;great;open;silent;sudden;cold;big;true
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,honesty,true;real;great;full;complete;simple;open;much;big;quiet
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,justice,true;real;great;full;complete;social;open;fair;much;big
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,knowledge,great;deep;real;true;much;new;full;complete;little;big
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,love,true;real;great;deep;strong;big;new;much;open;first
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,peace,true;real;great;full;complete;new;much;deep;long;quiet
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Abstract Concepts,wisdom,great;true;real;deep;much;new;full;complete;big;old
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;golden;silver;loud;round;heavy;metal
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,candle,small;big;white;red;new;old;long;short;thin;tall
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;red;blue;green;soft;long;thick
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,coin,old;new;small;big;gold;silver;round;rare;shiny;metal
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,crown,golden;big;small;old;new;heavy;light;silver;royal;beautiful
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;red;blue;green;white;national;long
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;white;black;red;funny;scary;plastic
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,necklace,gold;silver;big;small;old;new;long;short;pretty;beautiful
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,painting,old;new;big;small;beautiful;famous;simple;modern;nice;colorful
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,ring,gold;silver;big;small;old;new;round;pretty;simple;beautiful
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;stone;golden;silver;tall;beautiful;famous
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;white;blue;red;round;pretty;tall
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,cloud,big;small;white;dark;gray;black;light;high;low;soft
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;sudden;real;great;deep;fast;bad
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,fog,thick;thin;white;heavy;light;cold;morning;gray;low;soft
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,lightning,bright;strong;quick;sudden;white;big;loud;real;fast;wild
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,rain,heavy;light;big;small;cold;warm;strong;soft;sudden;real
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,rainbow,big;small;bright;beautiful;colorful;new;real;long;high;rare
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;heavy;light;deep;fresh;new;thick;big
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,storm,big;small;strong;weak;sudden;real;great;wild;bad;fast
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,thunder,loud;big;strong;sudden;real;deep;great;fast;wild;heavy
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,tide,high;low;big;small;strong;weak;fast;slow;real;sudden
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,volcano,big;small;old;new;active;quiet;strong;high;hot;real
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Environmental Phenomena,wind,strong;weak;cold;warm;big;small;fast;slow;soft;real
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,apple,red;green;big;small;sweet;fresh;round;juicy;ripe;new
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,banana,yellow;big;small;ripe;sweet;fresh;long;soft;new;green
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,beef,fresh;raw;cooked;red;big;small;soft;hard;new;old
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,bread,fresh;white;brown;soft;hard;big;small;new;old;warm
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,broccoli,green;fresh;big;small;new;old;soft;hard;cooked;raw
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,cheese,yellow;white;soft;hard;fresh;old;big;small;new;round
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,chicken,cooked;raw;fresh;big;small;white;soft;hard;new;old
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,egg,big;small;white;brown;fresh;raw;cooked;new;old;round
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,fish,big;small;fresh;raw;cooked;new;old;white;red;soft
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,pasta,hot;cold;fresh;cooked;soft;hard;big;small;new;long
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,rice,white;brown;cooked;raw;hot;cold;fresh;soft;hard;new
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Food Items,soup,hot;cold;fresh;new;old;big;small;thick;thin;tasty
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,artist,good;great;young;old;new;famous;real;true;big;modern
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,athlete,good;great;young;old;new;strong;fast;real;true;big
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,chef,good;great;young;old;new;famous;real;true;big;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,doctor,good;great;young;old;new;real;true;big;kind;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,engineer,good;great;young;old;new;real;true;big;smart;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,farmer,good;great;young;old;new;real;true;big;hard;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,lawyer,good;great;young;old;new;real;true;big;smart;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,musician,good;great;young;old;new;famous;real;true;big;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,scientist,good;great;young;old;new;real;true;big;smart;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,soldier,good;great;young;old;new;real;true;big;strong;brave
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,teacher,good;great;young;old;new;real;true;big;kind;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Human Roles,writer,good;great;young;old;new;famous;real;true;big;best
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,book,big;small;old;new;good;bad;long;short;famous;true
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,bridge,big;small;old;new;long;short;strong;weak;high;low
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,drums,big;small;old;new;loud;soft;round;red;black;wooden
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,earth,big;round;old;new;green;blue;small;real;true;beautiful
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,flute,small;big;old;new;long;short;wooden;silver;soft;white
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,key,small;big;old;new;silver;golden;round;metal;real;true
gpt-4.1,basic,0.0,HI # Hindi,B1,most frequent,Inanimate Objects,knife,sharp;big;small;old;new;long;short;silver;metal;hard
