Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,anger,strong;sudden;deep;great;real;hot;quick;silent;wild;cold
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,courage,great;true;real;strong;quiet;much;little;big;brave;inner
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,fear,great;deep;real;sudden;strong;big;little;cold;silent;quiet
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,freedom,full;real;true;great;complete;personal;political;total;much;new
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,happiness,great;real;true;much;full;deep;simple;little;big;complete
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,hate,deep;strong;real;great;cold;true;silent;sudden;much;big
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,honesty,true;real;great;complete;full;simple;much;open;deep;quiet
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,justice,true;real;great;social;full;complete;fair;equal;much;simple
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,knowledge,great;deep;real;true;much;little;full;complete;new;old
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,love,true;real;great;deep;strong;big;much;first;new;old
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,peace,true;real;great;full;complete;much;deep;quiet;new;long
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Abstract Concepts,wisdom,great;true;real;deep;much;old;little;full;complete;quiet
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;loud;golden;silver;round;heavy;clear
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Cultural Artifacts,candle,small;big;white;red;new;old;long;short;thin;bright
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Cultural Artifacts,carpet,big;small;red;old;new;soft;long;thick;clean;dirty
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Cultural Artifacts,coin,old;new;small;big;gold;silver;round;rare;shiny;clean
gpt-4.1,basic,0.0,TH # Thai,B1,most frequent,Cultural Artifacts,crown,gold;silver;big;small;old;new;heavy;light;royal;beautiful
