Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,anger,strong;sudden;deep;great;real;silent;open;quick;wild;hot
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,courage,great;real;true;strong;quiet;big;much;little;new;brave
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,fear,great;deep;real;sudden;big;strong;silent;open;quick;cold
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,freedom,full;real;true;great;new;complete;personal;political;total;much
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,happiness,great;real;true;full;much;deep;simple;new;big;quiet
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,hate,deep;great;real;strong;open;sudden;cold;big;silent;true
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,honesty,true;real;great;full;simple;open;much;complete;quiet;big
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,justice,true;real;great;social;full;simple;open;much;complete;fair
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,knowledge,great;real;true;much;deep;new;full;simple;open;big
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,love,true;real;great;deep;much;new;big;open;simple;strong
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,peace,real;true;great;full;much;new;deep;quiet;simple;complete
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Abstract Concepts,wisdom,great;real;true;deep;much;new;full;simple;quiet;big
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;golden;silver;loud;round;metal;heavy
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,candle,small;big;white;red;new;old;long;short;thin;simple
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;red;blue;soft;thick;long;clean
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,coin,old;new;small;big;gold;silver;round;rare;shiny;clean
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,crown,golden;big;small;old;new;heavy;light;beautiful;rich;bright
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;red;blue;white;green;national;bright
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;white;black;red;simple;funny;scary
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,necklace,gold;silver;big;small;old;new;long;short;pretty;simple
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;simple;bright;dark;famous;colorful
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,ring,gold;silver;big;small;old;new;round;pretty;simple;shiny
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;stone;gold;silver;white;famous;tall
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;white;blue;simple;pretty;round;clean
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,cloud,white;big;small;dark;gray;light;soft;high;low;thick
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;sudden;real;great;quick;bad;new
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,fog,thick;light;white;gray;heavy;cold;morning;low;soft;wet
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,lightning,bright;quick;strong;sudden;white;big;loud;real;great;fast
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,rain,heavy;light;big;small;cold;warm;strong;soft;sudden;real
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,rainbow,bright;big;small;beautiful;colorful;new;real;high;clear;full
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;heavy;light;deep;new;fresh;clean;thick
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,storm,big;small;strong;weak;sudden;real;great;quick;bad;new
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,thunder,loud;big;strong;sudden;real;great;quick;bad;new;heavy
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,tide,high;low;big;small;strong;weak;new;real;great;quick
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,volcano,big;small;old;new;active;quiet;strong;real;great;hot
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Environmental Phenomena,wind,strong;weak;cold;warm;big;small;soft;quick;sudden;real
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,apple,red;green;big;small;sweet;fresh;round;juicy;ripe;new
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,banana,yellow;big;small;ripe;sweet;fresh;long;soft;new;green
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,beef,fresh;cooked;raw;red;big;small;soft;hard;new;hot
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,bread,fresh;white;brown;big;small;soft;hard;new;warm;simple
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,broccoli,green;fresh;big;small;cooked;raw;soft;hard;new;healthy
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,cheese,yellow;white;soft;hard;big;small;fresh;old;new;tasty
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,chicken,cooked;raw;big;small;fresh;hot;cold;soft;new;tasty
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,egg,big;small;white;brown;fresh;cooked;raw;new;round;soft
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,fish,big;small;fresh;cooked;raw;new;soft;hard;tasty;cold
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,pasta,hot;cold;big;small;soft;hard;fresh;new;tasty;simple
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,rice,white;brown;cooked;raw;hot;cold;big;small;soft;new
gpt-4.1,basic,0.0,BN # Bengali,B1,most frequent,Food Items,soup,hot;cold;big;small;fresh;new;tasty;simple;thick;thin
