Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,anger,strong;sudden;deep;great;real;hot;quick;silent;open;cold
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,courage,great;true;real;strong;much;quiet;big;new;little;open
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,fear,great;deep;real;sudden;big;strong;cold;open;silent;new
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,freedom,real;true;full;great;new;personal;complete;open;much;big
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,happiness,great;real;true;much;full;deep;big;new;open;quiet
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,hate,deep;real;strong;great;open;cold;big;sudden;silent;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,honesty,true;real;great;open;full;much;big;quiet;deep;new
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,justice,true;real;great;full;open;much;big;new;strong;deep
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,knowledge,great;deep;real;true;much;new;big;full;open;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,love,true;real;deep;great;strong;big;new;open;full;much
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,peace,real;true;great;deep;full;new;open;much;big;quiet
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,wisdom,great;deep;true;real;much;new;big;full;open;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;loud;golden;silver;round;heavy;metal
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,candle,small;big;white;red;new;old;long;short;thin;tall
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;red;blue;soft;long;thick;clean
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,coin,small;old;new;gold;silver;round;big;shiny;rare;clean
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,crown,gold;big;small;old;new;heavy;silver;beautiful;bright;royal
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;red;blue;white;green;national;bright
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;white;black;red;scary;funny;colorful
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,necklace,gold;silver;big;small;old;new;long;short;beautiful;bright
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;colorful;famous;bright;simple;dark
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,ring,gold;silver;big;small;old;new;round;shiny;beautiful;simple
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;stone;gold;silver;tall;beautiful;famous
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;white;blue;round;tall;beautiful;clean
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,cloud,big;small;white;dark;gray;black;high;low;thick;soft
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;sudden;real;great;quick;bad;new
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,fog,thick;white;gray;heavy;cold;light;low;big;soft;wet
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,lightning,bright;quick;strong;big;sudden;white;loud;real;fast;new
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,rain,heavy;light;big;small;cold;warm;strong;soft;hard;new
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,rainbow,big;small;bright;beautiful;colorful;new;real;high;clear;rare
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;heavy;light;deep;new;clean;big;small
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,storm,big;strong;heavy;bad;sudden;loud;dark;new;real;quick
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,thunder,loud;big;strong;sudden;real;deep;quick;heavy;new;bad
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,tide,high;low;big;strong;new;real;quick;deep;fast;sudden
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,volcano,big;small;old;new;active;strong;hot;high;real;dangerous
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Environmental Phenomena,wind,strong;light;cold;warm;big;soft;quick;new;real;high
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,apple,red;green;big;small;sweet;fresh;round;juicy;ripe;new
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,banana,yellow;big;small;ripe;sweet;fresh;long;soft;new;green
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,beef,fresh;cooked;raw;hot;cold;soft;hard;red;new;good
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,bread,fresh;white;brown;soft;hard;big;small;new;warm;old
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,broccoli,green;fresh;cooked;raw;small;big;soft;hard;new;healthy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,cheese,yellow;white;soft;hard;fresh;old;new;big;small;tasty
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,chicken,cooked;raw;hot;cold;fresh;big;small;soft;new;tasty
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,egg,big;small;white;brown;fresh;raw;cooked;new;round;soft
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,fish,fresh;cooked;raw;big;small;new;soft;hard;tasty;cold
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,pasta,cooked;hot;cold;soft;fresh;new;big;small;tasty;long
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,rice,white;brown;cooked;raw;hot;cold;soft;fresh;new;tasty
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Food Items,soup,hot;cold;fresh;tasty;new;big;small;thick;clear;warm
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,artist,good;young;old;new;famous;great;big;small;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,athlete,strong;good;young;old;new;fast;big;small;famous;great
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,chef,good;young;old;new;famous;great;big;small;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,doctor,good;young;old;new;famous;great;big;small;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,engineer,good;young;old;new;great;big;small;real;true;smart
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,farmer,good;old;young;new;big;small;real;true;hard;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,lawyer,good;young;old;new;great;big;small;real;true;smart
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,musician,good;young;old;new;famous;great;big;small;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,scientist,good;young;old;new;great;big;small;real;true;smart
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,soldier,strong;good;young;old;new;brave;big;small;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,teacher,good;young;old;new;great;big;small;real;true;smart
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Human Roles,writer,good;young;old;new;famous;great;big;small;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,book,big;small;old;new;good;long;short;famous;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,bridge,big;small;old;new;long;short;strong;high;low;wide
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,drums,big;small;old;new;loud;soft;round;wooden;strong;heavy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,earth,big;round;old;new;green;blue;real;true;small;great
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,flute,small;long;short;old;new;silver;wooden;soft;big;thin
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,key,small;big;old;new;silver;gold;round;metal;important;real
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,knife,sharp;big;small;old;new;long;short;silver;metal;clean
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,lock,small;big;old;new;strong;metal;silver;gold;round;heavy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,moon,big;small;round;white;full;new;bright;high;real;true
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,pen,blue;black;red;small;big;new;old;long;short;thin
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,sun,big;bright;hot;round;yellow;high;new;real;true;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Inanimate Objects,sword,sharp;big;small;old;new;long;short;silver;metal;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,cat,small;big;black;white;young;old;cute;soft;fast;quiet
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,dog,big;small;black;white;young;old;friendly;fast;strong;brown
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,dolphin,big;small;smart;fast;friendly;young;old;blue;gray;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,elephant,big;small;young;old;gray;strong;heavy;smart;friendly;wild
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,hamster,small;big;cute;young;old;brown;white;soft;fast;friendly
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,monkey,small;big;young;old;smart;fast;brown;funny;friendly;wild
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,mouse,small;big;gray;white;young;old;fast;quiet;cute;soft
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,peacock,big;small;colorful;beautiful;blue;green;young;old;bright;proud
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,rabbit,small;big;white;brown;cute;young;old;fast;soft;friendly
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,shark,big;small;strong;fast;gray;white;young;old;wild;dangerous
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,snake,long;short;big;small;green;black;fast;young;old;dangerous
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Neutral Animals,whale,big;small;blue;gray;strong;young;old;friendly;wild;heavy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,city,big;small;old;new;busy;modern;quiet;clean;dirty;famous
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,desert,big;small;hot;dry;old;new;empty;wide;open;sandy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,forest,big;small;green;dark;old;new;deep;thick;quiet;wild
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,island,big;small;new;old;green;quiet;beautiful;far;near;wild
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,lake,big;small;deep;blue;clear;new;old;quiet;clean;round
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,mountain,big;small;high;low;old;new;tall;green;rocky;cold
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,ocean,big;small;deep;blue;wide;new;old;open;wild;strong
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,plain,big;small;wide;open;green;flat;new;old;dry;empty
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,plateau,big;small;high;flat;wide;new;old;dry;open;green
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,river,big;small;long;short;deep;wide;new;old;clean;fast
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,valley,big;small;deep;green;wide;new;old;quiet;open;long
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Places,village,small;big;old;new;quiet;clean;friendly;simple;poor;near
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,cactus,green;big;small;tall;short;old;new;dry;thick;sharp
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,eggplant,purple;big;small;fresh;new;old;long;round;soft;ripe
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,flower,beautiful;small;big;red;white;yellow;fresh;new;old;colorful
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,grass,green;long;short;soft;thick;fresh;new;old;dry;tall
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,lettuce,green;fresh;big;small;new;old;soft;round;clean;healthy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,mushroom,small;big;white;brown;fresh;new;old;soft;round;wild
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,onion,big;small;white;red;fresh;new;old;round;strong;hot
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,pepper,red;green;yellow;big;small;hot;fresh;new;old;sweet
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,potato,big;small;white;brown;fresh;new;old;round;soft;hard
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,rose,red;white;pink;yellow;beautiful;fresh;new;old;big;small
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,tomato,red;big;small;fresh;new;old;round;soft;ripe;juicy
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Plants,tree,big;small;tall;short;green;old;new;thick;strong;young
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,ally,good;strong;true;real;old;new;big;small;friendly;close
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,brother,big;small;young;old;good;true;real;strong;friendly;close
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,enemy,strong;big;small;old;new;real;true;bad;dangerous;close
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,father,good;old;young;big;small;strong;true;real;kind;close
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,follower,good;true;real;young;old;new;big;small;close;loyal
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,friend,good;true;real;old;new;close;best;young;kind;friendly
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,leader,good;strong;true;real;old;new;big;small;great;smart
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,mother,good;old;young;big;small;kind;true;real;strong;close
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,partner,good;true;real;old;new;close;strong;big;small;kind
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,rival,strong;big;small;old;new;real;true;close;young;smart
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,sister,big;small;young;old;good;true;real;kind;close;friendly
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Social Relationships,stranger,new;real;true;old;young;big;small;quiet;close;friendly
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Spatial Concepts,above,high;real;true;new;open;big;small;close;far;clear
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Spatial Concepts,back,big;small;strong;real;true;new;old;close;open;hard
gpt-4.1,basic,0.0,SW # Swahili,B1,most frequent,Spatial Concepts,below,low;real;true;new;open;big;small;close;far;deep
