GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.019068130879618582,0.01670300029218197,0.019054474207308318,84
Minimal-Gendered-Tri-Gendered,Cosine,0.0206389165793856,0.017779000103473663,0.02028862066591224,60
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02207101196316736,0.01763799972832203,0.020297940796493236,252
Dual-Gendered-Minimal-Gendered,Cosine,0.022173466603271665,0.01858700066804886,0.019892412960253257,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.02464475476493438,0.018552999943494797,0.021835580617202973,420
Dual-Gendered-Fully Non-Gendered,Cosine,0.024922611889251996,0.01858700066804886,0.021734730496047596,840
Dual-Gendered-Dual-Gendered,Cosine,0.027414483266126884,0.019177000038325787,0.023575081931836606,540
Dual-Gendered-Tri-Gendered,Cosine,0.027484073284211943,0.01926949992775917,0.024923986641375323,600
Tri-Gendered-Tri-Gendered,Cosine,0.028294250112958254,0.018477500416338444,0.027713042568810242,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.1829638615352901,0.18181818181818177,0.14919384183686782,84
Minimal-Gendered-Tri-Gendered,Jaccard,0.18361083361083358,0.18181818181818177,0.14536664050918693,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.20595938453081308,0.18181818181818177,0.15129819971554137,252
Dual-Gendered-Minimal-Gendered,Jaccard,0.21014818514818512,0.18181818181818177,0.14563284127409779,120
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2119451976594834,0.18181818181818177,0.14790418647051135,420
Tri-Gendered-Tri-Gendered,Jaccard,0.2208957708957709,0.18181818181818177,0.16464808071845438,120
Dual-Gendered-Fully Non-Gendered,Jaccard,0.22620910835196548,0.18181818181818177,0.15404355028097924,840
Dual-Gendered-Tri-Gendered,Jaccard,0.23132534132534133,0.18181818181818177,0.16752413354036524,600
Dual-Gendered-Dual-Gendered,Jaccard,0.24011297344630675,0.18181818181818177,0.15952980739564968,540
