Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
anger,Abstract Concepts,AR # Arabic,BN # Bengali,0.026187122,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;wild;burning;quiet
anger,Abstract Concepts,AR # Arabic,DE # German,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;wild;burning
anger,Abstract Concepts,AR # Arabic,ES # Spanish,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,FA # Persian,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,FR # French,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,GA # Irish,0.051390767,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;quiet;cold;burning
anger,Abstract Concepts,AR # Arabic,HE # Hebrew,0.051390767,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;quiet;cold;burning
anger,Abstract Concepts,AR # Arabic,HI # Hindi,0.023643851,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;wild;burning;cold
anger,Abstract Concepts,AR # Arabic,IT # Italian,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,JA # Japanese,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,KO # Korean,0.01999396,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;growing;silent;open;cold;wild
anger,Abstract Concepts,AR # Arabic,LV # Latvian,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;wild;burning
anger,Abstract Concepts,AR # Arabic,PL # Polish,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;wild;burning
anger,Abstract Concepts,AR # Arabic,PS # Pashto,0.020704627,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;burning;growing;bitter
anger,Abstract Concepts,AR # Arabic,PT # Portuguese,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,RU # Russian,0.02364391,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,AR # Arabic,SQ # Albanian,0.020704627,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;burning;growing;bitter
anger,Abstract Concepts,AR # Arabic,SW # Swahili,0.021025002,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;growing;wild;bitter
anger,Abstract Concepts,AR # Arabic,TH # Thai,0.02251339,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;burning;wild;bitter
anger,Abstract Concepts,AR # Arabic,TR # Turkish,0.01999396,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;growing;silent;open;cold;wild
anger,Abstract Concepts,AR # Arabic,UR # Urdu,0.026187122,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;burning;wild;quiet
anger,Abstract Concepts,AR # Arabic,VI # Vietnamese,0.026187122,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;silent;quiet;real;great;open;wild;burning
anger,Abstract Concepts,AR # Arabic,ZH # Mandarin,0.02251345,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;wild;burning;bitter
anger,Abstract Concepts,BN # Bengali,DE # German,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;wild;burning
anger,Abstract Concepts,BN # Bengali,ES # Spanish,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,FA # Persian,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,FR # French,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,GA # Irish,0.01998967,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;quiet;cold;burning
anger,Abstract Concepts,BN # Bengali,HE # Hebrew,0.01998955,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quiet;cold;burning
anger,Abstract Concepts,BN # Bengali,HI # Hindi,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;wild;burning;cold
anger,Abstract Concepts,BN # Bengali,IT # Italian,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,JA # Japanese,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,KO # Korean,0.042791426,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;growing;silent;open;cold;wild
anger,Abstract Concepts,BN # Bengali,LV # Latvian,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;wild;burning
anger,Abstract Concepts,BN # Bengali,PL # Polish,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;wild;burning
anger,Abstract Concepts,BN # Bengali,PS # Pashto,0.04231876,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;burning;growing;bitter
anger,Abstract Concepts,BN # Bengali,PT # Portuguese,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,RU # Russian,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;burning;wild
anger,Abstract Concepts,BN # Bengali,SQ # Albanian,0.04231876,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;burning;growing;bitter
anger,Abstract Concepts,BN # Bengali,SW # Swahili,0.04409486,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;growing;wild;bitter
anger,Abstract Concepts,BN # Bengali,TH # Thai,0.021792412,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;burning;wild;bitter
anger,Abstract Concepts,BN # Bengali,TR # Turkish,0.042791426,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;growing;silent;open;cold;wild
anger,Abstract Concepts,BN # Bengali,UR # Urdu,0.0,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;burning;wild;quiet
anger,Abstract Concepts,BN # Bengali,VI # Vietnamese,0.0,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;silent;quiet;real;great;open;wild;burning
anger,Abstract Concepts,BN # Bengali,ZH # Mandarin,0.021792471,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;wild;burning;bitter
