Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
artist,Human Roles,AR # Arabic,BN # Bengali,0.03071928,good;great;young;old;new;famous;modern;creative;talented;real,good;great;young;old;new;famous;real;true;big;creative
artist,Human Roles,AR # Arabic,DE # German,0.0765571,good;great;young;old;new;famous;modern;creative;talented;real,good;young;old;new;famous;great;big;small;quiet;real
artist,Human Roles,AR # Arabic,ES # Spanish,0.03557968,good;great;young;old;new;famous;modern;creative;talented;real,good;great;young;old;new;famous;creative;big;small;real
artist,Human Roles,AR # Arabic,FA # Persian,0.04253292,good;great;young;old;new;famous;modern;creative;talented;real,famous;young;old;new;good;great;real;true;big;modern
artist,Human Roles,AR # Arabic,FR # French,0.04253292,good;great;young;old;new;famous;modern;creative;talented;real,famous;young;old;new;great;good;real;modern;true;big
artist,Human Roles,AR # Arabic,GA # Irish,0.09865826,good;great;young;old;new;famous;modern;creative;talented;real,good;young;old;new;famous;big;small;true;real;quiet
artist,Human Roles,AR # Arabic,HE # Hebrew,0.03071928,good;great;young;old;new;famous;modern;creative;talented;real,good;great;young;old;new;famous;creative;real;true;big
artist,Human Roles,AR # Arabic,HI # Hindi,0.04253292,good;great;young;old;new;famous;modern;creative;talented;real,good;great;young;old;new;famous;real;true;big;modern
artist,Human Roles,AR # Arabic,IT # Italian,-1.1920929e-07,good;great;young;old;new;famous;modern;creative;talented;real,famous;young;old;new;great;good;modern;creative;real;talented
artist,Human Roles,AR # Arabic,JA # Japanese,0.04853052,good;great;young;old;new;famous;modern;creative;talented;real,famous;young;old;new;great;good;big;small;real;modern
artist,Human Roles,AR # Arabic,KO # Korean,0.016141355,good;great;young;old;new;famous;modern;creative;talented;real,famous;young;old;new;good;great;modern;creative;talented;popular
artist,Human Roles,AR # Arabic,LV # Latvian,0.015991628,good;great;young;old;new;famous;modern;creative;talented;real,young;old;new;famous;great;good;real;modern;creative;big
artist,Human Roles,AR # Arabic,PL # Polish,0.015991509,good;great;young;old;new;famous;modern;creative;talented;real,good;young;old;new;famous;great;real;modern;creative;big
artist,Human Roles,AR # Arabic,PS # Pashto,0.06446642,good;great;young;old;new;famous;modern;creative;talented;real,good;young;old;famous;new;great;real;true;big;small
artist,Human Roles,AR # Arabic,PT # Portuguese,0.03669083,good;great;young;old;new;famous;modern;creative;talented;real,famous;young;old;new;great;good;big;small;modern;creative
