Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
anger,Abstract Concepts,AR # Arabic,BN # Bengali,0.022752464,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;wild;burning;quiet
anger,Abstract Concepts,AR # Arabic,DE # German,0.022454321,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;cold;quick;wild
anger,Abstract Concepts,AR # Arabic,ES # Spanish,0.021766245,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;cold;quick;burning
anger,Abstract Concepts,AR # Arabic,FA # Persian,0.0,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;cold;open;wild;burning
anger,Abstract Concepts,AR # Arabic,FR # French,0.022454321,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,AR # Arabic,GA # Irish,0.022454321,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,AR # Arabic,HE # Hebrew,0.022454321,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;quick;wild;cold
anger,Abstract Concepts,AR # Arabic,HI # Hindi,0.02048415,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;quick;wild;burning
anger,Abstract Concepts,AR # Arabic,IT # Italian,0.024081767,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;cold;wild;quiet
anger,Abstract Concepts,AR # Arabic,JA # Japanese,0.022752404,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;quiet;wild;burning
anger,Abstract Concepts,AR # Arabic,KO # Korean,0.02048415,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;quick;wild;burning
anger,Abstract Concepts,AR # Arabic,LV # Latvian,0.024081767,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;cold;wild;quiet
anger,Abstract Concepts,AR # Arabic,PL # Polish,0.024081767,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;quiet;wild;cold
anger,Abstract Concepts,AR # Arabic,PS # Pashto,0.021520138,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;quiet;cold;burning
anger,Abstract Concepts,AR # Arabic,PT # Portuguese,0.022454321,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;cold;quick;wild
anger,Abstract Concepts,AR # Arabic,RU # Russian,0.022454321,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,AR # Arabic,SQ # Albanian,0.0,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;cold;wild;burning
anger,Abstract Concepts,AR # Arabic,SW # Swahili,0.022752404,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;quiet;burning;wild
anger,Abstract Concepts,AR # Arabic,TH # Thai,0.02048415,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;wild;burning;quick
anger,Abstract Concepts,AR # Arabic,TR # Turkish,0.0,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;cold;wild;burning
anger,Abstract Concepts,AR # Arabic,UR # Urdu,0.02048415,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;wild;burning;quick
anger,Abstract Concepts,AR # Arabic,VI # Vietnamese,0.022752464,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;quiet;open;wild;burning
anger,Abstract Concepts,AR # Arabic,ZH # Mandarin,0.022752464,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;open;silent;wild;burning;quiet
anger,Abstract Concepts,BN # Bengali,DE # German,0.043164372,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;quick;wild
anger,Abstract Concepts,BN # Bengali,ES # Spanish,0.046055377,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;quick;burning
anger,Abstract Concepts,BN # Bengali,FA # Persian,0.022752404,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;cold;open;wild;burning
anger,Abstract Concepts,BN # Bengali,FR # French,0.043164372,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,BN # Bengali,GA # Irish,0.043164372,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,BN # Bengali,HE # Hebrew,0.043164372,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quick;wild;cold
anger,Abstract Concepts,BN # Bengali,HI # Hindi,0.02320075,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quick;wild;burning
anger,Abstract Concepts,BN # Bengali,IT # Italian,0.019075513,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;wild;quiet
anger,Abstract Concepts,BN # Bengali,JA # Japanese,5.9604645e-08,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quiet;wild;burning
anger,Abstract Concepts,BN # Bengali,KO # Korean,0.02320075,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quick;wild;burning
anger,Abstract Concepts,BN # Bengali,LV # Latvian,0.019075513,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;wild;quiet
anger,Abstract Concepts,BN # Bengali,PL # Polish,0.019075513,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quiet;wild;cold
anger,Abstract Concepts,BN # Bengali,PS # Pashto,0.01998955,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;quiet;cold;burning
anger,Abstract Concepts,BN # Bengali,PT # Portuguese,0.043164372,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;quick;wild
anger,Abstract Concepts,BN # Bengali,RU # Russian,0.043164372,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,BN # Bengali,SQ # Albanian,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;wild;burning
anger,Abstract Concepts,BN # Bengali,SW # Swahili,5.9604645e-08,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;quiet;burning;wild
anger,Abstract Concepts,BN # Bengali,TH # Thai,0.02320075,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;wild;burning;quick
anger,Abstract Concepts,BN # Bengali,TR # Turkish,0.022752464,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;cold;wild;burning
anger,Abstract Concepts,BN # Bengali,UR # Urdu,0.02320075,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;open;wild;burning;quick
anger,Abstract Concepts,BN # Bengali,VI # Vietnamese,5.9604645e-08,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;silent;quiet;open;wild;burning
anger,Abstract Concepts,BN # Bengali,ZH # Mandarin,0.0,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,strong;sudden;deep;great;real;open;silent;wild;burning;quiet
anger,Abstract Concepts,DE # German,ES # Spanish,0.019835293,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;cold;quick;burning
anger,Abstract Concepts,DE # German,FA # Persian,0.022454321,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;cold;open;wild;burning
anger,Abstract Concepts,DE # German,FR # French,0.0,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,DE # German,GA # Irish,0.0,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,DE # German,HE # Hebrew,0.0,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;quick;wild;cold
anger,Abstract Concepts,DE # German,HI # Hindi,0.019495428,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;quick;wild;burning
anger,Abstract Concepts,DE # German,IT # Italian,0.023302972,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;cold;wild;quiet
anger,Abstract Concepts,DE # German,JA # Japanese,0.043164313,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;quiet;wild;burning
anger,Abstract Concepts,DE # German,KO # Korean,0.019495428,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;quick;wild;burning
anger,Abstract Concepts,DE # German,LV # Latvian,0.023302972,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;cold;wild;quiet
anger,Abstract Concepts,DE # German,PL # Polish,0.023302972,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;quiet;wild;cold
anger,Abstract Concepts,DE # German,PS # Pashto,0.04113978,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;quiet;cold;burning
anger,Abstract Concepts,DE # German,PT # Portuguese,0.0,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;cold;quick;wild
anger,Abstract Concepts,DE # German,RU # Russian,0.0,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,DE # German,SQ # Albanian,0.022454321,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;cold;wild;burning
anger,Abstract Concepts,DE # German,SW # Swahili,0.043164313,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;quiet;burning;wild
anger,Abstract Concepts,DE # German,TH # Thai,0.019495428,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;wild;burning;quick
anger,Abstract Concepts,DE # German,TR # Turkish,0.022454321,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;cold;wild;burning
anger,Abstract Concepts,DE # German,UR # Urdu,0.019495428,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;open;wild;burning;quick
anger,Abstract Concepts,DE # German,VI # Vietnamese,0.043164372,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;silent;quiet;open;wild;burning
anger,Abstract Concepts,DE # German,ZH # Mandarin,0.043164372,strong;sudden;deep;great;real;open;silent;cold;quick;wild,strong;sudden;deep;great;real;open;silent;wild;burning;quiet
anger,Abstract Concepts,ES # Spanish,FA # Persian,0.021766245,strong;sudden;deep;great;real;open;silent;cold;quick;burning,strong;sudden;deep;great;real;silent;cold;open;wild;burning
anger,Abstract Concepts,ES # Spanish,FR # French,0.019835293,strong;sudden;deep;great;real;open;silent;cold;quick;burning,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,ES # Spanish,GA # Irish,0.019835293,strong;sudden;deep;great;real;open;silent;cold;quick;burning,strong;sudden;deep;great;real;open;silent;cold;wild;quick
anger,Abstract Concepts,ES # Spanish,HE # Hebrew,0.019835293,strong;sudden;deep;great;real;open;silent;cold;quick;burning,strong;sudden;deep;great;real;silent;open;quick;wild;cold
