Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
above,Spatial Concepts,AR # Arabic,BN # Bengali,5.9604645e-08,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;close;near;open;clear;empty;bright;wide;blue
above,Spatial Concepts,AR # Arabic,DE # German,0.049267173,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;bright;blue;empty;wide;far;sunny;endless
above,Spatial Concepts,AR # Arabic,ES # Spanish,0.033505976,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;bright;blue;empty;wide;far;distant;sunny
above,Spatial Concepts,AR # Arabic,FA # Persian,5.9604645e-08,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;close;near;open;clear;bright;empty;wide;blue
above,Spatial Concepts,AR # Arabic,FR # French,0.06565577,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;quiet
above,Spatial Concepts,AR # Arabic,GA # Irish,5.9604645e-08,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;close;near;open;clear;bright;empty;wide;blue
above,Spatial Concepts,AR # Arabic,HE # Hebrew,0.033505976,high;far;close;near;open;clear;empty;wide;bright;blue,high;open;clear;empty;wide;bright;blue;far;distant;sunny
above,Spatial Concepts,AR # Arabic,HI # Hindi,0.0,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;close;near;open;empty;clear;bright;blue;wide
above,Spatial Concepts,AR # Arabic,IT # Italian,0.049267173,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;far;sunny
above,Spatial Concepts,AR # Arabic,JA # Japanese,0.054285586,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;distant
above,Spatial Concepts,AR # Arabic,KO # Korean,0.0,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;close;near;open;clear;empty;wide;bright;blue
above,Spatial Concepts,AR # Arabic,LV # Latvian,0.028414309,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;clear;open;bright;empty;blue;wide;distant;visible
above,Spatial Concepts,AR # Arabic,PL # Polish,0.033505917,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;clear;open;bright;empty;blue;wide;distant;sunny
above,Spatial Concepts,AR # Arabic,PS # Pashto,0.049267173,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;bright;blue;empty;wide;far;sunny;endless
above,Spatial Concepts,AR # Arabic,PT # Portuguese,0.033505917,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;clear;open;bright;empty;blue;wide;distant;sunny
above,Spatial Concepts,AR # Arabic,RU # Russian,0.049267173,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;far;sunny
above,Spatial Concepts,AR # Arabic,SQ # Albanian,0.068377495,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;dark
above,Spatial Concepts,AR # Arabic,SW # Swahili,0.044898212,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;bright;blue;empty;wide;far;sunny;quiet
above,Spatial Concepts,AR # Arabic,TH # Thai,0.056408465,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;vast
above,Spatial Concepts,AR # Arabic,TR # Turkish,0.075099885,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;free
above,Spatial Concepts,AR # Arabic,UR # Urdu,0.033505917,high;far;close;near;open;clear;empty;wide;bright;blue,high;far;clear;open;bright;empty;blue;wide;distant;sunny
above,Spatial Concepts,AR # Arabic,VI # Vietnamese,0.056408465,high;far;close;near;open;clear;empty;wide;bright;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;vast
above,Spatial Concepts,AR # Arabic,ZH # Mandarin,0.04921204,high;far;close;near;open;clear;empty;wide;bright;blue,high;open;clear;empty;bright;blue;wide;sunny;quiet;distant
above,Spatial Concepts,BN # Bengali,DE # German,0.049267232,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;bright;blue;empty;wide;far;sunny;endless
above,Spatial Concepts,BN # Bengali,ES # Spanish,0.033505976,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;bright;blue;empty;wide;far;distant;sunny
above,Spatial Concepts,BN # Bengali,FA # Persian,5.9604645e-08,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;close;near;open;clear;bright;empty;wide;blue
above,Spatial Concepts,BN # Bengali,FR # French,0.06565589,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;quiet
above,Spatial Concepts,BN # Bengali,GA # Irish,5.9604645e-08,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;close;near;open;clear;bright;empty;wide;blue
above,Spatial Concepts,BN # Bengali,HE # Hebrew,0.033506036,high;far;close;near;open;clear;empty;bright;wide;blue,high;open;clear;empty;wide;bright;blue;far;distant;sunny
above,Spatial Concepts,BN # Bengali,HI # Hindi,0.0,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;close;near;open;empty;clear;bright;blue;wide
above,Spatial Concepts,BN # Bengali,IT # Italian,0.049267232,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;empty;blue;bright;wide;endless;far;sunny
above,Spatial Concepts,BN # Bengali,JA # Japanese,0.054285645,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;distant
above,Spatial Concepts,BN # Bengali,KO # Korean,5.9604645e-08,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;close;near;open;clear;empty;wide;bright;blue
above,Spatial Concepts,BN # Bengali,LV # Latvian,0.028414369,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;clear;open;bright;empty;blue;wide;distant;visible
above,Spatial Concepts,BN # Bengali,PL # Polish,0.033505976,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;clear;open;bright;empty;blue;wide;distant;sunny
above,Spatial Concepts,BN # Bengali,PS # Pashto,0.049267232,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;bright;blue;empty;wide;far;sunny;endless
above,Spatial Concepts,BN # Bengali,PT # Portuguese,0.033505976,high;far;close;near;open;clear;empty;bright;wide;blue,high;far;clear;open;bright;empty;blue;wide;distant;sunny
above,Spatial Concepts,BN # Bengali,RU # Russian,0.049267232,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;empty;blue;bright;wide;endless;far;sunny
above,Spatial Concepts,BN # Bengali,SQ # Albanian,0.068377554,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;empty;blue;bright;wide;endless;sunny;dark
above,Spatial Concepts,BN # Bengali,SW # Swahili,0.04489827,high;far;close;near;open;clear;empty;bright;wide;blue,high;clear;open;bright;blue;empty;wide;far;sunny;quiet
