GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.022082440510746978,0.0200360007584095,0.015039470499742353,84
Fully Non-Gendered-Tri-Gendered,Cosine,0.02214882628038703,0.018969000317156315,0.015727578218065693,420
Tri-Gendered-Tri-Gendered,Cosine,0.022409741762870302,0.017763500101864338,0.01698146866233787,120
Dual-Gendered-Minimal-Gendered,Cosine,0.023262100065282235,0.020013000816106796,0.016109592415613654,120
Minimal-Gendered-Tri-Gendered,Cosine,0.023604750159817438,0.02053000032901764,0.016608712825032606,60
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02475380163181514,0.021205500699579716,0.01592703675067176,252
Dual-Gendered-Tri-Gendered,Cosine,0.024780056674047538,0.0200360007584095,0.018854355866158697,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.02694459761038334,0.02197599969804287,0.018364663351188606,840
Dual-Gendered-Dual-Gendered,Cosine,0.029667490709482113,0.028383499942719936,0.019936345700373555,540
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.21847596847596845,0.18181818181818177,0.1295304224120375,84
Fully Non-Gendered-Tri-Gendered,Jaccard,0.22905903620189333,0.18181818181818177,0.13438196614386574,420
Dual-Gendered-Minimal-Gendered,Jaccard,0.22986180486180485,0.18181818181818177,0.13617977360551395,120
Tri-Gendered-Tri-Gendered,Jaccard,0.23575036075036074,0.18181818181818177,0.14747619931396896,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.23944388944388942,0.18181818181818177,0.13958578953104048,60
Dual-Gendered-Tri-Gendered,Jaccard,0.24171828171828172,0.18181818181818177,0.14993011490997865,600
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.2460898889470318,0.18181818181818177,0.13291847996352368,252
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2569414712271855,0.18181818181818177,0.14106987647969166,840
Dual-Gendered-Dual-Gendered,Jaccard,0.2740907240907241,0.33333333333333337,0.15050480544741682,540
