GenderPair,DistanceType,Mean,Median,StdDev,Count
Dual-Gendered-Minimal-Gendered,Cosine,0.015399991637039534,0.014816000126302242,0.016114073291443497,120
Fully Non-Gendered-Minimal-Gendered,Cosine,0.018644964333172236,0.016138500533998013,0.01883851331301482,84
Dual-Gendered-Dual-Gendered,Cosine,0.021183044376074475,0.017495999112725258,0.018850098946866276,540
Minimal-Gendered-Tri-Gendered,Cosine,0.02171713332594815,0.019384000450372696,0.018165411642328155,60
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02257853968419721,0.01835400052368641,0.02090446305932005,252
Dual-Gendered-Tri-Gendered,Cosine,0.023861161612535965,0.021252000704407692,0.020154471098182244,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.024167297556353367,0.019044000655412674,0.02046061890487276,840
Fully Non-Gendered-Tri-Gendered,Cosine,0.028012973745672114,0.0214454997330904,0.022956505275743385,420
Tri-Gendered-Tri-Gendered,Cosine,0.028368750016543723,0.02594500035047531,0.020176364926804174,120
Dual-Gendered-Minimal-Gendered,Jaccard,0.1449300699300699,0.18181818181818177,0.13654058180637432,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.17213342213342214,0.18181818181818177,0.14500262759922908,84
Dual-Gendered-Dual-Gendered,Jaccard,0.191025641025641,0.18181818181818177,0.1477238983510402,540
Minimal-Gendered-Tri-Gendered,Jaccard,0.19918414918414917,0.18181818181818177,0.14983857058610817,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.20099873671302243,0.18181818181818177,0.15515158558863978,252
Dual-Gendered-Tri-Gendered,Jaccard,0.21047674547674547,0.18181818181818177,0.1564550193624868,600
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2148898720327292,0.18181818181818177,0.15306383976705976,840
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2401836258979116,0.18181818181818177,0.16083539935367427,420
Tri-Gendered-Tri-Gendered,Jaccard,0.24748307248307247,0.33333333333333337,0.15410440209577292,120
