Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Food Items,apple,B2,most frequent,red;green;big;small;sweet;fresh;ripe;round;juicy;soft,red;green;big;small;sweet;fresh;ripe;round;juicy;new,big;fresh;green;juicy;red;ripe;round;small;sweet,soft,new,0.020426999777555466,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,banana,B2,most frequent,yellow;ripe;big;small;sweet;fresh;soft;long;green;old,yellow;ripe;big;small;sweet;fresh;long;soft;new;green,big;fresh;green;long;ripe;small;soft;sweet;yellow,old,new,0.016155999153852463,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,beef,B2,most frequent,fresh;cooked;raw;red;soft;hard;hot;cold;spicy;tasty,fresh;raw;cooked;red;good;new;old;soft;hard;tasty,cooked;fresh;hard;raw;red;soft;tasty,cold;hot;spicy,good;new;old,0.08543699979782104,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,bread,B2,most frequent,fresh;white;brown;soft;hard;hot;cold;big;small;round,fresh;white;brown;soft;hard;new;old;big;small;warm,big;brown;fresh;hard;small;soft;white,cold;hot;round,new;old;warm,0.04097500070929527,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,broccoli,B2,most frequent,green;fresh;cooked;raw;small;big;soft;hard;healthy;tasty,green;fresh;raw;cooked;small;big;new;old;soft;hard,big;cooked;fresh;green;hard;raw;small;soft,healthy;tasty,new;old,0.04875899851322174,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,cheese,B2,most frequent,soft;hard;white;yellow;fresh;old;big;small;tasty;salty,soft;hard;white;yellow;fresh;old;new;big;small;tasty,big;fresh;hard;old;small;soft;tasty;white;yellow,salty,new,0.019658999517560005,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,chicken,B2,most frequent,cooked;raw;fresh;hot;cold;big;small;white;tasty;spicy,cooked;raw;fresh;big;small;white;brown;soft;hard;tasty,big;cooked;fresh;raw;small;tasty;white,cold;hot;spicy,brown;hard;soft,0.07897800207138062,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,egg,B2,most frequent,boiled;fried;raw;fresh;big;small;white;brown;soft;hard,boiled;raw;fresh;white;brown;big;small;new;old;round,big;boiled;brown;fresh;raw;small;white,fried;hard;soft,new;old;round,0.07198499888181686,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,fish,B2,most frequent,fresh;cooked;raw;big;small;white;tasty;salty;soft;hard,fresh;raw;cooked;big;small;white;new;old;soft;tasty,big;cooked;fresh;raw;small;soft;tasty;white,hard;salty,new;old,0.041923001408576965,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,pasta,B2,most frequent,cooked;raw;hot;cold;soft;hard;tasty;fresh;white;long,cooked;raw;soft;hard;hot;cold;new;old;tasty;fresh,cold;cooked;fresh;hard;hot;raw;soft;tasty,long;white,new;old,0.038823001086711884,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,rice,B2,most frequent,white;brown;cooked;raw;hot;cold;soft;hard;tasty;fresh,white;brown;cooked;raw;soft;hard;hot;cold;new;old,brown;cold;cooked;hard;hot;raw;soft;white,fresh;tasty,new;old,0.03991900011897087,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,soup,B2,most frequent,hot;cold;tasty;fresh;thick;thin;spicy;salty;big;small,hot;cold;tasty;fresh;new;old;thick;thin;simple;warm,cold;fresh;hot;tasty;thick;thin,big;salty;small;spicy,new;old;simple;warm,0.06406500190496445,0.5714285714285714
AR # Arabic,DE # German,Food Items,apple,B2,most frequent,red;green;big;small;sweet;fresh;ripe;round;juicy;soft,red;green;big;small;sweet;fresh;round;juicy;ripe;new,big;fresh;green;juicy;red;ripe;round;small;sweet,soft,new,0.020426999777555466,0.18181818181818177
AR # Arabic,DE # German,Food Items,banana,B2,most frequent,yellow;ripe;big;small;sweet;fresh;soft;long;green;old,yellow;big;small;ripe;sweet;fresh;long;soft;new;old,big;fresh;long;old;ripe;small;soft;sweet;yellow,green,new,0.020865000784397125,0.18181818181818177
AR # Arabic,DE # German,Food Items,beef,B2,most frequent,fresh;cooked;raw;red;soft;hard;hot;cold;spicy;tasty,fresh;raw;cooked;red;good;hot;cold;soft;hard;tasty,cold;cooked;fresh;hard;hot;raw;red;soft;tasty,spicy,good,0.01724199950695038,0.18181818181818177
AR # Arabic,DE # German,Food Items,bread,B2,most frequent,fresh;white;brown;soft;hard;hot;cold;big;small;round,fresh;old;white;brown;soft;hard;big;small;warm;new,big;brown;fresh;hard;small;soft;white,cold;hot;round,new;old;warm,0.04097500070929527,0.46153846153846156
AR # Arabic,DE # German,Food Items,broccoli,B2,most frequent,green;fresh;cooked;raw;small;big;soft;hard;healthy;tasty,green;fresh;cooked;raw;small;big;soft;hard;healthy;tasty,big;cooked;fresh;green;hard;healthy;raw;small;soft;tasty,,,0.0,0.0
AR # Arabic,DE # German,Food Items,cheese,B2,most frequent,soft;hard;white;yellow;fresh;old;big;small;tasty;salty,yellow;white;soft;hard;fresh;old;big;small;tasty;new,big;fresh;hard;old;small;soft;tasty;white;yellow,salty,new,0.019658999517560005,0.18181818181818177
AR # Arabic,DE # German,Food Items,chicken,B2,most frequent,cooked;raw;fresh;hot;cold;big;small;white;tasty;spicy,cooked;raw;fresh;hot;cold;big;small;white;tasty;soft,big;cold;cooked;fresh;hot;raw;small;tasty;white,spicy,soft,0.01961600035429001,0.18181818181818177
AR # Arabic,DE # German,Food Items,egg,B2,most frequent,boiled;fried;raw;fresh;big;small;white;brown;soft;hard,big;small;white;brown;fresh;raw;cooked;hard;soft;new,big;brown;fresh;hard;raw;small;soft;white,boiled;fried,cooked;new,0.022074999287724495,0.33333333333333337
AR # Arabic,DE # German,Food Items,fish,B2,most frequent,fresh;cooked;raw;big;small;white;tasty;salty;soft;hard,fresh;raw;cooked;big;small;white;tasty;soft;hard;new,big;cooked;fresh;hard;raw;small;soft;tasty;white,salty,new,0.0194070003926754,0.18181818181818177
AR # Arabic,DE # German,Food Items,pasta,B2,most frequent,cooked;raw;hot;cold;soft;hard;tasty;fresh;white;long,cooked;hot;cold;soft;hard;fresh;tasty;long;short;new,cold;cooked;fresh;hard;hot;long;soft;tasty,raw;white,new;short,0.03324899822473526,0.33333333333333337
AR # Arabic,DE # German,Food Items,rice,B2,most frequent,white;brown;cooked;raw;hot;cold;soft;hard;tasty;fresh,white;brown;cooked;raw;hot;cold;soft;hard;fresh;tasty,brown;cold;cooked;fresh;hard;hot;raw;soft;tasty;white,,,0.0,0.0
AR # Arabic,DE # German,Food Items,soup,B2,most frequent,hot;cold;tasty;fresh;thick;thin;spicy;salty;big;small,hot;cold;fresh;tasty;big;small;thick;thin;new;simple,big;cold;fresh;hot;small;tasty;thick;thin,salty;spicy,new;simple,0.047331999987363815,0.33333333333333337
AR # Arabic,ES # Spanish,Food Items,apple,B2,most frequent,red;green;big;small;sweet;fresh;ripe;round;juicy;soft,red;green;big;small;sweet;fresh;round;juicy;ripe;clean,big;fresh;green;juicy;red;ripe;round;small;sweet,soft,clean,0.018199000507593155,0.18181818181818177
AR # Arabic,ES # Spanish,Food Items,banana,B2,most frequent,yellow;ripe;big;small;sweet;fresh;soft;long;green;old,yellow;big;small;ripe;sweet;fresh;long;soft;clean;green,big;fresh;green;long;ripe;small;soft;sweet;yellow,old,clean,0.02049100026488304,0.18181818181818177
AR # Arabic,ES # Spanish,Food Items,beef,B2,most frequent,fresh;cooked;raw;red;soft;hard;hot;cold;spicy;tasty,fresh;cooked;raw;red;good;soft;hard;hot;cold;tasty,cold;cooked;fresh;hard;hot;raw;red;soft;tasty,spicy,good,0.01724199950695038,0.18181818181818177
AR # Arabic,ES # Spanish,Food Items,bread,B2,most frequent,fresh;white;brown;soft;hard;hot;cold;big;small;round,fresh;white;brown;soft;hard;new;old;warm;big;small,big;brown;fresh;hard;small;soft;white,cold;hot;round,new;old;warm,0.04097599908709526,0.46153846153846156
AR # Arabic,ES # Spanish,Food Items,broccoli,B2,most frequent,green;fresh;cooked;raw;small;big;soft;hard;healthy;tasty,green;fresh;cooked;raw;small;big;soft;hard;healthy;clean,big;cooked;fresh;green;hard;healthy;raw;small;soft,tasty,clean,0.018323000520467758,0.18181818181818177
AR # Arabic,ES # Spanish,Food Items,cheese,B2,most frequent,soft;hard;white;yellow;fresh;old;big;small;tasty;salty,yellow;white;soft;hard;fresh;old;big;small;tasty;round,big;fresh;hard;old;small;soft;tasty;white;yellow,salty,round,0.020603999495506287,0.18181818181818177
AR # Arabic,ES # Spanish,Food Items,chicken,B2,most frequent,cooked;raw;fresh;hot;cold;big;small;white;tasty;spicy,cooked;raw;fresh;big;small;white;brown;soft;hard;tasty,big;cooked;fresh;raw;small;tasty;white,cold;hot;spicy,brown;hard;soft,0.07897800207138062,0.46153846153846156
AR # Arabic,ES # Spanish,Food Items,egg,B2,most frequent,boiled;fried;raw;fresh;big;small;white;brown;soft;hard,big;small;white;brown;fresh;cooked;raw;round;clean;hard,big;brown;fresh;hard;raw;small;white,boiled;fried;soft,clean;cooked;round,0.03938499838113785,0.46153846153846156
AR # Arabic,ES # Spanish,Food Items,fish,B2,most frequent,fresh;cooked;raw;big;small;white;tasty;salty;soft;hard,fresh;cooked;raw;big;small;white;red;tasty;clean;soft,big;cooked;fresh;raw;small;soft;tasty;white,hard;salty,clean;red,0.03874199837446213,0.33333333333333337
AR # Arabic,ES # Spanish,Food Items,pasta,B2,most frequent,cooked;raw;hot;cold;soft;hard;tasty;fresh;white;long,cooked;raw;hot;cold;soft;hard;fresh;tasty;white;yellow,cold;cooked;fresh;hard;hot;raw;soft;tasty;white,long,yellow,0.02288700081408024,0.18181818181818177
AR # Arabic,ES # Spanish,Food Items,rice,B2,most frequent,white;brown;cooked;raw;hot;cold;soft;hard;tasty;fresh,white;brown;cooked;raw;hot;cold;soft;hard;fresh;tasty,brown;cold;cooked;fresh;hard;hot;raw;soft;tasty;white,,,0.0,0.0
AR # Arabic,ES # Spanish,Food Items,soup,B2,most frequent,hot;cold;tasty;fresh;thick;thin;spicy;salty;big;small,hot;cold;fresh;tasty;good;big;small;simple;clear;thick,big;cold;fresh;hot;small;tasty;thick,salty;spicy;thin,clear;good;simple,0.06516800075769424,0.46153846153846156
AR # Arabic,FA # Persian,Food Items,apple,B2,most frequent,red;green;big;small;sweet;fresh;ripe;round;juicy;soft,red;green;big;small;sweet;fresh;ripe;round;juicy;yellow,big;fresh;green;juicy;red;ripe;round;small;sweet,soft,yellow,0.0197369996458292,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,banana,B2,most frequent,yellow;ripe;big;small;sweet;fresh;soft;long;green;old,yellow;ripe;big;small;sweet;fresh;long;soft;green;curved,big;fresh;green;long;ripe;small;soft;sweet;yellow,old,curved,0.020246999338269234,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,beef,B2,most frequent,fresh;cooked;raw;red;soft;hard;hot;cold;spicy;tasty,fresh;cooked;raw;red;cold;hot;soft;hard;good;tasty,cold;cooked;fresh;hard;hot;raw;red;soft;tasty,spicy,good,0.01724199950695038,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,bread,B2,most frequent,fresh;white;brown;soft;hard;hot;cold;big;small;round,fresh;white;brown;soft;hard;hot;warm;old;new;round,brown;fresh;hard;hot;round;soft;white,big;cold;small,new;old;warm,0.04557599872350693,0.46153846153846156
AR # Arabic,FA # Persian,Food Items,broccoli,B2,most frequent,green;fresh;cooked;raw;small;big;soft;hard;healthy;tasty,green;fresh;cooked;raw;small;big;soft;hard;healthy;tasty,big;cooked;fresh;green;hard;healthy;raw;small;soft;tasty,,,0.0,0.0
AR # Arabic,FA # Persian,Food Items,cheese,B2,most frequent,soft;hard;white;yellow;fresh;old;big;small;tasty;salty,yellow;white;soft;hard;fresh;old;new;big;small;tasty,big;fresh;hard;old;small;soft;tasty;white;yellow,salty,new,0.019658999517560005,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,chicken,B2,most frequent,cooked;raw;fresh;hot;cold;big;small;white;tasty;spicy,cooked;raw;fresh;hot;cold;big;small;white;tasty;soft,big;cold;cooked;fresh;hot;raw;small;tasty;white,spicy,soft,0.01961600035429001,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,egg,B2,most frequent,boiled;fried;raw;fresh;big;small;white;brown;soft;hard,boiled;fried;raw;fresh;big;small;white;brown;hard;soft,big;boiled;brown;fresh;fried;hard;raw;small;soft;white,,,0.0,0.0
AR # Arabic,FA # Persian,Food Items,fish,B2,most frequent,fresh;cooked;raw;big;small;white;tasty;salty;soft;hard,fresh;cooked;raw;big;small;white;red;tasty;soft;cold,big;cooked;fresh;raw;small;soft;tasty;white,hard;salty,cold;red,0.03613400086760521,0.33333333333333337
AR # Arabic,FA # Persian,Food Items,pasta,B2,most frequent,cooked;raw;hot;cold;soft;hard;tasty;fresh;white;long,cooked;hot;cold;soft;hard;fresh;tasty;long;short;white,cold;cooked;fresh;hard;hot;long;soft;tasty;white,raw,short,0.018918000161647797,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,rice,B2,most frequent,white;brown;cooked;raw;hot;cold;soft;hard;tasty;fresh,white;brown;cooked;raw;hot;cold;soft;hard;fresh;long,brown;cold;cooked;fresh;hard;hot;raw;soft;white,tasty,long,0.01944899931550026,0.18181818181818177
AR # Arabic,FA # Persian,Food Items,soup,B2,most frequent,hot;cold;tasty;fresh;thick;thin;spicy;salty;big;small,hot;cold;fresh;tasty;thick;thin;good;simple;clear;warm,cold;fresh;hot;tasty;thick;thin,big;salty;small;spicy,clear;good;simple;warm,0.06615000218153,0.5714285714285714
AR # Arabic,FR # French,Food Items,apple,B2,most frequent,red;green;big;small;sweet;fresh;ripe;round;juicy;soft,red;green;big;small;sweet;fresh;round;juicy;ripe;new,big;fresh;green;juicy;red;ripe;round;small;sweet,soft,new,0.020426999777555466,0.18181818181818177
