Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,anger,intense;fiery;uncontrollable;deep;burning;fierce;raw;bitter;sudden;suppressed
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,courage,bold;fearless;brave;heroic;daring;valiant;resolute;steadfast;unwavering;gutsy
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;chilling;deep-seated;irrational;haunting;gripping;primal;lingering;acute
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;liberating;boundless;precious;fundamental;true;personal;newfound
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,happiness,pure;radiant;boundless;infectious;genuine;lasting;simple;profound;unexpected;blissful
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,hate,intense;bitter;venomous;deep-rooted;consuming;blind;fierce;unrelenting;toxic;passionate
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;complete;sincere;raw;admirable;rare;steadfast;unyielding
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,justice,fair;impartial;righteous;overdue;swift;blind;hard-fought;moral;true;divine
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;practical;theoretical;hidden;ancient;specialized;invaluable
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,love,unconditional;passionate;tender;eternal;selfless;romantic;enduring;deep;genuine;fierce
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,peace,lasting;inner;serene;fragile;hard-earned;quiet;universal;calming;elusive;profound
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Abstract Concepts,wisdom,timeless;profound;hard-earned;ancient;practical;insightful;deep;quiet;invaluable;guiding
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;antique;brass;tiny;ceremonial;warning;cheerful
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,candle,flickering;warm;scented;tall;melted;decorative;soft;glowing;romantic;dim
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,carpet,plush;soft;worn;colorful;thick;patterned;luxurious;old;stained;woven
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,coin,shiny;old;rare;valuable;small;tarnished;commemorative;foreign;worn;collectible
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,crown,golden;jeweled;heavy;regal;ancient;ceremonial;ornate;royal;symbolic;majestic
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,flag,national;tattered;proud;colorful;waving;symbolic;historic;bold;official;vibrant
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,mask,mysterious;eerie;decorative;tribal;hidden;painted;creepy;elaborate;traditional;protective
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,necklace,delicate;elegant;beaded;gold;silver;vintage;intricate;simple;expensive;sentimental
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;vibrant;old;famous;detailed;expressive;modern;haunting
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;simple;ornate;engagement;vintage;heavy;inscribed;precious
grok-3,english-monolingual,0.0,IT # Italian,B1,most frequent,Cultural Artifacts,statue,marble;bronze;towering;ancient;detailed;weathered;iconic;commemorative;majestic;imposing
