Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;bitter;sudden;suppressed;righteous
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,courage,bold;fearless;brave;heroic;daring;steadfast;valiant;resolute;unwavering;admirable
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;deep-seated;irrational;constant;hidden;primal;chilling;gripping;haunting
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;precious;liberating;boundless;true;personal;political;spiritual
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,happiness,pure;genuine;radiant;infectious;lasting;simple;profound;unexpected;blissful;serene
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,hate,intense;bitter;venomous;deep-rooted;blind;consuming;relentless;toxic;unspoken;destructive
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;complete;sincere;raw;admirable;rare;steadfast;transparent
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,justice,fair;impartial;swift;deserved;blind;moral;divine;hard-fought;restorative;poetic
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;practical;theoretical;hidden;ancient;specialized;invaluable
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,love,unconditional;passionate;tender;enduring;selfless;romantic;platonic;fierce;gentle;eternal
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,peace,lasting;inner;fragile;hard-earned;serene;quiet;global;spiritual;harmonious;elusive
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Abstract Concepts,wisdom,timeless;profound;practical;hard-earned;ancient;insightful;quiet;deep;shared;humble
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;antique;brass;tiny;ceremonial;warning;festive
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,candle,flickering;warm;scented;tall;melted;decorative;soft;glowing;romantic;calming
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,carpet,plush;soft;worn;colorful;thick;patterned;luxurious;old;stained;woven
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,coin,shiny;old;rare;valuable;small;tarnished;commemorative;foreign;lucky;worn
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,crown,golden;jeweled;heavy;regal;ancient;ceremonial;ornate;symbolic;majestic;royal
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,flag,national;tattered;proud;colorful;waving;historic;symbolic;bold;official;defiant
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,mask,mysterious;eerie;colorful;intricate;hidden;ceremonial;protective;creepy;theatrical;deceptive
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,necklace,delicate;elegant;beaded;expensive;simple;heirloom;shiny;long;layered;sentimental
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;vibrant;old;famous;detailed;expressive;haunting;timeless
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;simple;ornate;engagement;vintage;heavy;inscribed;precious
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,statue,marble;bronze;towering;ancient;detailed;weathered;iconic;commemorative;majestic;solemn
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,vase,fragile;ceramic;tall;decorative;antique;painted;elegant;cracked;floral;ornate
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;ominous;wispy;thick;floating;stormy;soft;scattered
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,earthquake,powerful;devastating;sudden;terrifying;destructive;massive;unexpected;violent;catastrophic;seismic
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,fog,thick;eerie;dense;mysterious;cold;enveloping;silent;gray;blinding;creeping
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,lightning,bright;jagged;sudden;powerful;dangerous;electric;striking;vivid;intense;fleeting
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,rain,heavy;light;steady;gentle;torrential;cold;refreshing;persistent;drizzling;sudden
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;beautiful;rare;magical;fleeting;bright;arched;stunning;hopeful
grok-3,english-monolingual,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,snow,soft;white;heavy;powdery;fresh;cold;silent;thick;falling;pristine
