Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
bell,Cultural Artifacts,AR # Arabic,BN # Bengali,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;round;metal;heavy
bell,Cultural Artifacts,AR # Arabic,DE # German,0.017020762,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;light
bell,Cultural Artifacts,AR # Arabic,ES # Spanish,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,AR # Arabic,FA # Persian,0.021639049,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,AR # Arabic,FR # French,0.020276785,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;quiet;round;metal
bell,Cultural Artifacts,AR # Arabic,GA # Irish,0.016275764,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;round;golden;silver;heavy;bright
bell,Cultural Artifacts,AR # Arabic,HE # Hebrew,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,AR # Arabic,HI # Hindi,0.0,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;round;heavy;metal
bell,Cultural Artifacts,AR # Arabic,IT # Italian,0.021452248,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,JA # Japanese,0.021452248,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,KO # Korean,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,LV # Latvian,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,AR # Arabic,PL # Polish,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,PS # Pashto,0.017020762,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;light
bell,Cultural Artifacts,AR # Arabic,PT # Portuguese,0.021452248,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,RU # Russian,0.021452248,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;quiet
bell,Cultural Artifacts,AR # Arabic,SQ # Albanian,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,AR # Arabic,SW # Swahili,5.9604645e-08,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,AR # Arabic,TH # Thai,0.021639049,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,AR # Arabic,TR # Turkish,0.021452248,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,UR # Urdu,0.017020762,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;light
bell,Cultural Artifacts,AR # Arabic,VI # Vietnamese,0.021639049,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,AR # Arabic,ZH # Mandarin,0.021452248,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,BN # Bengali,DE # German,0.017020762,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;light
bell,Cultural Artifacts,BN # Bengali,ES # Spanish,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,BN # Bengali,FA # Persian,0.021639049,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,BN # Bengali,FR # French,0.020276785,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;quiet;round;metal
bell,Cultural Artifacts,BN # Bengali,GA # Irish,0.016275764,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;round;golden;silver;heavy;bright
bell,Cultural Artifacts,BN # Bengali,HE # Hebrew,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,BN # Bengali,HI # Hindi,0.0,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;round;heavy;metal
bell,Cultural Artifacts,BN # Bengali,IT # Italian,0.021452248,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,BN # Bengali,JA # Japanese,0.021452248,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,BN # Bengali,KO # Korean,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,LV # Latvian,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,BN # Bengali,PL # Polish,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,PS # Pashto,0.017020762,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;light
bell,Cultural Artifacts,BN # Bengali,PT # Portuguese,0.021452248,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,BN # Bengali,RU # Russian,0.021452248,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;quiet
bell,Cultural Artifacts,BN # Bengali,SQ # Albanian,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,BN # Bengali,SW # Swahili,5.9604645e-08,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,BN # Bengali,TH # Thai,0.021639049,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,BN # Bengali,TR # Turkish,0.021452248,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,BN # Bengali,UR # Urdu,0.017020762,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;light
bell,Cultural Artifacts,BN # Bengali,VI # Vietnamese,0.021639049,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,BN # Bengali,ZH # Mandarin,0.021452248,big;small;old;new;golden;silver;loud;round;metal;heavy,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,DE # German,ES # Spanish,0.017020762,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,DE # German,FA # Persian,0.017240167,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,DE # German,FR # French,0.034259737,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;golden;silver;loud;quiet;round;metal
bell,Cultural Artifacts,DE # German,GA # Irish,0.006272793,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;loud;round;golden;silver;heavy;bright
bell,Cultural Artifacts,DE # German,HE # Hebrew,0.017020762,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;loud;golden;silver;round;heavy;metal
bell,Cultural Artifacts,DE # German,HI # Hindi,0.017020702,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;golden;silver;loud;round;heavy;metal
bell,Cultural Artifacts,DE # German,IT # Italian,0.019468844,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,DE # German,JA # Japanese,0.019468844,big;small;old;new;loud;golden;silver;round;heavy;light,big;small;old;new;golden;silver;loud;quiet;round;heavy
