GenderPair,DistanceType,Mean,Median,StdDev,Count
Dual-Gendered-Dual-Gendered,Cosine,0.016817922204990055,0.015274999663233757,0.013786004578782301,540
Tri-Gendered-Tri-Gendered,Cosine,0.017150325050210805,0.014745499938726425,0.016049714508551683,120
Dual-Gendered-Tri-Gendered,Cosine,0.01720706339239181,0.01520150015130639,0.014523918477650609,600
Fully Non-Gendered-Minimal-Gendered,Cosine,0.01997435708264155,0.015274999663233757,0.012825749801890033,84
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.020409583309006822,0.01662749983370304,0.015418665027495764,252
Dual-Gendered-Fully Non-Gendered,Cosine,0.02053481673291642,0.017249000258743763,0.014956340868195004,840
Dual-Gendered-Minimal-Gendered,Cosine,0.021974249830173185,0.015274999663233757,0.01650074620794166,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.02245820960274289,0.017266999930143356,0.016068405363002053,420
Minimal-Gendered-Tri-Gendered,Cosine,0.02487361654639244,0.017555000260472298,0.01872384536220151,60
Tri-Gendered-Tri-Gendered,Jaccard,0.1878108003108003,0.18181818181818177,0.16347811096688925,120
Dual-Gendered-Tri-Gendered,Jaccard,0.1992911532911533,0.18181818181818177,0.14496190318225632,600
Dual-Gendered-Dual-Gendered,Jaccard,0.20251908585241918,0.18181818181818177,0.13530553718858856,540
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.2362427255284398,0.18181818181818177,0.1303632384455901,252
Dual-Gendered-Fully Non-Gendered,Jaccard,0.23964372928658642,0.18181818181818177,0.13450272400083443,840
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2428404928404928,0.18181818181818177,0.10645907876261315,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.248018648018648,0.18181818181818177,0.12531330538448923,120
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2531470513613371,0.18181818181818177,0.1404517294403752,420
Minimal-Gendered-Tri-Gendered,Jaccard,0.27310606060606063,0.33333333333333337,0.14496608579780781,60
