GenderPair,DistanceType,Mean,Median,StdDev,Count
Dual-Gendered-Minimal-Gendered,Cosine,0.014101108390414651,0.015189000405371189,0.010985932115406181,120
Minimal-Gendered-Tri-Gendered,Cosine,0.017511549952524776,0.015306999906897545,0.010974126576899427,60
Dual-Gendered-Dual-Gendered,Cosine,0.018805753739673036,0.01651199907064438,0.013710791262846739,540
Fully Non-Gendered-Minimal-Gendered,Cosine,0.018868309608761603,0.017301000654697418,0.013984202765335317,84
Dual-Gendered-Tri-Gendered,Cosine,0.01944383000584158,0.016676999628543854,0.0132433472558734,600
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.01985623818101221,0.016983999870717525,0.014128724938287231,252
Dual-Gendered-Fully Non-Gendered,Cosine,0.020531211919848823,0.017301000654697418,0.014683598037363023,840
Fully Non-Gendered-Tri-Gendered,Cosine,0.02113643572736724,0.016597500070929527,0.016175123833804348,420
Tri-Gendered-Tri-Gendered,Cosine,0.022557516815013893,0.01749200001358986,0.015010978525044322,120
Dual-Gendered-Minimal-Gendered,Jaccard,0.1682206682206682,0.18181818181818177,0.10943110267503216,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.19605394605394602,0.18181818181818177,0.11430076918635636,84
Dual-Gendered-Dual-Gendered,Jaccard,0.20808019141352474,0.18181818181818177,0.13056548204859494,540
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.21134421134421133,0.18181818181818177,0.11781481201790081,252
Minimal-Gendered-Tri-Gendered,Jaccard,0.21285936285936286,0.18181818181818177,0.11049540465807826,60
Dual-Gendered-Fully Non-Gendered,Jaccard,0.21899291185005468,0.18181818181818177,0.12408561768467626,840
Dual-Gendered-Tri-Gendered,Jaccard,0.22197968697968695,0.18181818181818177,0.12718738976214952,600
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2316294816294816,0.18181818181818177,0.14286915167937986,420
Tri-Gendered-Tri-Gendered,Jaccard,0.2560689310689311,0.18181818181818177,0.1387982124332938,120
