Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Social Relationships,ally,B1,most frequent,good;strong;true;real;old;new;close;loyal;friendly;big,good;strong;true;real;old;new;big;close;friendly;loyal,big;close;friendly;good;loyal;new;old;real;strong;true,,,0.0,0.0
AR # Arabic,BN # Bengali,Social Relationships,brother,B1,most frequent,big;small;young;old;good;true;real;close;strong;friendly,big;small;young;old;good;true;real;strong;kind;close,big;close;good;old;real;small;strong;true;young,friendly,kind,0.007191999815404415,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,enemy,B1,most frequent,strong;big;small;old;new;real;true;open;dangerous;bad,strong;real;true;big;small;old;new;open;close;bad,bad;big;new;old;open;real;small;strong;true,dangerous,close,0.017728999257087708,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,father,B1,most frequent,good;old;young;big;small;real;true;strong;kind;busy,good;old;young;big;small;true;real;kind;strong;close,big;good;kind;old;real;small;strong;true;young,busy,close,0.015752999112010002,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,follower,B1,most frequent,good;true;real;young;old;new;close;loyal;strong;quiet,good;true;real;strong;big;small;old;new;close;loyal,close;good;loyal;new;old;real;strong;true,quiet;young,big;small,0.031300000846385956,0.33333333333333337
AR # Arabic,BN # Bengali,Social Relationships,friend,B1,most frequent,good;true;real;old;new;close;best;young;strong;friendly,good;true;real;old;new;close;best;big;small;kind,best;close;good;new;old;real;true,friendly;strong;young,big;kind;small,0.037824999541044235,0.46153846153846156
AR # Arabic,BN # Bengali,Social Relationships,leader,B1,most frequent,good;strong;true;real;old;new;great;big;smart;famous,good;strong;true;real;big;small;old;new;great;smart,big;good;great;new;old;real;smart;strong;true,famous,small,0.016512999311089516,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,mother,B1,most frequent,good;old;young;big;small;real;true;kind;strong;busy,good;old;young;big;small;true;real;kind;strong;close,big;good;kind;old;real;small;strong;true;young,busy,close,0.015752999112010002,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,partner,B1,most frequent,good;true;real;old;new;close;strong;friendly;big;loyal,good;true;real;strong;big;small;old;new;close;kind,big;close;good;new;old;real;strong;true,friendly;loyal,kind;small,0.024893000721931458,0.33333333333333337
AR # Arabic,BN # Bengali,Social Relationships,rival,B1,most frequent,strong;big;small;old;new;real;true;open;dangerous;close,strong;real;true;big;small;old;new;open;close;bad,big;close;new;old;open;real;small;strong;true,dangerous,bad,0.009649000130593777,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,sister,B1,most frequent,big;small;young;old;good;true;real;close;kind;friendly,big;small;young;old;good;true;real;kind;close;strong,big;close;good;kind;old;real;small;true;young,friendly,strong,0.017301000654697418,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,stranger,B1,most frequent,new;real;true;old;young;quiet;open;close;big;small,new;real;true;big;small;old;young;open;close;quiet,big;close;new;old;open;quiet;real;small;true;young,,,0.0,0.0
AR # Arabic,DE # German,Social Relationships,ally,B1,most frequent,good;strong;true;real;old;new;close;loyal;friendly;big,good;strong;true;real;old;new;big;small;quiet;friendly,big;friendly;good;new;old;real;strong;true,close;loyal,quiet;small,0.03856699913740158,0.33333333333333337
AR # Arabic,DE # German,Social Relationships,brother,B1,most frequent,big;small;young;old;good;true;real;close;strong;friendly,big;small;young;old;good;strong;true;real;quiet;friendly,big;friendly;good;old;real;small;strong;true;young,close,quiet,0.015348000451922417,0.18181818181818177
AR # Arabic,DE # German,Social Relationships,enemy,B1,most frequent,strong;big;small;old;new;real;true;open;dangerous;bad,strong;big;small;old;new;real;true;quiet;bad;open,bad;big;new;old;open;real;small;strong;true,dangerous,quiet,0.021795999258756638,0.18181818181818177
AR # Arabic,DE # German,Social Relationships,father,B1,most frequent,good;old;young;big;small;real;true;strong;kind;busy,good;old;young;big;small;strong;true;real;quiet;friendly,big;good;old;real;small;strong;true;young,busy;kind,friendly;quiet,0.02464500069618225,0.33333333333333337
AR # Arabic,DE # German,Social Relationships,follower,B1,most frequent,good;true;real;young;old;new;close;loyal;strong;quiet,good;true;real;old;new;big;small;quiet;friendly;strong,good;new;old;quiet;real;strong;true,close;loyal;young,big;friendly;small,0.046241000294685364,0.46153846153846156
AR # Arabic,DE # German,Social Relationships,friend,B1,most frequent,good;true;real;old;new;close;best;young;strong;friendly,good;true;real;old;new;big;small;quiet;friendly;strong,friendly;good;new;old;real;strong;true,best;close;young,big;quiet;small,0.05493199825286865,0.46153846153846156
AR # Arabic,DE # German,Social Relationships,leader,B1,most frequent,good;strong;true;real;old;new;great;big;smart;famous,good;strong;true;real;old;new;big;small;quiet;friendly,big;good;new;old;real;strong;true,famous;great;smart,friendly;quiet;small,0.05609999969601631,0.46153846153846156
AR # Arabic,DE # German,Social Relationships,mother,B1,most frequent,good;old;young;big;small;real;true;kind;strong;busy,good;old;young;big;small;strong;true;real;quiet;friendly,big;good;old;real;small;strong;true;young,busy;kind,friendly;quiet,0.02464500069618225,0.33333333333333337
AR # Arabic,DE # German,Social Relationships,partner,B1,most frequent,good;true;real;old;new;close;strong;friendly;big;loyal,good;true;real;old;new;big;small;quiet;friendly;strong,big;friendly;good;new;old;real;strong;true,close;loyal,quiet;small,0.03856699913740158,0.33333333333333337
AR # Arabic,DE # German,Social Relationships,rival,B1,most frequent,strong;big;small;old;new;real;true;open;dangerous;close,strong;big;small;old;new;real;true;quiet;bad;open,big;new;old;open;real;small;strong;true,close;dangerous,bad;quiet,0.025615999475121498,0.33333333333333337
AR # Arabic,DE # German,Social Relationships,sister,B1,most frequent,big;small;young;old;good;true;real;close;kind;friendly,big;small;young;old;good;strong;true;real;quiet;friendly,big;friendly;good;old;real;small;true;young,close;kind,quiet;strong,0.026208000257611275,0.33333333333333337
AR # Arabic,DE # German,Social Relationships,stranger,B1,most frequent,new;real;true;old;young;quiet;open;close;big;small,new;real;true;old;young;big;small;quiet;open;friendly,big;new;old;open;quiet;real;small;true;young,close,friendly,0.015405000187456608,0.18181818181818177
AR # Arabic,ES # Spanish,Social Relationships,ally,B1,most frequent,good;strong;true;real;old;new;close;loyal;friendly;big,good;strong;true;real;old;new;big;small;friendly;loyal,big;friendly;good;loyal;new;old;real;strong;true,close,small,0.013150000013411045,0.18181818181818177
AR # Arabic,ES # Spanish,Social Relationships,brother,B1,most frequent,big;small;young;old;good;true;real;close;strong;friendly,big;small;young;old;good;real;true;strong;kind;friendly,big;friendly;good;old;real;small;strong;true;young,close,kind,0.011567999608814716,0.18181818181818177
AR # Arabic,ES # Spanish,Social Relationships,enemy,B1,most frequent,strong;big;small;old;new;real;true;open;dangerous;bad,strong;big;small;old;new;real;true;bad;dangerous;hard,bad;big;dangerous;new;old;real;small;strong;true,open,hard,0.018331000581383705,0.18181818181818177
AR # Arabic,ES # Spanish,Social Relationships,father,B1,most frequent,good;old;young;big;small;real;true;strong;kind;busy,good;old;young;big;small;real;true;strong;kind;friendly,big;good;kind;old;real;small;strong;true;young,busy,friendly,0.01708099991083145,0.18181818181818177
AR # Arabic,ES # Spanish,Social Relationships,follower,B1,most frequent,good;true;real;young;old;new;close;loyal;strong;quiet,good;true;real;strong;old;new;big;small;loyal;quiet,good;loyal;new;old;quiet;real;strong;true,close;young,big;small,0.030556000769138336,0.33333333333333337
