GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.010342433357921739,0.010354000143706799,0.01102175400617391,120
Minimal-Gendered-Tri-Gendered,Cosine,0.010998916695825756,0.009794999845325947,0.01289038267071523,60
Dual-Gendered-Dual-Gendered,Cosine,0.011045070399536514,0.012551000341773033,0.012098245630709074,540
Fully Non-Gendered-Tri-Gendered,Cosine,0.011534138103644679,0.012592500075697899,0.010995790243181735,420
Dual-Gendered-Tri-Gendered,Cosine,0.01185246664759082,0.012551000341773033,0.01236528246487213,600
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.011941226194619414,0.012171999551355839,0.01163328646539863,252
Dual-Gendered-Fully Non-Gendered,Cosine,0.012447676182575373,0.012632999569177628,0.012318257026313555,840
Fully Non-Gendered-Minimal-Gendered,Cosine,0.01363491664995395,0.012784000020474195,0.01596865506665375,84
Dual-Gendered-Minimal-Gendered,Cosine,0.016229558173411835,0.015389500185847282,0.01711259026401478,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.12245532245532244,0.18181818181818177,0.12325950455019054,60
Dual-Gendered-Dual-Gendered,Jaccard,0.13277648277648277,0.18181818181818177,0.12755063475166825,540
Tri-Gendered-Tri-Gendered,Jaccard,0.13572261072261071,0.18181818181818177,0.131875761050123,120
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.13918488918488917,0.18181818181818177,0.12013000182111364,252
Dual-Gendered-Tri-Gendered,Jaccard,0.14008935508935508,0.18181818181818177,0.12892044734731223,600
Fully Non-Gendered-Tri-Gendered,Jaccard,0.14126429126429124,0.18181818181818177,0.1216958328099445,420
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.14327339327339325,0.18181818181818177,0.1372684896483493,84
Dual-Gendered-Fully Non-Gendered,Jaccard,0.1445332445332445,0.18181818181818177,0.12700792054775223,840
Dual-Gendered-Minimal-Gendered,Jaccard,0.16031468531468532,0.18181818181818177,0.13609401875903684,120
