Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;much;new;real;true;other;same
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,courage,big;good;strong;much;real;true;other;same;little;hard
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,fear,big;bad;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,freedom,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,happiness,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,hate,big;bad;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,honesty,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,justice,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,knowledge,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,love,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,peace,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Abstract Concepts,wisdom,big;good;much;real;true;other;same;little;new;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;bad;loud;soft;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,candle,big;small;old;new;good;bad;white;black;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;good;bad;red;blue;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,coin,big;small;old;new;good;bad;gold;silver;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,crown,big;small;old;new;good;bad;gold;silver;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;good;bad;red;blue;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;good;bad;white;black;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,necklace,big;small;old;new;good;bad;gold;silver;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;good;bad;red;blue;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,ring,big;small;old;new;good;bad;gold;silver;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;good;bad;white;black;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;good;bad;white;black;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,cloud,big;small;old;new;good;bad;white;black;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,earthquake,big;small;old;new;good;bad;strong;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,fog,big;small;old;new;good;bad;white;black;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,lightning,big;small;old;new;good;bad;strong;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,rain,big;small;old;new;good;bad;strong;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,rainbow,big;small;old;new;good;bad;bright;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,snow,big;small;old;new;good;bad;white;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,storm,big;small;old;new;good;bad;strong;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,thunder,big;small;old;new;good;bad;loud;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,tide,big;small;old;new;good;bad;strong;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,volcano,big;small;old;new;good;bad;hot;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Environmental Phenomena,wind,big;small;old;new;good;bad;strong;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,apple,big;small;old;new;good;bad;red;green;same;other
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,banana,big;small;old;new;good;bad;yellow;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,beef,big;small;old;new;good;bad;red;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,bread,big;small;old;new;good;bad;white;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,broccoli,big;small;old;new;good;bad;green;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,cheese,big;small;old;new;good;bad;white;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,chicken,big;small;old;new;good;bad;white;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,egg,big;small;old;new;good;bad;white;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,fish,big;small;old;new;good;bad;same;other;real;fresh
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,pasta,big;small;old;new;good;bad;same;other;real;fresh
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,rice,big;small;old;new;good;bad;white;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Food Items,soup,big;small;old;new;good;bad;hot;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,artist,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,athlete,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,chef,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,doctor,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,engineer,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,farmer,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,lawyer,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,musician,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,scientist,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,soldier,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,teacher,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Human Roles,writer,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,book,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,bridge,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,drums,big;small;old;new;good;bad;loud;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,earth,big;small;old;new;good;bad;same;other;real;round
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,flute,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,key,big;small;old;new;good;bad;same;other;real;metal
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,knife,big;small;old;new;good;bad;same;other;real;sharp
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,lock,big;small;old;new;good;bad;same;other;real;metal
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,moon,big;small;old;new;good;bad;same;other;real;round
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,pen,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,sun,big;small;old;new;good;bad;same;other;real;hot
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Inanimate Objects,sword,big;small;old;new;good;bad;same;other;real;sharp
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,cat,big;small;old;new;good;bad;same;other;real;black
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,dog,big;small;old;new;good;bad;same;other;real;black
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,dolphin,big;small;old;new;good;bad;same;other;real;blue
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,elephant,big;small;old;new;good;bad;same;other;real;gray
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,hamster,big;small;old;new;good;bad;same;other;real;brown
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,monkey,big;small;old;new;good;bad;same;other;real;brown
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,mouse,big;small;old;new;good;bad;same;other;real;gray
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,peacock,big;small;old;new;good;bad;same;other;real;colorful
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,rabbit,big;small;old;new;good;bad;same;other;real;white
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,shark,big;small;old;new;good;bad;same;other;real;gray
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,snake,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Neutral Animals,whale,big;small;old;new;good;bad;same;other;real;blue
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,city,big;small;old;new;good;bad;same;other;real;modern
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,desert,big;small;old;new;good;bad;same;other;real;hot
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,forest,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,island,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,lake,big;small;old;new;good;bad;same;other;real;blue
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,mountain,big;small;old;new;good;bad;same;other;real;high
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,ocean,big;small;old;new;good;bad;same;other;real;blue
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,plain,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,plateau,big;small;old;new;good;bad;same;other;real;high
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,river,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,valley,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Places,village,big;small;old;new;good;bad;same;other;real;quiet
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,cactus,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,eggplant,big;small;old;new;good;bad;same;other;real;purple
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,flower,big;small;old;new;good;bad;same;other;real;colorful
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,grass,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,lettuce,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,mushroom,big;small;old;new;good;bad;same;other;real;white
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,onion,big;small;old;new;good;bad;same;other;real;white
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,pepper,big;small;old;new;good;bad;same;other;real;red
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,potato,big;small;old;new;good;bad;same;other;real;brown
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,rose,big;small;old;new;good;bad;same;other;real;red
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,tomato,big;small;old;new;good;bad;same;other;real;red
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Plants,tree,big;small;old;new;good;bad;same;other;real;green
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,ally,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,brother,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,enemy,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,father,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,follower,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,friend,big;small;old;new;good;bad;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,leader,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,mother,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,partner,big;small;old;new;good;bad;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,rival,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,sister,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Social Relationships,stranger,big;small;old;new;good;bad;same;other;real;young
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,above,big;small;old;new;good;bad;same;other;real;high
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,back,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,below,big;small;old;new;good;bad;same;other;real;low
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,east,big;small;old;new;good;bad;same;other;real;far
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,front,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,inside,big;small;old;new;good;bad;same;other;real;dark
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,left,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,north,big;small;old;new;good;bad;same;other;real;far
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,outside,big;small;old;new;good;bad;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,right,big;small;old;new;good;bad;same;other;real;strong
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,south,big;small;old;new;good;bad;same;other;real;far
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Spatial Concepts,west,big;small;old;new;good;bad;same;other;real;far
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,century,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,day,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,evening,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,hour,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,minute,big;small;old;new;good;bad;same;other;real;short
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,month,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,morning,big;small;old;new;good;bad;same;other;real
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,night,big;small;old;new;good;bad;same;other;real;dark
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,season,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,second,big;small;old;new;good;bad;same;other;real;short
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,week,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B1,most frequent,Time Concepts,year,big;small;old;new;good;bad;same;other;real;long
gemini-2.0-flash,think-in-native,0.0,FA # Persian,B2,most frequent,Abstract Concepts,anger,big;bad;hot;real;true;sudden;silent;cold;slow;quick
