Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;much;real;new;hard;long;same
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,courage,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,fear,big;bad;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,freedom,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,happiness,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,hate,big;bad;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,honesty,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,justice,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,knowledge,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,love,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,peace,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Abstract Concepts,wisdom,big;good;strong;much;real;new;hard;long;same;little
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,bell,big;small;good;new;old;long;hard;same;different;loud
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,candle,big;small;good;new;old;long;hard;same;different;white
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,carpet,big;small;good;new;old;long;hard;same;different;red
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,coin,big;small;good;new;old;long;hard;same;different;gold
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,crown,big;small;good;new;old;long;hard;same;different;gold
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,flag,big;small;good;new;old;long;hard;same;different;red
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,mask,big;small;good;new;old;long;hard;same;different;black
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,necklace,big;small;good;new;old;long;hard;same;different;gold
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,painting,big;small;good;new;old;long;hard;same;different;nice
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,ring,big;small;good;new;old;long;hard;same;different;gold
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,statue,big;small;good;new;old;long;hard;same;different;white
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Cultural Artifacts,vase,big;small;good;new;old;long;hard;same;different;nice
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,cloud,big;small;good;new;old;long;hard;same;different;white
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,earthquake,big;small;good;new;old;long;hard;same;different;strong
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,fog,big;small;good;new;old;long;hard;same;different;white
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,lightning,big;small;good;new;old;long;hard;same;different;strong
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,rain,big;small;good;new;old;long;hard;same;different;much
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,rainbow,big;small;good;new;old;long;hard;same;different;nice
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,snow,big;small;good;new;old;long;hard;same;different;white
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,storm,big;small;good;new;old;long;hard;same;different;strong
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,thunder,big;small;good;new;old;long;hard;same;different;loud
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,tide,big;small;good;new;old;long;hard;same;different;strong
gemini-2.0-flash,think-in-native,0.0,KO # Korean,B1,most frequent,Environmental Phenomena,volcano,big;small;good;new;old;long;hard;same;different;hot
