Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,anger,big;bad;strong;real;other;my;hot;new;first;same
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,courage,much;real;great;strong;good;other;new;true;first;right
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,fear,big;real;great;much;other;same;first;my;own;new
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,freedom,much;real;great;more;other;good;new;my;right;political
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,happiness,much;real;big;other;more;great;true;new;my;good
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,hate,big;real;much;great;other;my;own;new;first;last
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,honesty,much;real;great;good;true;new;other;right;hard;long
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,justice,real;great;much;social;good;new;right;fair;other;international
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,knowledge,much;good;real;new;more;great;right;own;first;hard
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,love,big;real;much;more;other;good;new;true;first;my
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,peace,much;real;great;other;new;more;good;long;true;first
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Abstract Concepts,wisdom,much;great;good;real;true;new;other;old;first;long
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,bell,big;new;small;good;old;loud;other;first;church;little
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,candle,big;small;new;old;good;white;red;other;long;first
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,carpet,big;new;old;red;small;good;long;other;first;nice
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,coin,big;small;new;old;gold;other;first;good;metal;silver
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,crown,big;gold;new;old;beautiful;other;royal;first;important;good
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,flag,big;new;old;red;national;white;other;first;important;good
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,mask,big;new;small;black;white;other;first;scary;old;different
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,necklace,big;new;small;gold;silver;other;beautiful;long;first;nice
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,painting,big;new;old;good;beautiful;other;first;important;small;famous
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,ring,big;small;gold;new;old;silver;other;first;my;wedding
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,statue,big;new;old;white;bronze;other;famous;first;good;beautiful
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Cultural Artifacts,vase,big;new;small;old;good;beautiful;other;first;my;glass
gemini-2.0-flash,basic,2.0,DE # German,B1,most frequent,Environmental Phenomena,cloud,big;white;grey;black;new;small;other;first;high;good
