Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,anger,bad;big;strong;much;hot;easy;new;possible;real;same
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,courage,great;good;much;new;strong;big;little;real;possible;difficult
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,fear,much;big;great;real;little;same;difficult;bad;new;strong
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,freedom,much;great;good;same;real;little;new;important;difficult;possible
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,happiness,much;great;good;big;little;new;possible;same;real;important
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,hate,much;great;big;strong;real;same;bad;little;difficult;new
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,honesty,great;good;important;real;same;difficult;possible;big;little;much
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,justice,great;much;good;important;real;social;new;big;little;same
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,knowledge,much;great;good;new;important;same;real;little;big;social
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,love,much;great;big;good;little;real;new;same;strong;true
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,peace,much;great;good;new;real;same;important;little;big;social
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Abstract Concepts,wisdom,much;great;good;real;new;old;same;big;important;little
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,bell,big;little;new;old;same;good;loud;bad;long;short
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,candle,small;big;white;new;old;same;good;long;short;round
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,carpet,big;small;new;old;red;good;bad;long;soft;same
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,coin,old;new;same;big;small;gold;silver;bad;good;important
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,crown,gold;new;old;big;small;good;important;real;bad;same
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,flag,big;small;red;white;blue;new;old;same;important;good
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,mask,new;old;big;small;black;white;same;good;bad;red
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,necklace,gold;new;old;big;small;good;same;beautiful;long;short
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,painting,new;old;big;small;good;bad;beautiful;real;same;important
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,ring,gold;silver;big;small;new;old;good;same;bad;round
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,statue,big;small;new;old;white;good;bad;same;important;beautiful
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Cultural Artifacts,vase,big;small;new;old;beautiful;same;good;glass;white;round
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,cloud,big;small;white;grey;black;new;bad;good;same;round
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,earthquake,big;strong;bad;new;little;same;real;good;difficult;important
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,fog,much;bad;big;small;thick;new;old;real;good;same
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,lightning,bright;new;big;bad;good;same;little;strong;white;yellow
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rain,much;big;small;good;bad;new;same;heavy;little;cold
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rainbow,beautiful;new;big;same;colorful;good;little;bad;much;bright
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,snow,much;white;big;small;cold;good;bad;new;same;little
gemini-2.0-flash,basic,2.0,ES # Spanish,B1,most frequent,Environmental Phenomena,storm,big;bad;strong;new;same;little;good;difficult;much;real
