Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,anger,big;bad;good;much;long;other;different;same;real;important
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,courage,big;much;great;little;same;good;real;important;own;more
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,fear,big;much;great;little;other;good;bad;same;real;more
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,freedom,big;much;great;little;other;important;same;own;new;real
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,happiness,big;much;great;little;good;new;real;same;different;important
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,hate,big;much;great;little;bad;other;good;real;same;important
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,honesty,big;much;good;important;real;new;same;own;great;more
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,justice,big;much;good;important;same;new;real;other;more;own
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,knowledge,big;much;good;important;new;different;same;real;more;great
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,love,big;much;great;little;good;new;same;other;real;important
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,peace,big;much;great;little;good;real;important;new;same;other
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Abstract Concepts,wisdom,big;much;great;good;real;new;important;same;different;more
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;metal;same;other;church;more
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,candle,big;small;white;red;long;old;new;good;other;more
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;good;red;other;same;beautiful;different
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,coin,big;small;gold;old;new;good;silver;same;different;other
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,crown,big;small;gold;old;new;good;silver;other;same;real
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,flag,big;small;red;white;blue;old;new;good;same;other
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,mask,big;small;red;white;black;old;new;good;other;same
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,necklace,big;small;gold;old;new;good;silver;beautiful;other;same
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;good;beautiful;same;different;other;real
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,ring,big;small;gold;silver;old;new;good;beautiful;same;other
gemini-2.0-flash,basic,2.0,FR # French,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;good;stone;beautiful;same;different;real
