Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,anger,big;bad;real;much;hot;red;easy;long;black;loud
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,courage,big;true;good;much;little;new;hard;strong;great;special
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,fear,big;real;bad;much;little;new;hard;dark;long;easy
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,freedom,big;true;good;much;little;new;long;full;real;special
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,happiness,big;true;good;much;little;new;long;real;great;easy
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,hate,big;bad;real;much;new;hard;dark;easy;little;strong
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,honesty,true;good;real;much;little;new;long;great;easy;hard
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,justice,true;good;real;much;little;new;long;hard;great;right
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,knowledge,big;true;good;much;little;new;long;important;hard;special
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,love,big;true;good;much;little;new;long;real;hard;first
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,peace,big;true;good;much;little;new;long;real;easy;full
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Abstract Concepts,wisdom,true;good;much;little;new;long;real;hard;great;old
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;loud;broken;red;metal;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,candle,big;small;old;new;white;red;yellow;good;long;burning
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,carpet,big;small;old;new;red;good;soft;long;nice;blue
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,coin,big;small;old;new;gold;silver;good;round;little;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,crown,big;small;old;new;gold;silver;good;important;real;beautiful
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,flag,big;small;old;new;red;white;blue;good;important;long
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,mask,big;small;old;new;white;black;red;good;strange;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,necklace,big;small;old;new;gold;silver;good;long;beautiful;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;good;nice;real;beautiful;long;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,ring,big;small;old;new;gold;silver;good;nice;round;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;white;black;good;real;important;beautiful
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,vase,big;small;old;new;white;black;good;nice;beautiful;glass
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,cloud,big;small;white;black;grey;dark;good;new;strange;low
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,earthquake,big;small;new;real;bad;strong;dangerous;local;terrible;long
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,fog,big;thick;white;grey;new;bad;heavy;cold;dark;little
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,lightning,big;bright;new;good;dangerous;yellow;strong;fast;long;black
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,rain,big;small;new;good;bad;heavy;cold;hard;long;little
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,rainbow,big;new;good;nice;colourful;beautiful;high;light;full;clear
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,snow,big;small;new;white;good;bad;cold;hard;soft;little
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,storm,big;bad;new;strong;dangerous;dark;heavy;long;real;terrible
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,thunder,big;loud;new;good;bad;strong;long;real;hard;terrible
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,tide,big;small;new;good;bad;high;low;strong;long;important
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,volcano,big;new;hot;dangerous;real;active;strong;important;small
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,wind,big;strong;cold;new;good;bad;hard;little;warm;soft
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,apple,big;small;new;red;green;yellow;good;bad;sweet;hard
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,banana,big;small;new;yellow;good;sweet;long;easy;nice;soft
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,beef,big;small;new;red;good;bad;hard;soft;expensive;cheap
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,bread,big;small;new;white;brown;good;hard;soft;nice;fresh
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,broccoli,big;small;new;green;good;bad;fresh;little;many;cheap
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,cheese,big;small;old;new;white;yellow;good;bad;hard;soft
gemini-2.0-flash,basic,2.0,PT # Portuguese,B1,most frequent,Food Items,chicken,big;small;new;good;bad;hard;soft;cheap;little;much
