Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Spatial Concepts,above,C1,most frequent,high;clear;open;bright;blue;wide;empty;far;close;quiet,high;open;clear;bright;blue;wide;empty;far;sunny;free,blue;bright;clear;empty;far;high;open;wide,close;quiet,free;sunny,0.048785001039505005,0.33333333333333337
AR # Arabic,BN # Bengali,Spatial Concepts,back,C1,most frequent,strong;big;small;old;new;straight;weak;broad;narrow;hard,strong;straight;broad;weak;old;new;big;small;soft;hard,big;broad;hard;new;old;small;straight;strong;weak,narrow,soft,0.012606999836862087,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,below,C1,most frequent,low;deep;dark;quiet;open;close;far;empty;cold;silent,low;dark;deep;quiet;cold;empty;hidden;silent;wet;narrow,cold;dark;deep;empty;low;quiet;silent,close;far;open,hidden;narrow;wet,0.04387199878692627,0.46153846153846156
AR # Arabic,BN # Bengali,Spatial Concepts,east,C1,most frequent,far;close;open;new;old;big;small;quiet;bright;warm,far;bright;sunny;open;new;old;warm;clear;wide;rising,bright;far;new;old;open;warm,big;close;quiet;small,clear;rising;sunny;wide,0.09006500244140625,0.5714285714285714
AR # Arabic,BN # Bengali,Spatial Concepts,front,C1,most frequent,big;small;open;close;new;old;strong;weak;high;low,open;wide;big;small;new;old;clear;main;strong;bright,big;new;old;open;small;strong,close;high;low;weak,bright;clear;main;wide,0.07221300154924393,0.5714285714285714
AR # Arabic,BN # Bengali,Spatial Concepts,inside,C1,most frequent,quiet;dark;warm;cold;open;close;big;small;empty;full,warm;quiet;dark;safe;small;big;new;old;soft;private,big;dark;quiet;small;warm,close;cold;empty;full;open,new;old;private;safe;soft,0.11169499903917313,0.6666666666666667
AR # Arabic,BN # Bengali,Spatial Concepts,left,C1,most frequent,open;close;far;near;big;small;quiet;strong;weak;empty,open;free;empty;quiet;new;old;main;wide;big;small,big;empty;open;quiet;small,close;far;near;strong;weak,free;main;new;old;wide,0.10564900189638138,0.6666666666666667
AR # Arabic,BN # Bengali,Spatial Concepts,north,C1,most frequent,far;close;cold;open;big;small;new;old;quiet;high,cold;far;open;wild;new;old;big;small;snowy;quiet,big;cold;far;new;old;open;quiet;small,close;high,snowy;wild,0.05220299959182739,0.33333333333333337
AR # Arabic,BN # Bengali,Spatial Concepts,outside,C1,most frequent,open;close;far;near;big;small;quiet;cold;warm;empty,open;free;wide;big;small;new;old;wild;fresh;bright,big;open;small,close;cold;empty;far;near;quiet;warm,bright;free;fresh;new;old;wide;wild,0.1675570011138916,0.8235294117647058
AR # Arabic,BN # Bengali,Spatial Concepts,right,C1,most frequent,open;close;far;near;big;small;quiet;strong;weak;empty,open;free;empty;quiet;new;old;main;wide;big;small,big;empty;open;quiet;small,close;far;near;strong;weak,free;main;new;old;wide,0.10564900189638138,0.6666666666666667
