Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,anger,strong;bad;deep;hot;fierce;quick;wild;rough;heavy;sudden
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,courage,brave;strong;bold;true;firm;good;kind;clear;deep;pure
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,fear,deep;strong;big;bad;dark;cold;quick;wild;high;heavy
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,freedom,free;pure;true;open;bright;clear;good;grand;wide;high
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,happiness,happy;good;bright;warm;clear;deep;sweet;calm;full;pure
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,hate,strong;bad;deep;dark;bitter;cold;hard;rough;harsh;heavy
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,honesty,true;good;clear;pure;real;deep;open;kind;fair;firm
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,justice,fair;true;good;pure;strong;deep;clear;real;high;kind
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,knowledge,deep;clear;good;high;true;big;wide;pure;real;old
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,love,true;deep;warm;good;strong;bright;pure;sweet;open;real
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,peace,calm;quiet;clear;still;deep;good;soft;pure;wide;true
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Abstract Concepts,wisdom,deep;old;true;good;clear;wise;pure;calm;strong;real
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Cultural Artifacts,bell,round;small;clear;loud;bright;old;hard;shiny;smooth;soft
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Cultural Artifacts,candle,small;bright;warm;clear;soft;old;pure;good;thin;smooth
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Cultural Artifacts,carpet,soft;thick;bright;old;warm;rich;deep;clean;fancy;neat
o3-mini,basic,1.0,KO # Korean,B1,most frequent,Cultural Artifacts,coin,small;round;old;hard;bright;shiny;clear;pure;good;thin
