Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,anger,strong;deep;hot;bad;quick;wild;raw;fierce;heavy;dark
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,courage,brave;strong;bold;pure;great;firm;true;clear;calm;noble
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,fear,strong;deep;cold;dark;heavy;wild;quick;sharp;raw;high
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,freedom,open;free;clear;wide;true;pure;high;bright;full;real
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,happiness,good;bright;warm;pure;full;kind;real;clear;sweet;big
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,hate,deep;strong;bad;dark;raw;wild;quick;sharp;heavy;cold
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,honesty,true;real;pure;clear;good;kind;firm;calm;open;bright
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,justice,true;good;fair;clear;big;strong;firm;right;real;full
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,knowledge,big;deep;clear;true;real;pure;strong;good;full;rich
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,love,deep;strong;true;pure;warm;full;kind;real;big;sweet
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,peace,calm;quiet;deep;clear;true;full;sweet;kind;real;open
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Abstract Concepts,wisdom,old;deep;clear;true;good;real;wise;pure;firm;kind
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,bell,small;loud;clear;round;old;real;bright;soft;big;high
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,candle,small;bright;soft;warm;clear;old;real;thin;good;light
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,carpet,soft;warm;old;big;bright;clean;neat;good;deep;pure
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,coin,small;round;old;bright;clear;real;good;hard;thin;pure
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,crown,gold;high;big;old;real;bright;clear;good;fine;pure
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,flag,red;blue;big;bright;clear;true;bold;pure;fair;high
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,mask,old;dark;soft;full;true;small;clear;good;high;neat
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,necklace,small;true;bright;clear;fine;real;good;neat;soft;old
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,painting,old;bright;clear;good;deep;big;fine;real;soft;true
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,ring,small;round;clear;bright;good;fine;real;old;pure;neat
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,statue,big;old;strong;real;good;clear;bright;fine;deep;true
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Cultural Artifacts,vase,small;clear;bright;real;good;neat;fine;old;full;pure
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,cloud,big;white;dark;soft;high;thin;full;deep;clear;small
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,earthquake,strong;big;deep;raw;harsh;quick;wild;old;loud;dark
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,fog,thick;deep;dark;soft;cold;clear;good;small;low;wild
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,lightning,bright;quick;strong;sharp;clear;wild;real;good;deep;high
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,rain,soft;heavy;quick;good;real;clear;deep;cold;fresh;true
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,rainbow,bright;clear;good;fine;true;big;real;soft;deep;pure
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,snow,white;soft;big;clear;pure;deep;cold;good;calm;real
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,storm,big;strong;dark;quick;wild;deep;loud;raw;clear;fierce
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,thunder,loud;deep;strong;big;quick;raw;clear;true;dark;high
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,tide,strong;big;high;deep;cold;wild;clear;good;true;real
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,volcano,big;high;strong;deep;old;real;raw;dark;quick;wild
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Environmental Phenomena,wind,strong;cold;soft;big;deep;quick;wild;clear;good;high
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,apple,red;big;round;sweet;good;fresh;pure;bright;true;juicy
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,banana,yellow;long;sweet;good;big;fresh;soft;ripe;real;fine
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,beef,red;raw;good;fresh;strong;big;fine;true;pure;deep
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,bread,fresh;good;soft;warm;nice;real;rich;pure;deep;fine
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,broccoli,green;good;fresh;small;big;clear;bright;pure;true;real
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,cheese,white;good;fresh;soft;old;strong;fine;real;pure;bright
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,chicken,white;good;fresh;strong;soft;big;real;true;rich;fine
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,egg,small;white;good;fresh;round;clear;real;pure;fine;soft
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,fish,big;small;red;good;fresh;clear;soft;real;wild;deep
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,pasta,long;soft;good;fresh;fine;real;pure;big;clear;neat
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,rice,white;small;good;soft;fine;real;pure;bright;fresh;neat
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Food Items,soup,hot;good;fresh;soft;clear;real;deep;warm;fine;rich
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,artist,good;nice;strong;true;real;kind;brave;smart;fine;calm
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,athlete,strong;fast;good;brave;real;true;clear;nice;bold;active
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,chef,good;kind;smart;real;true;neat;strong;brave;clear;fine
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,doctor,good;kind;smart;brave;real;true;strong;clear;fine;calm
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,engineer,good;smart;strong;brave;real;true;clear;fine;neat;kind
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,farmer,good;strong;kind;real;true;neat;clear;brave;fine;hard
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,lawyer,good;smart;strong;real;true;clear;brave;kind;fine;calm
o3-mini,basic,1.0,RU # Russian,B1,most frequent,Human Roles,musician,good;kind;smart;brave;real;true;strong;clear;neat;fine
