Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Neutral Animals,cat,C2,most frequent,black;white;small;big;young;old;cute;wild;lazy;friendly,black;white;small;big;cute;young;old;lazy;wild;friendly,big;black;cute;friendly;lazy;old;small;white;wild;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Neutral Animals,dog,C2,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;black;white;brown;friendly;loyal;young;old;playful,big;black;brown;friendly;loyal;old;small;white;young,wild,playful,0.01887200027704239,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,dolphin,C2,most frequent,smart;friendly;playful;big;small;wild;young;old;fast;gray,friendly;smart;playful;big;small;wild;young;old;fast;gray,big;fast;friendly;gray;old;playful;small;smart;wild;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Neutral Animals,elephant,C2,most frequent,big;small;old;young;wild;gray;African;Asian;strong;friendly,big;wild;old;young;gray;African;Asian;strong;gentle;huge,African;Asian;big;gray;old;strong;wild;young,friendly;small,gentle;huge,0.028751999139785767,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,hamster,C2,most frequent,small;cute;brown;white;young;old;friendly;active;soft;tiny,small;cute;brown;white;young;old;friendly;active;tiny;fluffy,active;brown;cute;friendly;old;small;tiny;white;young,soft,fluffy,0.009883999824523926,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,monkey,C2,most frequent,small;big;young;old;wild;funny;smart;brown;active;playful,small;big;wild;young;old;brown;playful;smart;noisy;active,active;big;brown;old;playful;small;smart;wild;young,funny,noisy,0.018170999363064766,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,mouse,C2,most frequent,small;gray;white;brown;cute;wild;young;old;fast;tiny,small;gray;white;brown;cute;wild;young;old;quiet;quick,brown;cute;gray;old;small;white;wild;young,fast;tiny,quick;quiet,0.020490000024437904,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,peacock,C2,most frequent,beautiful;colorful;big;small;wild;young;old;blue;green;proud,beautiful;colorful;big;wild;male;female;young;old;proud;bright,beautiful;big;colorful;old;proud;wild;young,blue;green;small,bright;female;male,0.050762999802827835,0.46153846153846156
AR # Arabic,BN # Bengali,Neutral Animals,rabbit,C2,most frequent,small;white;brown;cute;wild;young;old;soft;fast;gray,small;white;brown;cute;wild;young;old;soft;quick;fluffy,brown;cute;old;small;soft;white;wild;young,fast;gray,fluffy;quick,0.019253000617027283,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,shark,C2,most frequent,big;small;dangerous;wild;white;gray;fast;young;old;strong,big;dangerous;white;gray;wild;fast;young;old;hungry;strong,big;dangerous;fast;gray;old;strong;white;wild;young,small,hungry,0.02332399971783161,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,snake,C2,most frequent,long;short;big;small;dangerous;wild;green;brown;black;poisonous,long;small;big;green;poisonous;wild;young;old;dangerous;quick,big;dangerous;green;long;poisonous;small;wild,black;brown;short,old;quick;young,0.06069299951195717,0.46153846153846156
AR # Arabic,BN # Bengali,Neutral Animals,whale,C2,most frequent,big;small;blue;white;gray;wild;young;old;strong;friendly,big;blue;huge;wild;young;old;gray;white;friendly;strong,big;blue;friendly;gray;old;strong;white;wild;young,small,huge,0.01748500019311905,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,cat,C2,most frequent,black;white;small;big;young;old;cute;wild;lazy;friendly,black;white;small;big;old;young;wild;stray;cute;lazy,big;black;cute;lazy;old;small;white;wild;young,friendly,stray,0.012980000115931034,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,dog,C2,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;old;young;black;white;brown;friendly;loyal;stray,big;black;brown;friendly;loyal;old;small;white;young,wild,stray,0.010975999757647514,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,dolphin,C2,most frequent,smart;friendly;playful;big;small;wild;young;old;fast;gray,friendly;smart;playful;big;small;wild;young;fast;grey;intelligent,big;fast;friendly;playful;small;smart;wild;young,gray;old,grey;intelligent,0.019089000299572945,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,elephant,C2,most frequent,big;small;old;young;wild;gray;African;Asian;strong;friendly,big;old;young;wild;African;Asian;grey;strong;gentle;huge,African;Asian;big;old;strong;wild;young,friendly;gray;small,gentle;grey;huge,0.0333699993789196,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,hamster,C2,most frequent,small;cute;brown;white;young;old;friendly;active;soft;tiny,small;cute;brown;white;young;old;little;golden;active;friendly,active;brown;cute;friendly;old;small;white;young,soft;tiny,golden;little,0.025433000177145004,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,monkey,C2,most frequent,small;big;young;old;wild;funny;smart;brown;active;playful,small;big;young;old;wild;brown;clever;playful;noisy;smart,big;brown;old;playful;small;smart;wild;young,active;funny,clever;noisy,0.020927999168634415,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,mouse,C2,most frequent,small;gray;white;brown;cute;wild;young;old;fast;tiny,small;little;white;grey;brown;wild;cute;young;old;quiet,brown;cute;old;small;white;wild;young,fast;gray;tiny,grey;little;quiet,0.03256100043654442,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,peacock,C2,most frequent,beautiful;colorful;big;small;wild;young;old;blue;green;proud,beautiful;colorful;big;male;wild;blue;green;proud;young;old,beautiful;big;blue;colorful;green;old;proud;wild;young,small,male,0.01254200004041195,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,rabbit,C2,most frequent,small;white;brown;cute;wild;young;old;soft;fast;gray,small;white;brown;cute;wild;young;old;grey;soft;little,brown;cute;old;small;soft;white;wild;young,fast;gray,grey;little,0.020887000486254692,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,shark,C2,most frequent,big;small;dangerous;wild;white;gray;fast;young;old;strong,big;great;white;dangerous;wild;young;old;fast;hungry;strong,big;dangerous;fast;old;strong;white;wild;young,gray;small,great;hungry,0.042465999722480774,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,snake,C2,most frequent,long;short;big;small;dangerous;wild;green;brown;black;poisonous,long;small;big;green;poisonous;dangerous;wild;young;old;black,big;black;dangerous;green;long;poisonous;small;wild,brown;short,old;young,0.04176900163292885,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,whale,C2,most frequent,big;small;blue;white;gray;wild;young;old;strong;friendly,big;blue;white;huge;old;young;wild;grey;large;friendly,big;blue;friendly;old;white;wild;young,gray;small;strong,grey;huge;large,0.039972998201847076,0.46153846153846156
