GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.019882041695076205,0.01773199997842312,0.021408942792104386,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.02313861193384945,0.019135000184178352,0.02155631636964594,420
Fully Non-Gendered-Minimal-Gendered,Cosine,0.02411284516122015,0.01999500021338463,0.0202559027022685,84
Dual-Gendered-Tri-Gendered,Cosine,0.025711506760317963,0.01999500021338463,0.02570662364382781,600
Dual-Gendered-Minimal-Gendered,Cosine,0.026077508251182734,0.020103000104427338,0.02060672600210332,120
Minimal-Gendered-Tri-Gendered,Cosine,0.02642461679254969,0.020313500426709652,0.02124033867254743,60
Dual-Gendered-Dual-Gendered,Cosine,0.02676029445385245,0.020210999995470047,0.024638420849923244,540
Dual-Gendered-Fully Non-Gendered,Cosine,0.027372707188941837,0.020426999777555466,0.02491208396358471,840
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.027896341303192778,0.02092949952930212,0.021719412729302362,252
Tri-Gendered-Tri-Gendered,Jaccard,0.16995504495504493,0.18181818181818177,0.16554107795129183,120
Fully Non-Gendered-Tri-Gendered,Jaccard,0.19832013224870368,0.18181818181818177,0.16811237038546986,420
Dual-Gendered-Tri-Gendered,Jaccard,0.20881153160564925,0.18181818181818177,0.17781599549829688,600
Dual-Gendered-Dual-Gendered,Jaccard,0.21471923138589805,0.18181818181818177,0.16058096813716102,540
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.21926882641168355,0.18181818181818177,0.16494572217795267,84
Dual-Gendered-Fully Non-Gendered,Jaccard,0.22353509585652442,0.18181818181818177,0.17048313688138372,840
Dual-Gendered-Minimal-Gendered,Jaccard,0.22679057054057053,0.18181818181818177,0.15153205193693087,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.2357101232101232,0.18181818181818177,0.17037038074074073,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.23709095137666564,0.18181818181818177,0.1672004224201307,252
