Language1,Language2,Noun,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,artist,0.0,0.0
AR # Arabic,DE # German,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,ES # Spanish,artist,0.0,0.0
AR # Arabic,FA # Persian,artist,0.012094000354409218,0.18181818181818177
AR # Arabic,FR # French,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,GA # Irish,artist,0.040164001286029816,0.33333333333333337
AR # Arabic,HE # Hebrew,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,HI # Hindi,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,IT # Italian,artist,0.0,0.0
AR # Arabic,JA # Japanese,artist,0.012094000354409218,0.18181818181818177
AR # Arabic,KO # Korean,artist,0.040164001286029816,0.33333333333333337
AR # Arabic,LV # Latvian,artist,0.0,0.0
AR # Arabic,PL # Polish,artist,0.012094000354409218,0.18181818181818177
AR # Arabic,PS # Pashto,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,PT # Portuguese,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,RU # Russian,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,SQ # Albanian,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,SW # Swahili,artist,0.0,0.0
AR # Arabic,TH # Thai,artist,0.040164001286029816,0.33333333333333337
AR # Arabic,TR # Turkish,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,UR # Urdu,artist,0.014639000408351421,0.18181818181818177
AR # Arabic,VI # Vietnamese,artist,0.012094000354409218,0.18181818181818177
AR # Arabic,ZH # Mandarin,artist,0.014472000300884247,0.18181818181818177
BN # Bengali,DE # German,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,ES # Spanish,artist,0.0,0.0
BN # Bengali,FA # Persian,artist,0.012094000354409218,0.18181818181818177
BN # Bengali,FR # French,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,GA # Irish,artist,0.040164001286029816,0.33333333333333337
BN # Bengali,HE # Hebrew,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,HI # Hindi,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,IT # Italian,artist,0.0,0.0
BN # Bengali,JA # Japanese,artist,0.012094000354409218,0.18181818181818177
BN # Bengali,KO # Korean,artist,0.040164001286029816,0.33333333333333337
BN # Bengali,LV # Latvian,artist,0.0,0.0
BN # Bengali,PL # Polish,artist,0.012094000354409218,0.18181818181818177
BN # Bengali,PS # Pashto,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,PT # Portuguese,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,RU # Russian,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,SQ # Albanian,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,SW # Swahili,artist,0.0,0.0
BN # Bengali,TH # Thai,artist,0.040164001286029816,0.33333333333333337
BN # Bengali,TR # Turkish,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,UR # Urdu,artist,0.014639000408351421,0.18181818181818177
BN # Bengali,VI # Vietnamese,artist,0.012094000354409218,0.18181818181818177
BN # Bengali,ZH # Mandarin,artist,0.014472000300884247,0.18181818181818177
DE # German,ES # Spanish,artist,0.014639000408351421,0.18181818181818177
DE # German,FA # Persian,artist,0.016140999272465706,0.18181818181818177
DE # German,FR # French,artist,0.0,0.0
DE # German,GA # Irish,artist,0.0167820006608963,0.18181818181818177
DE # German,HE # Hebrew,artist,0.0,0.0
DE # German,HI # Hindi,artist,0.0,0.0
DE # German,IT # Italian,artist,0.014639000408351421,0.18181818181818177
DE # German,JA # Japanese,artist,0.016140999272465706,0.18181818181818177
DE # German,KO # Korean,artist,0.0167820006608963,0.18181818181818177
DE # German,LV # Latvian,artist,0.014639000408351421,0.18181818181818177
DE # German,PL # Polish,artist,0.016140999272465706,0.18181818181818177
DE # German,PS # Pashto,artist,0.0,0.0
DE # German,PT # Portuguese,artist,0.0,0.0
DE # German,RU # Russian,artist,0.0,0.0
DE # German,SQ # Albanian,artist,0.0,0.0
DE # German,SW # Swahili,artist,0.014639000408351421,0.18181818181818177
DE # German,TH # Thai,artist,0.0167820006608963,0.18181818181818177
DE # German,TR # Turkish,artist,0.0,0.0
DE # German,UR # Urdu,artist,0.0,0.0
DE # German,VI # Vietnamese,artist,0.016140999272465706,0.18181818181818177
DE # German,ZH # Mandarin,artist,0.015275999903678894,0.18181818181818177
ES # Spanish,FA # Persian,artist,0.012094000354409218,0.18181818181818177
ES # Spanish,FR # French,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,GA # Irish,artist,0.040164001286029816,0.33333333333333337
ES # Spanish,HE # Hebrew,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,HI # Hindi,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,IT # Italian,artist,0.0,0.0
ES # Spanish,JA # Japanese,artist,0.012094000354409218,0.18181818181818177
ES # Spanish,KO # Korean,artist,0.040164001286029816,0.33333333333333337
ES # Spanish,LV # Latvian,artist,0.0,0.0
ES # Spanish,PL # Polish,artist,0.012094000354409218,0.18181818181818177
ES # Spanish,PS # Pashto,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,PT # Portuguese,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,RU # Russian,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,SQ # Albanian,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,SW # Swahili,artist,0.0,0.0
ES # Spanish,TH # Thai,artist,0.040164001286029816,0.33333333333333337
ES # Spanish,TR # Turkish,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,UR # Urdu,artist,0.014639000408351421,0.18181818181818177
ES # Spanish,VI # Vietnamese,artist,0.012094000354409218,0.18181818181818177
ES # Spanish,ZH # Mandarin,artist,0.014472000300884247,0.18181818181818177
FA # Persian,FR # French,artist,0.016140999272465706,0.18181818181818177
FA # Persian,GA # Irish,artist,0.04378800094127655,0.33333333333333337
FA # Persian,HE # Hebrew,artist,0.016140999272465706,0.18181818181818177
FA # Persian,HI # Hindi,artist,0.016140999272465706,0.18181818181818177
FA # Persian,IT # Italian,artist,0.012094000354409218,0.18181818181818177
FA # Persian,JA # Japanese,artist,0.0,0.0
FA # Persian,KO # Korean,artist,0.04378800094127655,0.33333333333333337
FA # Persian,LV # Latvian,artist,0.012094000354409218,0.18181818181818177
FA # Persian,PL # Polish,artist,0.0,0.0
FA # Persian,PS # Pashto,artist,0.016140999272465706,0.18181818181818177
FA # Persian,PT # Portuguese,artist,0.016140999272465706,0.18181818181818177
FA # Persian,RU # Russian,artist,0.016140999272465706,0.18181818181818177
FA # Persian,SQ # Albanian,artist,0.016140999272465706,0.18181818181818177
FA # Persian,SW # Swahili,artist,0.012094000354409218,0.18181818181818177
FA # Persian,TH # Thai,artist,0.04378800094127655,0.33333333333333337
FA # Persian,TR # Turkish,artist,0.016140999272465706,0.18181818181818177
FA # Persian,UR # Urdu,artist,0.016140999272465706,0.18181818181818177
FA # Persian,VI # Vietnamese,artist,0.0,0.0
FA # Persian,ZH # Mandarin,artist,0.012892000377178192,0.18181818181818177
FR # French,GA # Irish,artist,0.0167820006608963,0.18181818181818177
FR # French,HE # Hebrew,artist,0.0,0.0
FR # French,HI # Hindi,artist,0.0,0.0
FR # French,IT # Italian,artist,0.014639000408351421,0.18181818181818177
FR # French,JA # Japanese,artist,0.016140999272465706,0.18181818181818177
FR # French,KO # Korean,artist,0.0167820006608963,0.18181818181818177
FR # French,LV # Latvian,artist,0.014639000408351421,0.18181818181818177
FR # French,PL # Polish,artist,0.016140999272465706,0.18181818181818177
FR # French,PS # Pashto,artist,0.0,0.0
FR # French,PT # Portuguese,artist,0.0,0.0
FR # French,RU # Russian,artist,0.0,0.0
FR # French,SQ # Albanian,artist,0.0,0.0
FR # French,SW # Swahili,artist,0.014639000408351421,0.18181818181818177
FR # French,TH # Thai,artist,0.0167820006608963,0.18181818181818177
FR # French,TR # Turkish,artist,0.0,0.0
FR # French,UR # Urdu,artist,0.0,0.0
FR # French,VI # Vietnamese,artist,0.016140999272465706,0.18181818181818177
FR # French,ZH # Mandarin,artist,0.015275999903678894,0.18181818181818177
GA # Irish,HE # Hebrew,artist,0.016781000420451164,0.18181818181818177
GA # Irish,HI # Hindi,artist,0.0167820006608963,0.18181818181818177
GA # Irish,IT # Italian,artist,0.040164001286029816,0.33333333333333337
GA # Irish,JA # Japanese,artist,0.04378800094127655,0.33333333333333337
GA # Irish,KO # Korean,artist,0.0,0.0
GA # Irish,LV # Latvian,artist,0.040164001286029816,0.33333333333333337
GA # Irish,PL # Polish,artist,0.04378800094127655,0.33333333333333337
GA # Irish,PS # Pashto,artist,0.0167820006608963,0.18181818181818177
GA # Irish,PT # Portuguese,artist,0.0167820006608963,0.18181818181818177
GA # Irish,RU # Russian,artist,0.0167820006608963,0.18181818181818177
GA # Irish,SQ # Albanian,artist,0.0167820006608963,0.18181818181818177
GA # Irish,SW # Swahili,artist,0.040164001286029816,0.33333333333333337
GA # Irish,TH # Thai,artist,0.0,0.0
