GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.01678175844717771,0.01447199983522296,0.019638720012848516,120
Minimal-Gendered-Tri-Gendered,Cosine,0.01799721661955118,0.01656699925661087,0.015545745183175329,60
Dual-Gendered-Tri-Gendered,Cosine,0.018098571725034464,0.01928899995982647,0.017187642544556236,600
Fully Non-Gendered-Tri-Gendered,Cosine,0.01815539541033407,0.017272500321269035,0.017805290784007735,420
Fully Non-Gendered-Minimal-Gendered,Cosine,0.018633904838974927,0.017764000222086906,0.01464404935574909,84
Dual-Gendered-Minimal-Gendered,Cosine,0.01957659999607131,0.018554000183939934,0.015012076327453737,120
Dual-Gendered-Fully Non-Gendered,Cosine,0.02026073104047793,0.01970200054347515,0.016806237424227887,840
Dual-Gendered-Dual-Gendered,Cosine,0.020477257452942814,0.02034500055015087,0.01825299976435425,540
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02133813906469065,0.019679500721395016,0.016683131336364364,252
Tri-Gendered-Tri-Gendered,Jaccard,0.1408119658119658,0.18181818181818177,0.14363812600688916,120
Fully Non-Gendered-Tri-Gendered,Jaccard,0.15737040737040736,0.18181818181818177,0.13756854329910198,420
Dual-Gendered-Tri-Gendered,Jaccard,0.1644405594405594,0.18181818181818177,0.13853931840242023,600
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.18648943648943647,0.18181818181818177,0.12774654985862025,252
Dual-Gendered-Fully Non-Gendered,Jaccard,0.1865285508142651,0.18181818181818177,0.13711183152126769,840
Minimal-Gendered-Tri-Gendered,Jaccard,0.1882284382284382,0.18181818181818177,0.13482475801790378,60
Dual-Gendered-Dual-Gendered,Jaccard,0.18954008954008955,0.18181818181818177,0.14564189079399695,540
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.1907259407259407,0.18181818181818177,0.1254005651641986,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.19897047397047396,0.18181818181818177,0.135273696321252,120
