Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,anger,big;bad;strong;red;hot;loud;real;hard;new;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,courage,big;good;real;strong;new;important;possible;true;much;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,fear,big;bad;strong;real;new;much;possible;little;different;dark
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,freedom,big;good;real;important;much;new;possible;total;true;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,happiness,big;good;real;much;new;possible;different;true;total;important
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,hate,big;bad;strong;real;much;new;different;total;hard;important
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,honesty,big;good;real;much;new;important;possible;true;total;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,justice,big;good;real;important;much;new;possible;true;total;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,knowledge,big;good;real;important;much;new;possible;true;total;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,love,big;good;real;much;new;different;true;total;important;possible
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,peace,big;good;real;much;new;possible;different;true;total;important
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,wisdom,big;good;real;important;much;new;possible;true;total;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,bell,big;small;new;old;gold;metal;loud;good;beautiful;different
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,candle,big;small;new;white;yellow;old;good;beautiful;different;hot
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,carpet,big;small;new;red;old;good;beautiful;different;soft;long
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,coin,big;small;new;old;gold;silver;metal;different;important;round
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,crown,big;small;new;old;gold;silver;important;beautiful;different;metal
gemini-2.0-flash,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,flag,big;small;new;red;white;old;good;different;important;blue
