Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,anger,big;bad;strong;hot;loud;true;real;important;dark;new
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,courage,big;important;true;real;good;new;strong;right;possible;different
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,fear,big;bad;strong;true;important;real;new;good;possible;little
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,freedom,big;important;real;true;new;good;possible;right;different;total
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,happiness,big;good;important;real;true;new;possible;right;different;easy
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,hate,big;bad;strong;true;important;real;new;good;possible;different
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,honesty,big;good;important;real;true;new;possible;right;different;hard
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,justice,big;important;real;true;new;good;possible;right;different;social
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,knowledge,big;good;important;real;true;new;possible;right;different;much
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,love,big;good;important;real;true;new;possible;right;different;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,peace,big;good;important;real;true;new;possible;right;different;world
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Abstract Concepts,wisdom,big;good;important;real;true;new;possible;right;different;old
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,bell,big;little;good;new;old;church;school;loud;important;different
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,candle,big;little;new;old;white;red;good;long;important;different
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,carpet,big;little;new;old;red;good;long;soft;important;different
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,coin,big;little;new;old;gold;silver;important;different;true;fake
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,crown,big;gold;important;real;new;old;good;different;little;true
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,flag,big;little;new;old;red;white;blue;important;different;national
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,mask,big;little;new;old;white;black;good;different;important;simple
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,necklace,big;little;new;old;gold;silver;good;important;different;pretty
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,painting,big;little;new;old;good;important;different;beautiful;famous
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,ring,big;little;new;old;gold;silver;good;important;different;pretty
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,statue,big;little;new;old;stone;metal;good;important;different;famous
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Cultural Artifacts,vase,big;little;new;old;glass;important;different;pretty;flower;broken
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,cloud,big;little;white;grey;dark;good;bad;new;different;rain
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,earthquake,big;strong;bad;new;important;different;real;first;last;little
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,fog,big;thick;bad;new;old;good;important;different;white;grey
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,lightning,big;strong;fast;bad;new;good;important;different;light;white
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,rain,big;little;strong;hard;new;good;bad;important;different;heavy
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,rainbow,big;good;new;old;colorful;important;different;pretty;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,snow,big;little;white;new;old;good;bad;important;different;soft
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,storm,big;strong;bad;new;important;different;loud;wind;rain;true
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,thunder,big;loud;strong;bad;new;important;different;near;far;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,tide,big;high;low;new;important;different;good;bad;strong;little
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,volcano,big;hot;active;new;old;important;different;dangerous;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Environmental Phenomena,wind,big;strong;cold;hot;new;good;bad;important;different;fast
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,apple,big;little;red;green;yellow;new;old;good;different;sweet
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,banana,big;little;yellow;green;new;old;good;different;sweet;important
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,beef,big;new;old;good;bad;important;different;cheap;expensive;red
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,bread,big;little;new;old;white;brown;good;different;important;fresh
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,broccoli,big;little;new;old;green;good;different;important;fresh;cheap
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,cheese,big;little;new;old;white;yellow;good;different;important;hard
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,chicken,big;little;new;old;good;bad;important;different;cheap;white
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,egg,big;little;new;old;white;brown;good;important;different;fresh
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,fish,big;little;new;old;good;bad;important;different;cheap;expensive
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,pasta,big;little;new;old;white;yellow;good;important;different;italian
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,rice,big;little;new;old;white;brown;good;important;different;cheap
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Food Items,soup,big;hot;new;old;good;bad;important;different;cheap;easy
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,artist,big;good;new;old;famous;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,athlete,big;strong;good;new;old;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,chef,big;good;new;old;famous;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,doctor,big;good;new;old;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,engineer,big;good;new;old;important;different;young;first;last;civil
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,farmer,big;good;new;old;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,lawyer,big;good;new;old;important;different;young;first;last;rich
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,musician,big;good;new;old;famous;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,scientist,big;good;new;old;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,soldier,big;strong;new;old;good;bad;important;different;young;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,teacher,big;good;new;old;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Human Roles,writer,big;good;new;old;famous;important;different;young;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,book,big;little;new;old;good;bad;important;different;interesting;long
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,bridge,big;little;new;old;good;important;different;long;high;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,drums,big;little;new;old;good;important;different;loud;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,earth,big;round;new;old;good;important;different;first;last;third
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,flute,big;little;new;old;good;important;different;first;last;long
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,key,big;little;new;old;gold;important;different;first;last;main
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,knife,big;little;new;old;good;bad;important;different;sharp;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,lock,big;little;new;old;gold;important;different;first;last;strong
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,moon,big;little;new;old;good;important;different;round;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,pen,big;little;new;old;good;bad;important;different;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,sun,big;hot;new;old;good;important;different;bright;first;last
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Inanimate Objects,sword,big;little;new;old;good;bad;important;different;sharp;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Neutral Animals,cat,big;little;new;old;good;bad;important;different;black;white
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Neutral Animals,dog,big;little;new;old;good;bad;important;different;black;white
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Neutral Animals,dolphin,big;little;new;old;good;important;different;grey;blue;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Neutral Animals,elephant,big;grey;new;old;good;important;different;first;last;african
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Neutral Animals,hamster,big;little;new;old;good;important;different;brown;white;first
gemini-2.0-flash,think-in-native,1.0,FR # French,B1,most frequent,Neutral Animals,monkey,big;little;new;old;good;important;different;brown;black;first
