Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
book,Inanimate Objects,AR # Arabic,BN # Bengali,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,DE # German,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,ES # Spanish,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,FA # Persian,0.009489,old;new;big;small;good;great;famous;interesting;simple;long,new;old;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,AR # Arabic,FR # French,0.0,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;interesting;simple;long
book,Inanimate Objects,AR # Arabic,GA # Irish,0.031135619,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;modern;true
book,Inanimate Objects,AR # Arabic,HE # Hebrew,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,HI # Hindi,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,IT # Italian,0.015574217,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;interesting;simple;classic
book,Inanimate Objects,AR # Arabic,JA # Japanese,0.009489,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,AR # Arabic,KO # Korean,0.01631403,old;new;big;small;good;great;famous;interesting;simple;long,new;old;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,LV # Latvian,0.009489,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,AR # Arabic,PL # Polish,0.009489,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,AR # Arabic,PS # Pashto,0.009489,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;long;short;interesting
book,Inanimate Objects,AR # Arabic,PT # Portuguese,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
book,Inanimate Objects,AR # Arabic,RU # Russian,0.029456973,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;famous;interesting;long;short;thick
book,Inanimate Objects,AR # Arabic,SQ # Albanian,0.01631409,old;new;big;small;good;great;famous;interesting;simple;long,old;new;big;small;good;great;famous;simple;long;short
