Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
century,Time Concepts,AR # Arabic,BN # Bengali,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;past;present;next;early;late;modern;golden
century,Time Concepts,AR # Arabic,DE # German,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;past;present;next;early;late;modern;golden
century,Time Concepts,AR # Arabic,ES # Spanish,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,AR # Arabic,FA # Persian,0.040413678,last;new;old;past;present;next;great;long;short;modern,last;new;old;past;present;next;early;late;great;modern
century,Time Concepts,AR # Arabic,FR # French,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,AR # Arabic,GA # Irish,1.1920929e-07,last;new;old;past;present;next;great;long;short;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,HE # Hebrew,1.1920929e-07,last;new;old;past;present;next;great;long;short;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,HI # Hindi,0.012329876,last;new;old;past;present;next;great;long;short;modern,last;new;old;next;present;past;great;long;short;golden
century,Time Concepts,AR # Arabic,IT # Italian,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;next;past;present;golden;modern;early;late
century,Time Concepts,AR # Arabic,JA # Japanese,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;next;present;past;early;late;modern;golden
century,Time Concepts,AR # Arabic,KO # Korean,0.040413678,last;new;old;past;present;next;great;long;short;modern,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,AR # Arabic,LV # Latvian,0.05752051,last;new;old;past;present;next;great;long;short;modern,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,AR # Arabic,PL # Polish,0.05437112,last;new;old;past;present;next;great;long;short;modern,last;new;old;past;present;next;early;late;golden;modern
century,Time Concepts,AR # Arabic,PS # Pashto,0.05437112,last;new;old;past;present;next;great;long;short;modern,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,AR # Arabic,PT # Portuguese,0.068753004,last;new;old;past;present;next;great;long;short;modern,last;new;present;past;next;early;late;modern;previous;golden
century,Time Concepts,AR # Arabic,RU # Russian,0.040413678,last;new;old;past;present;next;great;long;short;modern,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,AR # Arabic,SQ # Albanian,0.05752051,last;new;old;past;present;next;great;long;short;modern,last;new;past;present;next;early;late;modern;golden;great
century,Time Concepts,AR # Arabic,SW # Swahili,1.1920929e-07,last;new;old;past;present;next;great;long;short;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,AR # Arabic,TH # Thai,0.05752039,last;new;old;past;present;next;great;long;short;modern,last;new;present;past;next;early;late;modern;great;golden
century,Time Concepts,AR # Arabic,TR # Turkish,0.05437112,last;new;old;past;present;next;great;long;short;modern,new;old;last;next;present;past;modern;early;late;golden
century,Time Concepts,AR # Arabic,UR # Urdu,0.05752039,last;new;old;past;present;next;great;long;short;modern,last;new;present;past;next;early;late;modern;golden;great
century,Time Concepts,AR # Arabic,VI # Vietnamese,0.05752051,last;new;old;past;present;next;great;long;short;modern,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,AR # Arabic,ZH # Mandarin,0.05437112,last;new;old;past;present;next;great;long;short;modern,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,BN # Bengali,DE # German,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;past;present;next;early;late;modern;golden
century,Time Concepts,BN # Bengali,ES # Spanish,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,BN # Bengali,FA # Persian,0.011164188,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;great;modern
century,Time Concepts,BN # Bengali,FR # French,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,BN # Bengali,GA # Irish,0.05437112,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,HE # Hebrew,0.05437112,new;old;last;past;present;next;early;late;modern;golden,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,HI # Hindi,0.056412995,new;old;last;past;present;next;early;late;modern;golden,last;new;old;next;present;past;great;long;short;golden
century,Time Concepts,BN # Bengali,IT # Italian,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;past;present;golden;modern;early;late
century,Time Concepts,BN # Bengali,JA # Japanese,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;present;past;early;late;modern;golden
century,Time Concepts,BN # Bengali,KO # Korean,0.011164188,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,BN # Bengali,LV # Latvian,0.016630888,new;old;last;past;present;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,BN # Bengali,PL # Polish,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;golden;modern
century,Time Concepts,BN # Bengali,PS # Pashto,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,BN # Bengali,PT # Portuguese,0.011579573,new;old;last;past;present;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;previous;golden
century,Time Concepts,BN # Bengali,RU # Russian,0.011164188,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,BN # Bengali,SQ # Albanian,0.016631007,new;old;last;past;present;next;early;late;modern;golden,last;new;past;present;next;early;late;modern;golden;great
century,Time Concepts,BN # Bengali,SW # Swahili,0.05437112,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,BN # Bengali,TH # Thai,0.016630888,new;old;last;past;present;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;great;golden
century,Time Concepts,BN # Bengali,TR # Turkish,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;present;past;modern;early;late;golden
century,Time Concepts,BN # Bengali,UR # Urdu,0.016630769,new;old;last;past;present;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;golden;great
century,Time Concepts,BN # Bengali,VI # Vietnamese,0.016630888,new;old;last;past;present;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,BN # Bengali,ZH # Mandarin,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,DE # German,ES # Spanish,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,DE # German,FA # Persian,0.011164188,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;great;modern
century,Time Concepts,DE # German,FR # French,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,DE # German,GA # Irish,0.05437112,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,DE # German,HE # Hebrew,0.05437112,new;old;last;past;present;next;early;late;modern;golden,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,DE # German,HI # Hindi,0.056412995,new;old;last;past;present;next;early;late;modern;golden,last;new;old;next;present;past;great;long;short;golden
century,Time Concepts,DE # German,IT # Italian,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;past;present;golden;modern;early;late
century,Time Concepts,DE # German,JA # Japanese,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;present;past;early;late;modern;golden
century,Time Concepts,DE # German,KO # Korean,0.011164188,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,DE # German,LV # Latvian,0.016630888,new;old;last;past;present;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,DE # German,PL # Polish,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;golden;modern
century,Time Concepts,DE # German,PS # Pashto,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,DE # German,PT # Portuguese,0.011579573,new;old;last;past;present;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;previous;golden
century,Time Concepts,DE # German,RU # Russian,0.011164188,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,DE # German,SQ # Albanian,0.016631007,new;old;last;past;present;next;early;late;modern;golden,last;new;past;present;next;early;late;modern;golden;great
century,Time Concepts,DE # German,SW # Swahili,0.05437112,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,DE # German,TH # Thai,0.016630888,new;old;last;past;present;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;great;golden
century,Time Concepts,DE # German,TR # Turkish,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,new;old;last;next;present;past;modern;early;late;golden
century,Time Concepts,DE # German,UR # Urdu,0.016630769,new;old;last;past;present;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;golden;great
century,Time Concepts,DE # German,VI # Vietnamese,0.016630888,new;old;last;past;present;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,DE # German,ZH # Mandarin,1.1920929e-07,new;old;last;past;present;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,ES # Spanish,FA # Persian,0.011164188,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;early;late;great;modern
century,Time Concepts,ES # Spanish,FR # French,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,ES # Spanish,GA # Irish,0.05437112,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,ES # Spanish,HE # Hebrew,0.05437118,new;old;last;present;past;next;early;late;modern;golden,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,ES # Spanish,HI # Hindi,0.056412995,new;old;last;present;past;next;early;late;modern;golden,last;new;old;next;present;past;great;long;short;golden
century,Time Concepts,ES # Spanish,IT # Italian,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;past;present;golden;modern;early;late
century,Time Concepts,ES # Spanish,JA # Japanese,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;present;past;early;late;modern;golden
century,Time Concepts,ES # Spanish,KO # Korean,0.011164188,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,ES # Spanish,LV # Latvian,0.016631007,new;old;last;present;past;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,ES # Spanish,PL # Polish,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;early;late;golden;modern
century,Time Concepts,ES # Spanish,PS # Pashto,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,ES # Spanish,PT # Portuguese,0.011579573,new;old;last;present;past;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;previous;golden
century,Time Concepts,ES # Spanish,RU # Russian,0.011164188,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,ES # Spanish,SQ # Albanian,0.016631007,new;old;last;present;past;next;early;late;modern;golden,last;new;past;present;next;early;late;modern;golden;great
century,Time Concepts,ES # Spanish,SW # Swahili,0.05437112,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,ES # Spanish,TH # Thai,0.016630888,new;old;last;present;past;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;great;golden
century,Time Concepts,ES # Spanish,TR # Turkish,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;present;past;modern;early;late;golden
century,Time Concepts,ES # Spanish,UR # Urdu,0.016630888,new;old;last;present;past;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;golden;great
century,Time Concepts,ES # Spanish,VI # Vietnamese,0.016631007,new;old;last;present;past;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,ES # Spanish,ZH # Mandarin,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,FA # Persian,FR # French,0.011164188,last;new;old;past;present;next;early;late;great;modern,new;old;last;present;past;next;early;late;modern;golden
century,Time Concepts,FA # Persian,GA # Irish,0.040413678,last;new;old;past;present;next;early;late;great;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,FA # Persian,HE # Hebrew,0.040413678,last;new;old;past;present;next;early;late;great;modern,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,FA # Persian,HI # Hindi,0.05352235,last;new;old;past;present;next;early;late;great;modern,last;new;old;next;present;past;great;long;short;golden
century,Time Concepts,FA # Persian,IT # Italian,0.011164188,last;new;old;past;present;next;early;late;great;modern,new;old;last;next;past;present;golden;modern;early;late
century,Time Concepts,FA # Persian,JA # Japanese,0.011164188,last;new;old;past;present;next;early;late;great;modern,new;old;last;next;present;past;early;late;modern;golden
century,Time Concepts,FA # Persian,KO # Korean,1.1920929e-07,last;new;old;past;present;next;early;late;great;modern,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,FA # Persian,LV # Latvian,0.014984369,last;new;old;past;present;next;early;late;great;modern,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,FA # Persian,PL # Polish,0.011164188,last;new;old;past;present;next;early;late;great;modern,last;new;old;past;present;next;early;late;golden;modern
century,Time Concepts,FA # Persian,PS # Pashto,0.011164188,last;new;old;past;present;next;early;late;great;modern,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,FA # Persian,PT # Portuguese,0.022108197,last;new;old;past;present;next;early;late;great;modern,last;new;present;past;next;early;late;modern;previous;golden
century,Time Concepts,FA # Persian,RU # Russian,1.1920929e-07,last;new;old;past;present;next;early;late;great;modern,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,FA # Persian,SQ # Albanian,0.014984369,last;new;old;past;present;next;early;late;great;modern,last;new;past;present;next;early;late;modern;golden;great
century,Time Concepts,FA # Persian,SW # Swahili,0.040413678,last;new;old;past;present;next;early;late;great;modern,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,FA # Persian,TH # Thai,0.01498425,last;new;old;past;present;next;early;late;great;modern,last;new;present;past;next;early;late;modern;great;golden
century,Time Concepts,FA # Persian,TR # Turkish,0.011164188,last;new;old;past;present;next;early;late;great;modern,new;old;last;next;present;past;modern;early;late;golden
century,Time Concepts,FA # Persian,UR # Urdu,0.01498425,last;new;old;past;present;next;early;late;great;modern,last;new;present;past;next;early;late;modern;golden;great
century,Time Concepts,FA # Persian,VI # Vietnamese,0.014984369,last;new;old;past;present;next;early;late;great;modern,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,FA # Persian,ZH # Mandarin,0.011164188,last;new;old;past;present;next;early;late;great;modern,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,FR # French,GA # Irish,0.05437112,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;great;long;short;modern
century,Time Concepts,FR # French,HE # Hebrew,0.05437118,new;old;last;present;past;next;early;late;modern;golden,new;old;last;past;present;next;great;long;short;modern
century,Time Concepts,FR # French,HI # Hindi,0.056412995,new;old;last;present;past;next;early;late;modern;golden,last;new;old;next;present;past;great;long;short;golden
century,Time Concepts,FR # French,IT # Italian,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;past;present;golden;modern;early;late
century,Time Concepts,FR # French,JA # Japanese,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;present;past;early;late;modern;golden
century,Time Concepts,FR # French,KO # Korean,0.011164188,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
century,Time Concepts,FR # French,LV # Latvian,0.016631007,new;old;last;present;past;next;early;late;modern;golden,last;new;next;present;past;early;late;modern;golden;great
century,Time Concepts,FR # French,PL # Polish,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;early;late;golden;modern
century,Time Concepts,FR # French,PS # Pashto,1.1920929e-07,new;old;last;present;past;next;early;late;modern;golden,last;new;old;past;present;next;early;late;modern;golden
century,Time Concepts,FR # French,PT # Portuguese,0.011579573,new;old;last;present;past;next;early;late;modern;golden,last;new;present;past;next;early;late;modern;previous;golden
century,Time Concepts,FR # French,RU # Russian,0.011164188,new;old;last;present;past;next;early;late;modern;golden,new;old;last;next;past;present;early;late;great;modern
