GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.019903775061960498,0.01926499977707863,0.021168729456841492,120
Minimal-Gendered-Tri-Gendered,Cosine,0.02444915015560885,0.020396499894559383,0.019325138035469622,60
Dual-Gendered-Tri-Gendered,Cosine,0.025600523333144262,0.020277999341487885,0.02052070106184713,600
Dual-Gendered-Minimal-Gendered,Cosine,0.02586502505776783,0.020331500098109245,0.01773645305770235,120
Dual-Gendered-Dual-Gendered,Cosine,0.027588549996541242,0.020457999780774117,0.019352470917951652,540
Fully Non-Gendered-Tri-Gendered,Cosine,0.02852551660302917,0.02079249918460846,0.020983520733722325,420
Fully Non-Gendered-Minimal-Gendered,Cosine,0.030522785681699003,0.022388000041246414,0.020216042708404203,84
Dual-Gendered-Fully Non-Gendered,Cosine,0.03060921540472147,0.020942000672221184,0.022884986192321193,840
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.0338987459339643,0.031861500814557076,0.02518347523798067,252
Tri-Gendered-Tri-Gendered,Jaccard,0.17183927183927183,0.18181818181818177,0.16983888793444718,120
Dual-Gendered-Tri-Gendered,Jaccard,0.21840340215340215,0.18181818181818177,0.15620552318608577,600
Minimal-Gendered-Tri-Gendered,Jaccard,0.2222180597180597,0.18181818181818177,0.16162792515184884,60
Dual-Gendered-Minimal-Gendered,Jaccard,0.23327783327783325,0.18181818181818177,0.13872064458350203,120
Dual-Gendered-Dual-Gendered,Jaccard,0.23597451930785265,0.18181818181818177,0.14290905742099036,540
Fully Non-Gendered-Tri-Gendered,Jaccard,0.23902783724212295,0.18181818181818177,0.15464213258970935,420
Dual-Gendered-Fully Non-Gendered,Jaccard,0.24771736200307629,0.18181818181818177,0.15597963320450176,840
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2596371882086168,0.18181818181818177,0.15373850266217876,84
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.26523740809455093,0.33333333333333337,0.16675282286342177,252
