Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Cultural Artifacts,bell,B1,most frequent,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;golden;silver;loud;round;metal;heavy,big;golden;heavy;loud;metal;new;old;round;silver;small,,,9.999999974752427e-07,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,candle,B1,most frequent,small;big;white;red;new;old;long;short;thin;simple,small;big;white;red;new;old;long;short;thin;simple,big;long;new;old;red;short;simple;small;thin;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,carpet,B1,most frequent,big;small;old;new;red;blue;soft;thick;long;clean,big;small;old;new;red;blue;soft;thick;long;clean,big;blue;clean;long;new;old;red;small;soft;thick,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,coin,B1,most frequent,old;new;small;big;gold;silver;round;rare;shiny;clean,old;new;small;big;gold;silver;round;rare;shiny;clean,big;clean;gold;new;old;rare;round;shiny;silver;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,crown,B1,most frequent,gold;silver;big;small;old;new;heavy;royal;beautiful;rich,golden;big;small;old;new;heavy;light;beautiful;rich;bright,beautiful;big;heavy;new;old;rich;small,gold;royal;silver,bright;golden;light,0.054402999579906464,0.46153846153846156
AR # Arabic,BN # Bengali,Cultural Artifacts,flag,B1,most frequent,big;small;old;new;red;blue;white;green;national;colorful,big;small;old;new;red;blue;white;green;national;bright,big;blue;green;national;new;old;red;small;white,colorful,bright,0.011986999772489071,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,mask,B1,most frequent,big;small;old;new;white;black;red;scary;funny;simple,big;small;old;new;white;black;red;simple;funny;scary,big;black;funny;new;old;red;scary;simple;small;white,,,9.999999974752427e-07,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,necklace,B1,most frequent,gold;silver;big;small;old;new;long;short;beautiful;simple,gold;silver;big;small;old;new;long;short;pretty;simple,big;gold;long;new;old;short;silver;simple;small,beautiful,pretty,0.005028000101447105,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,painting,B1,most frequent,old;new;big;small;beautiful;famous;simple;colorful;modern;classic,big;small;old;new;beautiful;simple;bright;dark;famous;colorful,beautiful;big;colorful;famous;new;old;simple;small,classic;modern,bright;dark,0.04471899941563606,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,ring,B1,most frequent,gold;silver;big;small;old;new;round;simple;beautiful;shiny,gold;silver;big;small;old;new;round;pretty;simple;shiny,big;gold;new;old;round;shiny;silver;simple;small,beautiful,pretty,0.0052089998498559,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,statue,B1,most frequent,big;small;old;new;stone;gold;silver;famous;beautiful;tall,big;small;old;new;stone;gold;silver;white;famous;tall,big;famous;gold;new;old;silver;small;stone;tall,beautiful,white,0.017163999378681183,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,vase,B1,most frequent,big;small;old;new;white;blue;red;simple;beautiful;round,big;small;old;new;white;blue;simple;pretty;round;clean,big;blue;new;old;round;simple;small;white,beautiful;red,clean;pretty,0.027723999693989754,0.33333333333333337
AR # Arabic,DE # German,Cultural Artifacts,bell,B1,most frequent,big;small;old;new;loud;golden;silver;round;heavy;metal,big;small;old;new;loud;golden;silver;round;heavy;light,big;golden;heavy;loud;new;old;round;silver;small,metal,light,0.017021000385284424,0.18181818181818177
AR # Arabic,DE # German,Cultural Artifacts,candle,B1,most frequent,small;big;white;red;new;old;long;short;thin;simple,small;big;white;red;old;new;long;short;thin;thick,big;long;new;old;red;short;small;thin;white,simple,thick,0.016930999234318733,0.18181818181818177
AR # Arabic,DE # German,Cultural Artifacts,carpet,B1,most frequent,big;small;old;new;red;blue;soft;thick;long;clean,big;small;old;new;red;blue;soft;long;thick;clean,big;blue;clean;long;new;old;red;small;soft;thick,,,0.0,0.0
