GenderPair,DistanceType,Mean,Median,StdDev,Count
Minimal-Gendered-Tri-Gendered,Cosine,0.02009936668133984,0.015674499794840813,0.015218169725486511,60
Dual-Gendered-Minimal-Gendered,Cosine,0.02177034995208184,0.015219000168144703,0.01862234167737067,120
Fully Non-Gendered-Minimal-Gendered,Cosine,0.022441000084481424,0.015219000168144703,0.0239937166622258,84
Dual-Gendered-Dual-Gendered,Cosine,0.023785148115145045,0.018456000834703445,0.018589574005120235,540
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.024719500147292756,0.017131000757217407,0.022745956206977704,252
Dual-Gendered-Tri-Gendered,Cosine,0.025267126666511784,0.021422499790787697,0.017999231036913615,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.026182640520404258,0.018017999827861786,0.023994909306759973,840
Tri-Gendered-Tri-Gendered,Cosine,0.027165591763332487,0.024517499841749668,0.019065938905503173,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.02720965716509286,0.019315499812364578,0.024428280333294108,420
Minimal-Gendered-Tri-Gendered,Jaccard,0.2294094794094794,0.18181818181818177,0.11682736702235742,60
Dual-Gendered-Minimal-Gendered,Jaccard,0.23357989232989232,0.18181818181818177,0.14022152522234146,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2363777095919953,0.18181818181818177,0.16628013948471904,84
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.25183956255384826,0.18181818181818177,0.15744288128328787,252
Dual-Gendered-Dual-Gendered,Jaccard,0.2577221235554569,0.18181818181818177,0.1429467228019869,540
Dual-Gendered-Fully Non-Gendered,Jaccard,0.26801823176823175,0.18181818181818177,0.1630981589542604,840
Dual-Gendered-Tri-Gendered,Jaccard,0.2778957153957154,0.33333333333333337,0.132985159782275,600
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2808116883116883,0.2727272727272727,0.16011164950550008,420
Tri-Gendered-Tri-Gendered,Jaccard,0.29875818625818623,0.33333333333333337,0.1270400597992845,120
