GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.01531242854553201,0.01603199914097786,0.012329268826689046,252
Dual-Gendered-Fully Non-Gendered,Cosine,0.016404045157823958,0.016984999179840088,0.013153807436120274,840
Fully Non-Gendered-Tri-Gendered,Cosine,0.01725913806086672,0.01731950044631958,0.011805376470272275,420
Dual-Gendered-Dual-Gendered,Cosine,0.017478909179941497,0.0174364997074008,0.014638908427855053,540
Fully Non-Gendered-Minimal-Gendered,Cosine,0.017542821332989705,0.018043000251054764,0.011043478767309146,84
Minimal-Gendered-Tri-Gendered,Cosine,0.017611983328832063,0.019348999485373497,0.012902934407191513,60
Dual-Gendered-Minimal-Gendered,Cosine,0.017872691532766303,0.018792499788105488,0.011447388989893,120
Dual-Gendered-Tri-Gendered,Cosine,0.01808885827810703,0.017613999545574188,0.01302762372964231,600
Tri-Gendered-Tri-Gendered,Cosine,0.018483099929099467,0.02007650025188923,0.01424957481579406,120
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.16161616161616157,0.18181818181818177,0.11373793199241954,252
Dual-Gendered-Fully Non-Gendered,Jaccard,0.17057981700838842,0.18181818181818177,0.12228599847352521,840
Minimal-Gendered-Tri-Gendered,Jaccard,0.17676767676767677,0.18181818181818177,0.12084776603179691,60
Dual-Gendered-Dual-Gendered,Jaccard,0.17937556270889604,0.18181818181818177,0.1303084531479637,540
Fully Non-Gendered-Tri-Gendered,Jaccard,0.18186813186813183,0.18181818181818177,0.11011449112564724,420
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.18334443334443332,0.18181818181818177,0.10778055737930341,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.18344988344988342,0.18181818181818177,0.1097898791599321,120
Tri-Gendered-Tri-Gendered,Jaccard,0.1845182595182595,0.18181818181818177,0.13269020385949026,120
Dual-Gendered-Tri-Gendered,Jaccard,0.1867171717171717,0.18181818181818177,0.11591746440997437,600
