GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.027358023840601424,0.019930999726057053,0.023209189781438072,252
Fully Non-Gendered-Minimal-Gendered,Cosine,0.029758702459124226,0.020066999830305576,0.02857927863091513,84
Dual-Gendered-Fully Non-Gendered,Cosine,0.03388712626820011,0.023073000833392143,0.031539396889786464,840
Dual-Gendered-Tri-Gendered,Cosine,0.03460711006342971,0.02386399917304516,0.030225355031616503,600
Dual-Gendered-Minimal-Gendered,Cosine,0.03469578326524546,0.0202029999345541,0.033203784830249904,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.03536443088613894,0.02386399917304516,0.031318897885896,420
Dual-Gendered-Dual-Gendered,Cosine,0.035860037068494596,0.025479000061750412,0.029540674313534666,540
Tri-Gendered-Tri-Gendered,Cosine,0.03645892502384432,0.02849699929356575,0.03326618692193616,120
Minimal-Gendered-Tri-Gendered,Cosine,0.03921444995018343,0.034913500770926476,0.03406472523513345,60
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2441962799105656,0.18181818181818177,0.1865451715542435,84
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.24899967757110614,0.18181818181818177,0.15566044742163537,252
Dual-Gendered-Minimal-Gendered,Jaccard,0.26465478965478967,0.18181818181818177,0.18346599913115252,120
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2792528608179869,0.18181818181818177,0.18366434081370867,840
Dual-Gendered-Tri-Gendered,Jaccard,0.2840148005589182,0.33333333333333337,0.18059492875273295,600
Tri-Gendered-Tri-Gendered,Jaccard,0.284313235783824,0.33333333333333337,0.19293397888209593,120
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2882772922688889,0.33333333333333337,0.18857464598970233,420
Dual-Gendered-Dual-Gendered,Jaccard,0.29398595231928565,0.33333333333333337,0.1705520126576488,540
Minimal-Gendered-Tri-Gendered,Jaccard,0.29512154512154515,0.33333333333333337,0.19135213198807077,60
