Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Food Items,apple,C2,most frequent,red;green;fresh;sweet;big;small;juicy;ripe;round;crisp,red;green;fresh;sweet;big;small;juicy;ripe;crisp;round,big;crisp;fresh;green;juicy;red;ripe;round;small;sweet,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,banana,C2,most frequent,yellow;ripe;green;fresh;sweet;big;small;soft;long;curved,ripe;yellow;green;sweet;fresh;long;big;small;soft;curved,big;curved;fresh;green;long;ripe;small;soft;sweet;yellow,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,beef,C2,most frequent,fresh;raw;cooked;tender;lean;ground;grilled;roasted;juicy;spicy,fresh;raw;cooked;tender;lean;ground;grilled;roasted;juicy;spicy,cooked;fresh;grilled;ground;juicy;lean;raw;roasted;spicy;tender,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,bread,C2,most frequent,fresh;white;brown;soft;hard;warm;homemade;sliced;old;sweet,fresh;white;brown;soft;warm;homemade;sliced;whole;hard;sweet,brown;fresh;hard;homemade;sliced;soft;sweet;warm;white,old,whole,0.020041000097990036,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,broccoli,C2,most frequent,fresh;green;steamed;cooked;raw;healthy;small;big;soft;tender,fresh;green;steamed;cooked;raw;healthy;tender;small;big;organic,big;cooked;fresh;green;healthy;raw;small;steamed;tender,soft,organic,0.02057800069451332,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,cheese,C2,most frequent,hard;soft;fresh;old;white;yellow;strong;mild;creamy;sliced,hard;soft;fresh;aged;creamy;white;yellow;strong;mild;blue,creamy;fresh;hard;mild;soft;strong;white;yellow,old;sliced,aged;blue,0.027566000819206238,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,chicken,C2,most frequent,fried;grilled;roasted;cooked;raw;fresh;spicy;tender;whole;baked,fried;grilled;roasted;cooked;raw;fresh;spicy;tender;baked;juicy,baked;cooked;fresh;fried;grilled;raw;roasted;spicy;tender,whole,juicy,0.011365000158548355,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,egg,C2,most frequent,boiled;fried;raw;fresh;hard;soft;white;brown;cooked;scrambled,boiled;fried;raw;fresh;hard;soft;scrambled;large;small;white,boiled;fresh;fried;hard;raw;scrambled;soft;white,brown;cooked,large;small,0.051681999117136,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,fish,C2,most frequent,fresh;fried;grilled;raw;cooked;small;big;white;oily;smoked,fresh;fried;grilled;raw;cooked;small;big;salty;smoked;dried,big;cooked;fresh;fried;grilled;raw;small;smoked,oily;white,dried;salty,0.030484000220894814,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,pasta,C2,most frequent,cooked;fresh;hot;cold;Italian;homemade;long;short;soft;creamy,cooked;fresh;hot;cold;homemade;Italian;creamy;spicy;long;short,Italian;cold;cooked;creamy;fresh;homemade;hot;long;short,soft,spicy,0.02054000087082386,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,rice,C2,most frequent,white;brown;cooked;steamed;fried;hot;cold;sticky;soft;long,white;brown;cooked;steamed;fried;fresh;long;short;sticky;plain,brown;cooked;fried;long;steamed;sticky;white,cold;hot;soft,fresh;plain;short,0.059011999517679214,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,soup,C2,most frequent,hot;cold;thick;thin;fresh;homemade;spicy;clear;creamy;warm,hot;warm;cold;thick;clear;fresh;homemade;spicy;creamy;salty,clear;cold;creamy;fresh;homemade;hot;spicy;thick;warm,thin,salty,0.012675999663770199,0.18181818181818177
