Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Spatial Concepts,above,B1,most frequent,high;open;real;true;new;close;far;big;small;clear,high;open;clear;new;real;true;big;small;wide;bright,big;clear;high;new;open;real;small;true,close;far,bright;wide,0.03374699875712395,0.33333333333333337
AR # Arabic,BN # Bengali,Spatial Concepts,back,B1,most frequent,big;small;strong;real;true;open;close;new;old;quiet,big;small;strong;weak;old;new;real;true;open;close,big;close;new;old;open;real;small;strong;true,quiet,weak,0.017973000183701515,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,below,B1,most frequent,low;open;real;true;new;close;far;big;small;clear,low;open;clear;new;real;true;big;small;wide;dark,big;clear;low;new;open;real;small;true,close;far,dark;wide,0.033913999795913696,0.33333333333333337
AR # Arabic,BN # Bengali,Spatial Concepts,east,B1,most frequent,far;open;real;true;new;close;big;small;clear;bright,far;open;new;real;true;big;small;wide;bright;clear,big;bright;clear;far;new;open;real;small;true,close,wide,0.013643999584019184,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,front,B1,most frequent,big;small;open;real;true;new;close;high;low;clear,big;small;open;clear;new;real;true;wide;close;bright,big;clear;close;new;open;real;small;true,high;low,bright;wide,0.03221600130200386,0.33333333333333337
AR # Arabic,BN # Bengali,Spatial Concepts,inside,B1,most frequent,small;big;real;true;open;close;new;old;quiet;clear,small;big;open;close;new;real;true;quiet;dark;warm,big;close;new;open;quiet;real;small;true,clear;old,dark;warm,0.03912400081753731,0.33333333333333337
AR # Arabic,BN # Bengali,Spatial Concepts,left,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,open;close;new;real;true;big;small;wide;clear;quiet,big;clear;close;new;open;quiet;real;small;true,far,wide,0.015324000269174576,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,north,B1,most frequent,far;open;real;true;new;close;big;small;cold;clear,far;open;new;real;true;big;small;wide;cold;clear,big;clear;cold;far;new;open;real;small;true,close,wide,0.014383000321686268,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,outside,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,open;big;small;new;real;true;wide;close;bright;cold,big;close;new;open;real;small;true,clear;far;quiet,bright;cold;wide,0.06068899855017662,0.46153846153846156
AR # Arabic,BN # Bengali,Spatial Concepts,right,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,open;close;new;real;true;big;small;wide;clear;quiet,big;clear;close;new;open;quiet;real;small;true,far,wide,0.015324000269174576,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,south,B1,most frequent,far;open;real;true;new;close;big;small;warm;clear,far;open;new;real;true;big;small;wide;warm;clear,big;clear;far;new;open;real;small;true;warm,close,wide,0.014031999744474888,0.18181818181818177
AR # Arabic,BN # Bengali,Spatial Concepts,west,B1,most frequent,far;open;real;true;new;close;big;small;clear;bright,far;open;new;real;true;big;small;wide;bright;clear,big;bright;clear;far;new;open;real;small;true,close,wide,0.013643999584019184,0.18181818181818177
AR # Arabic,DE # German,Spatial Concepts,above,B1,most frequent,high;open;real;true;new;close;far;big;small;clear,high;open;clear;new;real;true;big;small;quiet;wide,big;clear;high;new;open;real;small;true,close;far,quiet;wide,0.02935199998319149,0.33333333333333337
AR # Arabic,DE # German,Spatial Concepts,back,B1,most frequent,big;small;strong;real;true;open;close;new;old;quiet,strong;big;small;old;new;real;true;quiet;open;hard,big;new;old;open;quiet;real;small;strong;true,close,hard,0.015727000311017036,0.18181818181818177
AR # Arabic,DE # German,Spatial Concepts,below,B1,most frequent,low;open;real;true;new;close;far;big;small;clear,low;deep;quiet;real;true;open;new;small;big;dark,big;low;new;open;real;small;true,clear;close;far,dark;deep;quiet,0.06083500012755394,0.46153846153846156
AR # Arabic,DE # German,Spatial Concepts,east,B1,most frequent,far;open;real;true;new;close;big;small;clear;bright,far;new;real;true;open;big;small;quiet;bright;warm,big;bright;far;new;open;real;small;true,clear;close,quiet;warm,0.03631500154733658,0.33333333333333337
AR # Arabic,DE # German,Spatial Concepts,front,B1,most frequent,big;small;open;real;true;new;close;high;low;clear,open;real;true;big;small;new;old;strong;quiet;clear,big;clear;new;open;real;small;true,close;high;low,old;quiet;strong,0.051538001745939255,0.46153846153846156
AR # Arabic,DE # German,Spatial Concepts,inside,B1,most frequent,small;big;real;true;open;close;new;old;quiet;clear,quiet;real;true;open;big;small;new;old;deep;warm,big;new;old;open;quiet;real;small;true,clear;close,deep;warm,0.036274999380111694,0.33333333333333337
AR # Arabic,DE # German,Spatial Concepts,left,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,open;real;true;big;small;new;old;quiet;clear;far,big;clear;far;new;open;quiet;real;small;true,close,old,0.017667999491095543,0.18181818181818177
AR # Arabic,DE # German,Spatial Concepts,north,B1,most frequent,far;open;real;true;new;close;big;small;cold;clear,cold;far;real;true;open;big;small;new;old;quiet,big;cold;far;new;open;real;small;true,clear;close,old;quiet,0.03862600028514862,0.33333333333333337
AR # Arabic,DE # German,Spatial Concepts,outside,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,open;real;true;big;small;new;old;quiet;clear;cold,big;clear;new;open;quiet;real;small;true,close;far,cold;old,0.0306560005992651,0.33333333333333337
AR # Arabic,DE # German,Spatial Concepts,right,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,open;real;true;big;small;new;old;quiet;clear;far,big;clear;far;new;open;quiet;real;small;true,close,old,0.017667999491095543,0.18181818181818177
AR # Arabic,DE # German,Spatial Concepts,south,B1,most frequent,far;open;real;true;new;close;big;small;warm;clear,warm;far;real;true;open;big;small;new;old;quiet,big;far;new;open;real;small;true;warm,clear;close,old;quiet,0.03769800066947937,0.33333333333333337
AR # Arabic,DE # German,Spatial Concepts,west,B1,most frequent,far;open;real;true;new;close;big;small;clear;bright,far;real;true;open;big;small;new;old;quiet;warm,big;far;new;open;real;small;true,bright;clear;close,old;quiet;warm,0.058984000235795975,0.46153846153846156
AR # Arabic,ES # Spanish,Spatial Concepts,above,B1,most frequent,high;open;real;true;new;close;far;big;small;clear,high;real;true;new;old;big;small;open;clear;far,big;clear;far;high;new;open;real;small;true,close,old,0.01743599958717823,0.18181818181818177
AR # Arabic,ES # Spanish,Spatial Concepts,back,B1,most frequent,big;small;strong;real;true;open;close;new;old;quiet,big;small;old;new;real;true;strong;hard;soft;low,big;new;old;real;small;strong;true,close;open;quiet,hard;low;soft,0.060541000217199326,0.46153846153846156
AR # Arabic,ES # Spanish,Spatial Concepts,below,B1,most frequent,low;open;real;true;new;close;far;big;small;clear,low;real;true;new;old;big;small;deep;quiet;far,big;far;low;new;real;small;true,clear;close;open,deep;old;quiet,0.06549999862909317,0.46153846153846156
AR # Arabic,ES # Spanish,Spatial Concepts,east,B1,most frequent,far;open;real;true;new;close;big;small;clear;bright,far;real;true;new;old;big;small;open;clear;bright,big;bright;clear;far;new;open;real;small;true,close,old,0.01754700019955635,0.18181818181818177
AR # Arabic,ES # Spanish,Spatial Concepts,front,B1,most frequent,big;small;open;real;true;new;close;high;low;clear,big;small;old;new;real;true;open;clear;high;low,big;clear;high;low;new;open;real;small;true,close,old,0.015967000275850296,0.18181818181818177
AR # Arabic,ES # Spanish,Spatial Concepts,inside,B1,most frequent,small;big;real;true;open;close;new;old;quiet;clear,real;true;new;old;big;small;quiet;dark;warm;soft,big;new;old;quiet;real;small;true,clear;close;open,dark;soft;warm,0.06410299986600876,0.46153846153846156
AR # Arabic,ES # Spanish,Spatial Concepts,left,B1,most frequent,open;real;true;new;close;big;small;clear;quiet;far,real;true;new;old;big;small;open;clear;quiet;far,big;clear;far;new;open;quiet;real;small;true,close,old,0.017667999491095543,0.18181818181818177
AR # Arabic,ES # Spanish,Spatial Concepts,north,B1,most frequent,far;open;real;true;new;close;big;small;cold;clear,far;real;true;new;old;big;small;cold;open;clear,big;clear;cold;far;new;open;real;small;true,close,old,0.018487000837922096,0.18181818181818177
