GenderPair,DistanceType,Mean,Median,StdDev,Count
Minimal-Gendered-Tri-Gendered,Cosine,0.026149483273426692,0.023398999124765396,0.017099991984958658,60
Dual-Gendered-Dual-Gendered,Cosine,0.026519018563627022,0.02490299940109253,0.017026771125605786,540
Dual-Gendered-Minimal-Gendered,Cosine,0.026873766630887985,0.02690500020980835,0.01752836770435073,120
Dual-Gendered-Tri-Gendered,Cosine,0.027019995082897975,0.026708999648690224,0.016962099554119158,600
Fully Non-Gendered-Minimal-Gendered,Cosine,0.028979321553682286,0.02751199994236231,0.014999607044017383,84
Fully Non-Gendered-Tri-Gendered,Cosine,0.02918482857102379,0.025100999511778355,0.01773459568608183,420
Dual-Gendered-Fully Non-Gendered,Cosine,0.029593126304691606,0.02671249955892563,0.01757620666435662,840
Tri-Gendered-Tri-Gendered,Cosine,0.030804358306340873,0.030741999857127666,0.01708656889644645,120
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.03214574219762451,0.029795000329613686,0.022163487182617975,252
Minimal-Gendered-Tri-Gendered,Jaccard,0.27331557331557327,0.33333333333333337,0.13169639412090808,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.28173546030688884,0.33333333333333337,0.15359579006814392,252
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2824344306487164,0.33333333333333337,0.13478636736339536,420
Dual-Gendered-Tri-Gendered,Jaccard,0.2843956043956044,0.33333333333333337,0.14215329898621465,600
Dual-Gendered-Minimal-Gendered,Jaccard,0.28542846042846043,0.33333333333333337,0.14740289109231772,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.29168847025989886,0.33333333333333337,0.1015996236980587,84
Dual-Gendered-Dual-Gendered,Jaccard,0.29672688422688426,0.33333333333333337,0.1552952352229683,540
Tri-Gendered-Tri-Gendered,Jaccard,0.30193140193140194,0.33333333333333337,0.13302305379959772,120
Dual-Gendered-Fully Non-Gendered,Jaccard,0.3026493347921919,0.33333333333333337,0.13806710078631898,840
