Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
anger,Abstract Concepts,AR # Arabic,BN # Bengali,0.03831345,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;uncontrollable;silent;burning;cold;quick;strong;bitter
anger,Abstract Concepts,AR # Arabic,DE # German,0.09821856,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,great;deep;sudden;strong;silent;cold;open;real;burning;wild
anger,Abstract Concepts,AR # Arabic,ES # Spanish,5.9604645e-08,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent
anger,Abstract Concepts,AR # Arabic,FA # Persian,0.024599075,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;violent;hidden
anger,Abstract Concepts,AR # Arabic,FR # French,0.021895528,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;uncontrollable;silent;open;burning;bitter;cold;violent
anger,Abstract Concepts,AR # Arabic,GA # Irish,0.06954378,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,great;sudden;deep;strong;real;silent;cold;burning;wild;bitter
anger,Abstract Concepts,AR # Arabic,HE # Hebrew,0.06540769,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;great;strong;uncontrolled;silent;open;bitter;burning
anger,Abstract Concepts,AR # Arabic,HI # Hindi,0.06540769,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;great;strong;uncontrolled;silent;open;burning;bitter
anger,Abstract Concepts,AR # Arabic,IT # Italian,0.0,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;uncontrollable;silent;burning;cold;violent;bitter;growing
anger,Abstract Concepts,AR # Arabic,JA # Japanese,0.03206569,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent,intense;sudden;deep;uncontrollable;silent;burning;cold;bitter;fierce;righteous
