GenderPair,DistanceType,Mean,Median,StdDev,Count
Minimal-Gendered-Tri-Gendered,Cosine,0.02637985037859873,0.025059000588953495,0.027315458766594077,60
Dual-Gendered-Tri-Gendered,Cosine,0.03038104339385067,0.03440200164914131,0.026476945910490633,600
Fully Non-Gendered-Minimal-Gendered,Cosine,0.03057608317984957,0.02140749990940094,0.02829252154548961,84
Tri-Gendered-Tri-Gendered,Cosine,0.03204830031221111,0.034430500119924545,0.027734572464238917,120
Dual-Gendered-Minimal-Gendered,Cosine,0.03284132506420387,0.037362001836299896,0.027092320201455772,120
Dual-Gendered-Dual-Gendered,Cosine,0.033294529636838925,0.037661999464035034,0.02539038166011857,540
Fully Non-Gendered-Tri-Gendered,Cosine,0.03611425956973638,0.037362001836299896,0.026359850711453588,420
Dual-Gendered-Fully Non-Gendered,Cosine,0.037824101188111234,0.03966499865055084,0.026054749135931445,840
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.04070359909360016,0.041724998503923416,0.02721302751302643,252
Minimal-Gendered-Tri-Gendered,Jaccard,0.2160672660672661,0.25757575757575757,0.20601011829940144,60
Dual-Gendered-Tri-Gendered,Jaccard,0.2506733544233544,0.33333333333333337,0.18720296391251828,600
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2535163249448964,0.18181818181818177,0.18550459707398725,84
Tri-Gendered-Tri-Gendered,Jaccard,0.259970584970585,0.33333333333333337,0.19573811853389694,120
Dual-Gendered-Minimal-Gendered,Jaccard,0.26730214230214233,0.33333333333333337,0.1908184836291728,120
Dual-Gendered-Dual-Gendered,Jaccard,0.2747672081005414,0.33333333333333337,0.18295623901865513,540
Fully Non-Gendered-Tri-Gendered,Jaccard,0.29757405293119576,0.33333333333333337,0.17059808442153276,420
Dual-Gendered-Fully Non-Gendered,Jaccard,0.30833511726368873,0.33333333333333337,0.17190009249533697,840
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.3247400747400747,0.33333333333333337,0.17062801093320887,252
