Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Inanimate Objects,book,B1,most frequent,big;small;old;new;good;great;famous;simple;long;short,big;small;old;new;good;great;famous;simple;long;short,big;famous;good;great;long;new;old;short;simple;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,bridge,B1,most frequent,big;small;old;new;long;short;strong;high;low;wide,big;small;old;new;long;short;strong;high;low;wide,big;high;long;low;new;old;short;small;strong;wide,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,drums,B1,most frequent,big;small;old;new;loud;soft;round;simple;famous;wooden,big;small;old;new;loud;soft;round;simple;wooden;heavy,big;loud;new;old;round;simple;small;soft;wooden,famous,heavy,0.01797500066459179,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,earth,B1,most frequent,big;round;old;new;green;blue;real;small;beautiful;rich,big;round;old;new;green;blue;real;great;small;simple,big;blue;green;new;old;real;round;small,beautiful;rich,great;simple,0.029481999576091766,0.33333333333333337
AR # Arabic,BN # Bengali,Inanimate Objects,flute,B1,most frequent,small;long;short;old;new;silver;wooden;simple;famous;soft,small;big;old;new;long;short;simple;wooden;silver;soft,long;new;old;short;silver;simple;small;soft;wooden,famous,big,0.014643000438809395,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,key,B1,most frequent,small;big;old;new;silver;gold;simple;real;round;metal,small;big;old;new;silver;golden;simple;round;metal;shiny,big;metal;new;old;round;silver;simple;small,gold;real,golden;shiny,0.025887999683618546,0.33333333333333337
AR # Arabic,BN # Bengali,Inanimate Objects,knife,B1,most frequent,sharp;big;small;old;new;long;short;silver;metal;simple,sharp;big;small;old;new;long;short;silver;simple;metal,big;long;metal;new;old;sharp;short;silver;simple;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,lock,B1,most frequent,small;big;old;new;strong;simple;metal;silver;gold;round,small;big;old;new;simple;strong;metal;silver;golden;round,big;metal;new;old;round;silver;simple;small;strong,gold,golden,0.005665999837219715,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,moon,B1,most frequent,big;small;round;white;full;new;old;bright;clear;high,big;small;round;white;bright;full;new;old;high;clear,big;bright;clear;full;high;new;old;round;small;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,pen,B1,most frequent,blue;black;red;small;big;old;new;simple;long;short,blue;black;red;small;big;old;new;simple;long;short,big;black;blue;long;new;old;red;short;simple;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,sun,B1,most frequent,big;round;bright;hot;yellow;high;new;old;strong;clear,big;bright;hot;round;yellow;high;strong;new;old;clear,big;bright;clear;high;hot;new;old;round;strong;yellow,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,sword,B1,most frequent,sharp;big;small;old;new;long;short;silver;metal;strong,sharp;big;small;old;new;long;short;silver;simple;metal,big;long;metal;new;old;sharp;short;silver;small,strong,simple,0.01743900030851364,0.18181818181818177
AR # Arabic,DE # German,Inanimate Objects,book,B1,most frequent,big;small;old;new;good;great;famous;simple;long;short,big;small;old;new;good;long;short;famous;real;open,big;famous;good;long;new;old;short;small,great;simple,open;real,0.031745001673698425,0.33333333333333337
AR # Arabic,DE # German,Inanimate Objects,bridge,B1,most frequent,big;small;old;new;long;short;strong;high;low;wide,big;small;old;new;long;short;high;low;strong;wide,big;high;long;low;new;old;short;small;strong;wide,,,0.0,0.0
AR # Arabic,DE # German,Inanimate Objects,drums,B1,most frequent,big;small;old;new;loud;soft;round;simple;famous;wooden,big;small;old;new;loud;soft;round;long;short;heavy,big;loud;new;old;round;small;soft,famous;simple;wooden,heavy;long;short,0.0560929998755455,0.46153846153846156
AR # Arabic,DE # German,Inanimate Objects,earth,B1,most frequent,big;round;old;new;green;blue;real;small;beautiful;rich,big;round;old;new;green;blue;brown;real;quiet;strong,big;blue;green;new;old;real;round,beautiful;rich;small,brown;quiet;strong,0.06241999939084053,0.46153846153846156
AR # Arabic,DE # German,Inanimate Objects,flute,B1,most frequent,small;long;short;old;new;silver;wooden;simple;famous;soft,long;short;old;new;small;big;silver;golden;soft;light,long;new;old;short;silver;small;soft,famous;simple;wooden,big;golden;light,0.061184998601675034,0.46153846153846156
AR # Arabic,DE # German,Inanimate Objects,key,B1,most frequent,small;big;old;new;silver;gold;simple;real;round;metal,small;big;old;new;silver;golden;round;long;short;light,big;new;old;round;silver;small,gold;metal;real;simple,golden;light;long;short,0.0757559984922409,0.5714285714285714
AR # Arabic,DE # German,Inanimate Objects,knife,B1,most frequent,sharp;big;small;old;new;long;short;silver;metal;simple,sharp;small;big;old;new;long;short;silver;clean;light,big;long;new;old;sharp;short;silver;small,metal;simple,clean;light,0.030494000762701035,0.33333333333333337
AR # Arabic,DE # German,Inanimate Objects,lock,B1,most frequent,small;big;old;new;strong;simple;metal;silver;gold;round,small;big;old;new;strong;heavy;silver;golden;round;hard,big;new;old;round;silver;small;strong,gold;metal;simple,golden;hard;heavy,0.04124699905514717,0.46153846153846156
AR # Arabic,DE # German,Inanimate Objects,moon,B1,most frequent,big;small;round;white;full;new;old;bright;clear;high,big;small;white;round;full;new;bright;high;quiet;real,big;bright;full;high;new;round;small;white,clear;old,quiet;real,0.03249099850654602,0.33333333333333337
AR # Arabic,DE # German,Inanimate Objects,pen,B1,most frequent,blue;black;red;small;big;old;new;simple;long;short,small;big;old;new;blue;black;red;long;short;light,big;black;blue;long;new;old;red;short;small,simple,light,0.02000799961388111,0.18181818181818177
AR # Arabic,DE # German,Inanimate Objects,sun,B1,most frequent,big;round;bright;hot;yellow;high;new;old;strong;clear,big;bright;hot;yellow;round;high;strong;new;real;warm,big;bright;high;hot;new;round;strong;yellow,clear;old,real;warm,0.03420500084757805,0.33333333333333337
AR # Arabic,DE # German,Inanimate Objects,sword,B1,most frequent,sharp;big;small;old;new;long;short;silver;metal;strong,sharp;long;short;old;new;big;small;silver;golden;strong,big;long;new;old;sharp;short;silver;small;strong,metal,golden,0.012520999647676945,0.18181818181818177
AR # Arabic,ES # Spanish,Inanimate Objects,book,B1,most frequent,big;small;old;new;good;great;famous;simple;long;short,big;small;old;new;good;great;famous;long;short;real,big;famous;good;great;long;new;old;short;small,simple,real,0.01742500066757202,0.18181818181818177
AR # Arabic,ES # Spanish,Inanimate Objects,bridge,B1,most frequent,big;small;old;new;long;short;strong;high;low;wide,big;small;old;new;long;short;strong;high;low;wide,big;high;long;low;new;old;short;small;strong;wide,,,0.0,0.0
AR # Arabic,ES # Spanish,Inanimate Objects,drums,B1,most frequent,big;small;old;new;loud;soft;round;simple;famous;wooden,big;small;old;new;loud;round;hard;soft;good;real,big;loud;new;old;round;small;soft,famous;simple;wooden,good;hard;real,0.05896399915218353,0.46153846153846156
AR # Arabic,ES # Spanish,Inanimate Objects,earth,B1,most frequent,big;round;old;new;green;blue;real;small;beautiful;rich,big;round;old;new;green;blue;real;small;hard;soft,big;blue;green;new;old;real;round;small,beautiful;rich,hard;soft,0.04902400076389313,0.33333333333333337
AR # Arabic,ES # Spanish,Inanimate Objects,flute,B1,most frequent,small;long;short;old;new;silver;wooden;simple;famous;soft,small;long;short;old;new;silver;gold;soft;good;real,long;new;old;short;silver;small;soft,famous;simple;wooden,gold;good;real,0.06591100245714188,0.46153846153846156
