GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.016636476042636093,0.015876999124884605,0.018243957962619687,84
Dual-Gendered-Minimal-Gendered,Cosine,0.01972018329737087,0.0171549990773201,0.01687592735117453,120
Minimal-Gendered-Tri-Gendered,Cosine,0.020772899811466534,0.017938999459147453,0.015882445108473302,60
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.021366988099858854,0.018085499294102192,0.018918499076402587,252
Dual-Gendered-Dual-Gendered,Cosine,0.023812225907696067,0.020173000171780586,0.01755892284770291,540
Fully Non-Gendered-Tri-Gendered,Cosine,0.024714873705599553,0.02022000029683113,0.01838217221543626,420
Dual-Gendered-Tri-Gendered,Cosine,0.024819334988301685,0.02019650023430586,0.0179873296144587,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.02506184757382357,0.019875500351190567,0.019748605080779483,840
Tri-Gendered-Tri-Gendered,Cosine,0.025185116597761712,0.020255000330507755,0.017664499470124703,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.15287886716458143,0.18181818181818177,0.13952264977743592,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.18914418914418912,0.18181818181818177,0.13649310492867286,120
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.19136683422397707,0.18181818181818177,0.1450750663469363,252
Minimal-Gendered-Tri-Gendered,Jaccard,0.1966977466977467,0.18181818181818177,0.13290704548943869,60
Dual-Gendered-Dual-Gendered,Jaccard,0.21675916675916673,0.18181818181818177,0.1415868591872762,540
Dual-Gendered-Fully Non-Gendered,Jaccard,0.22303767660910517,0.18181818181818177,0.14922610814199175,840
Fully Non-Gendered-Tri-Gendered,Jaccard,0.22312845884274454,0.18181818181818177,0.14863183246113038,420
Dual-Gendered-Tri-Gendered,Jaccard,0.22468253968253965,0.18181818181818177,0.1431922482755924,600
Tri-Gendered-Tri-Gendered,Jaccard,0.22746975246975246,0.18181818181818177,0.14237218713483898,120
