Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
bell,Cultural Artifacts,AR # Arabic,BN # Bengali,0.046947956,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,DE # German,0.046947956,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,ES # Spanish,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,FA # Persian,0.020194769,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;church;round
bell,Cultural Artifacts,AR # Arabic,FR # French,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,GA # Irish,0.050703526,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,AR # Arabic,HE # Hebrew,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,HI # Hindi,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,IT # Italian,0.052739263,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;heavy;light
bell,Cultural Artifacts,AR # Arabic,JA # Japanese,0.046947956,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;heavy;round
bell,Cultural Artifacts,AR # Arabic,KO # Korean,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,LV # Latvian,0.046947956,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,AR # Arabic,PL # Polish,0.046947956,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;heavy;round
bell,Cultural Artifacts,AR # Arabic,PS # Pashto,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,PT # Portuguese,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,RU # Russian,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,SQ # Albanian,0.020194769,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;church;round
bell,Cultural Artifacts,AR # Arabic,SW # Swahili,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;loud;golden;silver;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,TH # Thai,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,AR # Arabic,TR # Turkish,0.020194769,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;church;round
bell,Cultural Artifacts,AR # Arabic,UR # Urdu,0.050703526,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;clear;heavy;round
bell,Cultural Artifacts,AR # Arabic,VI # Vietnamese,0.046947956,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;heavy;round
bell,Cultural Artifacts,AR # Arabic,ZH # Mandarin,0.044512868,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,DE # German,0.0,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;quiet;round;heavy
bell,Cultural Artifacts,BN # Bengali,ES # Spanish,0.021452248,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,FA # Persian,0.023772657,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;heavy;church;round
bell,Cultural Artifacts,BN # Bengali,FR # French,0.021452248,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,GA # Irish,0.01833731,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;loud;golden;silver;round;heavy;clear
bell,Cultural Artifacts,BN # Bengali,HE # Hebrew,0.021452248,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,HI # Hindi,0.021452248,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;heavy;round;metal
bell,Cultural Artifacts,BN # Bengali,IT # Italian,0.019748926,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;small;old;new;golden;silver;loud;quiet;heavy;light
