GenderPair,DistanceType,Mean,Median,StdDev,Count
Dual-Gendered-Dual-Gendered,Cosine,0.0213253129569043,0.018851999193429947,0.01777478082144626,540
Fully Non-Gendered-Minimal-Gendered,Cosine,0.021623880868148825,0.01825599931180477,0.022935522834860788,84
Dual-Gendered-Fully Non-Gendered,Cosine,0.021949935736404854,0.01870499923825264,0.018995693292787302,840
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02202137709126249,0.018453000113368034,0.020319030119946138,252
Dual-Gendered-Tri-Gendered,Cosine,0.02241926498993621,0.019575499929487705,0.01926030308184581,600
Fully Non-Gendered-Tri-Gendered,Cosine,0.022740599972845152,0.019221000373363495,0.021696088597736113,420
Tri-Gendered-Tri-Gendered,Cosine,0.02355847490415215,0.01966099999845028,0.020495353024692655,120
Dual-Gendered-Minimal-Gendered,Cosine,0.024307474996189172,0.017809499986469746,0.027133625614588652,120
Minimal-Gendered-Tri-Gendered,Cosine,0.02610035001960682,0.018394500017166138,0.03039492866703869,60
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.196866625438054,0.18181818181818177,0.153434249641614,84
Dual-Gendered-Dual-Gendered,Jaccard,0.20182965182965182,0.18181818181818177,0.13697688652842985,540
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.20394420394420393,0.18181818181818177,0.1443619417668236,252
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2063840920983778,0.18181818181818177,0.13939173853339926,840
Fully Non-Gendered-Tri-Gendered,Jaccard,0.20850914958057815,0.18181818181818177,0.14419871596192854,420
Dual-Gendered-Tri-Gendered,Jaccard,0.20908646908646908,0.18181818181818177,0.14327180905383194,600
Dual-Gendered-Minimal-Gendered,Jaccard,0.21270465645465644,0.18181818181818177,0.17443559859225816,120
Tri-Gendered-Tri-Gendered,Jaccard,0.21728271728271725,0.18181818181818177,0.14050128498359996,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.22096514596514594,0.18181818181818177,0.17745729260359278,60
