Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
anger,Abstract Concepts,AR # Arabic,BN # Bengali,0.048066795,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;bitter;violent;righteous;blind
anger,Abstract Concepts,AR # Arabic,DE # German,0.023433328,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;growing;hidden
anger,Abstract Concepts,AR # Arabic,ES # Spanish,0.024599075,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;violent;cold
anger,Abstract Concepts,AR # Arabic,FA # Persian,0.04693365,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;cold;open;hidden
anger,Abstract Concepts,AR # Arabic,FR # French,0.024599075,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent
anger,Abstract Concepts,AR # Arabic,GA # Irish,0.071697116,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,deep;sudden;great;strong;silent;cold;burning;wild;bitter;blind
anger,Abstract Concepts,AR # Arabic,HE # Hebrew,0.023433268,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;cold;burning;hidden
anger,Abstract Concepts,AR # Arabic,HI # Hindi,0.040396035,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,sudden;deep;great;intense;uncontrolled;silent;burning;blind;violent;bitter
anger,Abstract Concepts,AR # Arabic,IT # Italian,0.035237372,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;cold;fierce;burning
anger,Abstract Concepts,AR # Arabic,JA # Japanese,0.04215783,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;cold;burning;righteous
anger,Abstract Concepts,AR # Arabic,KO # Korean,0.033723414,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;burning;fierce;hidden
anger,Abstract Concepts,AR # Arabic,LV # Latvian,0.023398042,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;violent;righteous
anger,Abstract Concepts,AR # Arabic,PL # Polish,0.024599075,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;growing;bitter;cold;violent
anger,Abstract Concepts,AR # Arabic,PS # Pashto,-1.1920929e-07,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;violent;hidden
anger,Abstract Concepts,AR # Arabic,PT # Portuguese,0.024599075,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;cold;burning;violent
anger,Abstract Concepts,AR # Arabic,RU # Russian,0.066413105,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,deep;sudden;great;uncontrollable;silent;growing;intense;bitter;blind;violent
anger,Abstract Concepts,AR # Arabic,SQ # Albanian,-1.1920929e-07,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;violent;hidden
anger,Abstract Concepts,AR # Arabic,SW # Swahili,0.04693365,intense;sudden;deep;uncontrollable;silent;burning;bitter;cold;hidden;violent,intense;sudden;deep;uncontrollable;silent;growing;bitter;cold;open;hidden
