Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Inanimate Objects,book,C1,most frequent,old;new;big;small;good;great;famous;interesting;long;short,old;new;big;small;famous;good;interesting;long;short;popular,big;famous;good;interesting;long;new;old;short;small,great,popular,0.01206700038164854,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,bridge,C1,most frequent,big;small;old;new;long;short;strong;high;low;famous,big;small;old;new;long;short;strong;famous;wooden;stone,big;famous;long;new;old;short;small;strong,high;low,stone;wooden,0.04675399884581566,0.33333333333333337
AR # Arabic,BN # Bengali,Inanimate Objects,drums,C1,most frequent,big;small;loud;soft;old;new;red;blue;wooden;famous,big;small;loud;new;old;wooden;round;heavy;famous;strong,big;famous;loud;new;old;small;wooden,blue;red;soft,heavy;round;strong,0.05545699968934059,0.46153846153846156
AR # Arabic,BN # Bengali,Inanimate Objects,earth,C1,most frequent,big;round;blue;green;old;beautiful;rich;dry;wet;warm,big;round;old;new;green;blue;beautiful;rich;dry;wet,beautiful;big;blue;dry;green;old;rich;round;wet,warm,new,0.022281000390648842,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,flute,C1,most frequent,small;big;old;new;silver;wooden;long;short;beautiful;soft,small;long;short;old;new;wooden;silver;golden;beautiful;famous,beautiful;long;new;old;short;silver;small;wooden,big;soft,famous;golden,0.037261001765728,0.33333333333333337
AR # Arabic,BN # Bengali,Inanimate Objects,key,C1,most frequent,small;big;old;new;golden;silver;metal;important;lost;spare,small;big;old;new;golden;silver;metal;important;lost;broken,big;golden;important;lost;metal;new;old;silver;small,spare,broken,0.014720999635756016,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,knife,C1,most frequent,sharp;small;big;old;new;silver;metal;long;short;clean,sharp;big;small;old;new;long;short;silver;metal;dangerous,big;long;metal;new;old;sharp;short;silver;small,clean,dangerous,0.021544000133872032,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,lock,C1,most frequent,small;big;old;new;strong;weak;metal;golden;silver;broken,small;big;old;new;strong;broken;metal;golden;silver;heavy,big;broken;golden;metal;new;old;silver;small;strong,weak,heavy,0.01819700002670288,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,moon,C1,most frequent,full;new;big;small;bright;white;round;clear;beautiful;high,full;new;bright;big;small;round;white;beautiful;clear;half,beautiful;big;bright;clear;full;new;round;small;white,high,half,0.015910999849438667,0.18181818181818177
AR # Arabic,BN # Bengali,Inanimate Objects,pen,C1,most frequent,blue;black;red;small;big;old;new;long;short;broken,blue;black;red;small;big;old;new;broken;long;short,big;black;blue;broken;long;new;old;red;short;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Inanimate Objects,sun,C1,most frequent,bright;hot;big;round;yellow;red;strong;warm;high;clear,bright;hot;big;round;yellow;strong;warm;golden;clear;shining,big;bright;clear;hot;round;strong;warm;yellow,high;red,golden;shining,0.03515800088644028,0.33333333333333337
AR # Arabic,BN # Bengali,Inanimate Objects,sword,C1,most frequent,sharp;long;short;old;new;silver;golden;big;small;strong,sharp;long;short;old;new;big;small;silver;golden;heavy,big;golden;long;new;old;sharp;short;silver;small,strong,heavy,0.012515000067651272,0.18181818181818177
AR # Arabic,DE # German,Inanimate Objects,book,C1,most frequent,old;new;big;small;good;great;famous;interesting;long;short,old;new;big;small;good;famous;interesting;long;short;popular,big;famous;good;interesting;long;new;old;short;small,great,popular,0.01206700038164854,0.18181818181818177
